Name,Address,City,State,Zip,Services
Spring River Mental Health and Wellness Inc,6610 SE Quakervale Road/ P.O. Box 550,Riverton,Kansas 66770,66770,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? TAY CJ CO TRMA PED 
PTSD SED SMI ? CDM CM COOT HS IMR IPC PRS SPS ? NSC STU ? SMPD ? ADLT CHLD SNR 
YAD"
Central Kansas Mental Health Center,809 Elmhurst Boulevard,Salina,Kansas 67401,67401,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SS ? TAY SED SMI ? ACT CM 
COOT ES FPSY HS ICM PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? SP"
Saint Francis Ministries,5097 West Cloud Street,Salina,Kansas 67401,67401,"? MH SUMH ? HI OP RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? ITU 
MD MI PI SCJJ SF SI SMHA SWFS ? GL MF CJ CO HV TRMA PED PTSD SED ? CM ES FPSY 
ICM PRS ? SMON ? CHLD ? AH ? SP"
Salina Regional Health Center Behavioral Health Unit,400 South Santa Fe Avenue,Salina,Kansas 67401,67401,"? MH ? HI OP ? PSY ? AT GT IPT PTM ? PVTN ? MC MD MI PI SF SI ? CM DEC ES IMR IPC 
PRS SPS VRS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Satanta District Hospital Satanta Senior Outreach Program,401 Cheyenne Street,Satanta,Kansas 67870,67870,"? MH ? OP PHDT TELE ? OMH ? BMT CBT CFT GT IPT ? PVTN ? MC MD MI PI SF ? SE ALZ ? 
FPSY IMR ? SMPD ? ADLT CHLD SNR YAD ? SP"
Kanza MH and Guidance Ctr Outreach Office,"711 Nemaha, Suite 3",Seneca,Kansas 66538,66538,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF CMHG 
ITU MD MI PI SF SI SMHA SWFS ? TAY SE GL VET ADM MF CJ HV TRMA ALZ PTSD SED SMI ? 
CM COOT PRS SH SPS ? SMPD ? ADLT CHLD SNR YAD"
Colmery ONeil VAMC VA Eastern Kansas Healthcare System,2200 SW Gage Boulevard,Topeka,Kansas 66622,66622,"? MH SUMH ? HI OP PHDT RES TELE ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? VAMC 
? MI VAF ? SE VET ADM CO TRMA TBI ALZ PTSD SMI ? CDM CM COOT DEC ES FPSY HS ICM 
IMR IPC LAD PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? 
VO ? AH"
Family Service and Guidance Ctr of Topeka Inc,325 SW Frazier Avenue,Topeka,Kansas 66606,66606,"? MH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MD MI PI SF SI SMHA ? SS ? TAY GL SED ? CM FPSY PRS SPS ? STU ? SMON ? CHLD 
YAD ? AH ? SP F30"
Florence Crittenton Servs of Topeka,2649 SW Arrowhead Road,Topeka,Kansas 66614,66614,"? MH SUMH ? OP RES ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? ITU MD 
MI OSF PI SCJJ SF SWFS VAF ? TRMA PTSD SED ? CDM CM COOT DEC ES FPSY ICM IMR 
LAD PRS SPS ? SMON ? ADLT CHLD SNR YAD"
Pathways Family Services LLC,"4101 SW Martin Drive, Suite B",Topeka,Kansas 66609,66609,"? MH SUMH ? OP RES ? RTCC ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? ITU MD PI 
SCJJ SEF SF SI SMHA SWFS ? PA ? ES ? SMON ? CLHD"
Providence Living Center,1112 SE Republican Avenue,Topeka,Kansas 66607,66607,"? MH SUMH ? OP RES ? MSNH ? AT BMT CBT GT IDD IPT PTM ? OSG ? CLF MC MD MI PI SF 
SI SMHA SWFS VAF ? SE GL VET MF CJ CO HV TRMA PTSD SMI ? CM COOT DEC ES FPSY 
HS ICM IMR LAD PRS SEMP SH SPS VRS ? NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH ? 
SP"
Stormont Vail Health Stormont Vail Behavioral Health Ctr,3707 Sixth Street,Topeka,Kansas 66606,66606,"? MH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IPT PTM TT ? PVTN ? MC 
MD MI PI SF SI VAF ? CM DEC FPSY IPC SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD"
Compass Behavioral Health,404 North Baughman Street,Ulysses,Kansas 67880,67880,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? SMA ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? TAY SE CJ CO TRMA PED PTSD SED 
SMI ? CM COOT DEC FPSY IPC PRS SEMP SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? 
SP"
Sumner Mental Health Center,1601 West 16th Street,Wellington,Kansas 67152,67152,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI PI SF SI SMHA SWFS ? TAY CO TRMA SED SMI ? CM COOT FPSY 
PRS SEMP SH SPS PEER ? SMON ? ADLT CHLD SNR YAD ? AH"
Sumner Regional Medical Center,1323 North A Street,Wellington,Kansas 67152,67152,"? MH ? HI TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM ? PVTP ? MC MD MI PI SF SI 
? SE VET CO TRMA ALZ PTSD ? CM ES FPSY SEMP SPS ? NRT STU TCC ? SMON ? ADLT 
SNR ? AH"
COMCARE of Sedgwick County Adult Same Day Assessment,4035 East Harry Street,Wichita,Kansas 67218,67218,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT TT ? CIT WI ? LMG ? CLF CMHG MC 
MD MI OSF PI SF SI SMHA ? PA SS ? CJ CO SMI ? CM COOT FPSY HS SEMP SH SPS ? STU 
TCC ? SMPD ? ADLT SNR YAD ? AH"
COMCARE of Sedgwick County Childrens Services,350 South Broadway Street,Wichita,Kansas 67202,67202,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? LMG ? CLF CMHG MC 
MD MI OSF PI SF ? PA SS ? MF CJ SED ? CM FPSY PRS SPS ? SMPD ? CHLD ? AH ? SP"
COMCARE of Sedgwick County Community Support Services,4035 East Harry Street,Wichita,Kansas 67218,67218,"? MH SUMH ? OP PHDT ? CMHC ? BMT CBT DBT ? CIT ? LMG ? CLF CMHG MC MD MI OSF PI 
SF SI SMHA ? PA SS ? CO SMI ? CM FPSY HS IMR PRS SEMP SH SPS PEER ? STU TCC ? 
SMPD ? ADLT SNR YAD ? AH ? F92"
COMCARE of Sedgwick County Homeless Program,402 East 2nd Street Suite B,Wichita,Kansas 67202,67202,"? MH SUMH ? OP ? CMHC ? PTM ? CIT ? LMG ? CLF CMHG MC MD MI OSF PI SF SI SMHA ? 
PA SS ? CO SMI ? CM HS PRS SH SPS PEER ? SMPD ? ADLT SNR YAD ? AH ? SP"
COMCARE of Sedgwick County Offender Assessment Prog,1720 East Morris Street,Wichita,Kansas 67211,67211,"? MH SUMH ? OP RES ? CMHC ? CBT DBT GT IPT ? CIT ? LMG ? CLF CMHG MC MD MI OSF 
PI SF SI SMHA ? PA SS ? CJ CO SMI ? CM HS PRS SH SPS ? SMPD ? ADLT SNR YAD ? AH"
COMCARE of Sedgwick County Outpatient Medication Services,"1919 North Amidon Avenue Suites 130, 219, and 206",Wichita,Kansas 67203,67203,"? MH SUMH ? OP ? CMHC ? PTM ? CIT ? LMG ? CLF CMHG MC MD MI OSF PI SF SI SMHA ? 
PA SS ? TAY SMI ? SPS ? SMPD ? ADLT SNR YAD ? AH ? SP F81"
Kansas Childrens Service League,1365 North Custer Street,Wichita,Kansas 67203,67203,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTN ? MC MD MI PI SF SI SWFS ? CJ 
TRMA SED ? COOT SPS ? SMON ? CHLD YAD ? SP"
MHA of South Central Kansas,"9415 East Harry Street, Suite 800",Wichita,Kansas 67202,67202,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI 
SF ? CO TRMA ? COOT FPSY PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? 
AH"
Prairie View Inc,"7570 West 21st Street North, Suite 1026-D",Wichita,Kansas 67205,67205,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MI PI SF VAF 
? CO PED ? COOT ES SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD"
Prairie View Inc,9333 East 21st Street North,Wichita,Kansas 67206,67206,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MI PI SF VAF ? 
CO ? COOT ES SPS ? SMON ? ADLT CHLD SNR YAD"
Robert J Dole VA Medical Center,"5500 East Kellogg Avenue, BH Building, Suite 5-B",Wichita,Kansas 67218,67218,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? VAMC 
? VAF ? SE GL VET ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SMI ? ACT CDM CM COOT 
DEC ES FPSY HS ICM IMR IPC LAD PRS SEMP SH SPS TPC VRS PEER ? NRT NSC STU TCC 
? SMPD ? ADLT SNR YAD ? VO ? AH"
Via Christi Hospitals Wichita Inc Via Christi Behavioral Health,3600 East Harry Street,Wichita,Kansas 67218,67218,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT DBT ECT GT IDD IPT PTM ? CIT WI ? 
PVTN ? ITU MC MD MI PI SF SI SWFS VAF ? SS ? SE VET CO ALZ PTSD SMI ? CM ES FPSY 
SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
F W Huston Medical Center Jefferson County Memorial Hospital,408 Delaware Street,Winchester,Kansas 66097,66097,? MH ? OP ? OMH ? CBT GT IPT PTM ? PVTN ? MC ? SE ? IPC ? SMON ? SNR ? SP
Southeast Kansas MH Center,204 South Main Street,Yates Center,Kansas 66783,66783,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT IDD IPT ? CIT ? LMG ? MD PI SF ? PA SS ? SED 
SMI ? CM SPS ? STU ? SMPD ? ADLT CHLD SNR YAD"
