Name,Address,City,State,Zip,Services
Savoy Medical Ctr New Horizons,1610 7th Street,Mamou,Louisiana 70554,70554,"? MH SUMH ? HI PHDT ? PSY ? AT CBT CFT GT IDD IPT PTM ? PVTN ? MC MD MI PI SF VAF ? 
NRT STU TCC ? SMPD ? ADLT SNR YAD"
Mandeville Behavioral Health Clinic,900 Wilkinson Street,Mandeville,Louisiana 70448,70448,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? LMG ? CLF CMHG 
CSBG MC MD MI OSF PI SF SI SMHA ? PA SS ? TAY SE GL CJ CO HV TRMA PTSD SED SMI ? 
CM COOT FPSY IMR PRS SEMP SH SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Methodist Childrens Home of Greater New Orleans,23515 Highway 190,Mandeville,Louisiana 70448,70448,"? MH ? RES ? RTCC ? AT BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? MD SWFS ? SED ? 
CM ES FPSY IPC ? SMON ? CHLD ? SP"
Seaside Outpatient Services Northshore,350 North Causeway Boulevard,Mandeville,Louisiana 70448,70448,"? MH SUMH ? OP ? OMH ? BMT CBT DBT GT IDD PTM TT ? PVTP ? MC MD PI SF ? SE CO 
SMI ? CDM CM IMR ? SMPD ? ADLT SNR YAD"
Contemporary Family Services Inc,501 Louisiana Street,Mansfield,Louisiana 71052,71052,"? MH ? OP ? OMH ? BMT CBT GT IPT PTM TT ? CIT ? PVTP ? MD ? TAY SE VET TRMA PTSD 
SED SMI ? CM COOT PRS ? SMON ? ADLT CHLD SNR YAD"
Caring Choices of Marksville,694 Government Street,Marksville,Louisiana 71351,71351,"? MH SUMH ? OP TELE ? OMH ? BMT CBT DBT IDD IPT PTM ? CIT WI ? LMG ? MC MD MI PI 
SF ? PA SS ? TAY SE GL VET MF CJ CO HV TRMA PED PTSD SED SMI ? CDM COOT DEC ES 
FPSY IMR SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Beacon Behavioral Hospital Metairie Outpatient,3200 Ridgelake Drive Suite 100,Metairie,Louisiana 70002,70002,"? MH SUMH ? OP ? OMH ? BMT CBT GT IDD IPT PTM ? PVTP ? MC PI SF ? SE CO SMI ? IMR 
? SMPD ? ADLT SNR YAD"
DuraCARE Counseling and Consulting Services LLC,4323 Division Street Suite 102,Metairie,Louisiana 70002,70002,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTP ? MD PI 
SF ? PA SS ? COOT DEC ES FPSY PRS SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD"
Seaside Behavioral Center,4200 Houma Boulevard,Metairie,Louisiana 70006,70006,"? MH SUMH ? HI ? PSY ? AT BMT CBT GT IDD IPT PTM TT ? CIT ? PVTP ? MC MD PI SF SI VAF 
? SMI ? CDM CM DEC FPSY IPC PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR ? AH ? 
SP"
Family Services Unlimited Inc,1110 Homer Road,Minden,Louisiana 71055,71055,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT IPT PTM TT ? CIT ? PVTP ? MD ? TAY GL CJ 
CO HV TRMA PTSD SED SMI ? COOT PRS SPS ? SMPD ? ADLT CHLD YAD"
Minden Behavioral Health Clinic,502 Nella Street,Minden,Louisiana 71055,71055,"? MH SUMH ? OP ? OMH ? BMT CBT GT IDD IPT PTM TT ? CIT ? OSG ? CMHG MC MD MI PI 
SCJJ SF SI SMHA ? CO ? COOT ES FPSY SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT 
CHLD SNR YAD"
Aimwell Addiction Recovery Center,1106 Stubbs Avenue Suite B,Monroe,Louisiana 71201,71201,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTP ? MD MI 
PI SF VAF ? SE GL VET ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SMI ? COOT DEC FPSY 
IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD"
Allegiance Inpatient of Monroe,3421 Medical Park Drive,Monroe,Louisiana 71203,71203,"? MH SUMH ? HI OP TELE ? PSY ? AT BMT CBT DBT GT IPT PTM TT ? CIT ? PVTP ? MC MD 
MI PI SF SI ? SE CO TRMA ALZ PTSD ? CDM CM DEC FPSY IMR IPC PRS SPS ? NRT NSC 
STU TCC ? SMON ? ADLT SNR"
Cognitive Development Center,4951 Central Avenue,Monroe,Louisiana 71203,71203,"? MH SUMH ? OP PHDT TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM ? PVTP ? MD SCJJ 
SEF SWFS ? TAY CO ? CM FPSY PRS SPS VRS ? STU ? SMPD ? ADLT CHLD SNR YAD"
Cypress Grove Behavioral Health,414 Pine Street,Monroe,Louisiana 71201,71201,"? MH ? OP ? OMH ? BMT CBT GT IPT PTM ? PVTP ? MC MD MI PI SF SI SMHA ? SE ? CM ? 
STU ? SMPD ? ADLT SNR YAD"
Monroe Behavioral Health Center,4800 South Grand Street,Monroe,Louisiana 71202,71202,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? SMA ? CSBG 
MC MD MI PI SF SI ? PA ? CM FPSY IMR PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Rehab Services of NE LA LLC,4306 South Grande Street,Monroe,Louisiana 71202,71202,"? MH ? OP TELE ? OMH ? BMT CBT DBT IPT PTM TT ? CIT ? PVTP ? MC MD ? TAY SE SED 
SMI ? CM COOT FPSY PRS SPS ? STU ? SMPD ? ADLT CHLD SNR YAD"
University Health Conway,4864 Jackson Street,Monroe,Louisiana 71202,71202,"? MH SUMH ? HI TELE ? PSY ? AT CBT GT IPT PTM ? CIT WI ? PVTN ? CLF CMHG CSBG ITU 
MC MD MI OSF PI SCJJ SF SI SMHA VAF ? PA SS ? CO SMI ? CM DEC LAD SPS ? NRT NSC 
STU TCC ? SMON ? ADLT SNR YAD ? AH"
Ochsner St Mary BHU,1125 Marguerite Street,Morgan City,Louisiana 70380,70380,"? MH SUMH ? HI TELE ? PSY ? AT CBT CFT DBT GT IDD IPT PTM ? CIT WI ? PVTP ? ITU MC 
MD MI PI SF ? CM DEC FPSY IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD"
Saint Mary Behavioral Health Center,500 Roderick Street Suite B,Morgan City,Louisiana 70380,70380,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IDD IPT PTM TT ? WI ? LMG ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA ? PA SS ? CO TRMA SMI ? CM COOT DEC FPSY 
IMR IPC SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Natchitoches Regional Medical Center Behavioral Health,501 Keyser Avenue,Natchitoches,Louisiana 71457,71457,"? MH SUMH ? HI PHDT RES ? PSY ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD 
MI PI SF ? SE GL VET MF CJ CO HV TRMA TBI ALZ PED PTSD ? CDM CM COOT DEC ES FPSY 
ICM IMR IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
NLHSD Natchioches,210 Medical Drive,Natchitoches,Louisiana 71457,71457,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT GT IDD IPT PTM TT ? CIT WI ? SMA ? FQHC ? 
MC MD PI SCJJ SF SI SMHA SWFS ? PA SS ? SE VET ADM MF CO HV TRMA PTSD SED SMI ? 
ACT CM COOT ES FPSY IPC SH SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR 
YAD ? AH"
Genesis Outpatient Services New Iberia,1217 Adrian Street,New Iberia,Louisiana 70560,70560,"? MH SUMH ? OP PHDT TELE ? PH ? BMT GT IPT PTM ? PVTP ? MC PI SF ? CO SMI ? COOT 
SPS ? SMPD ? ADLT SNR"
Keys for Sober Living LLC,132 West Saint Peter Street,New Iberia,Louisiana 70560,70560,"? MH SUMH ? OP PHDT TELE ? MSNH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP 
? CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY SE GL 
VET ADM MF CJ CO HV TRMA PED PTSD SMI ? CM COOT DEC FPSY IPC SPS ? STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
New Iberia Behavioral Health Clinic,611 West Admiral Doyle Drive,New Iberia,Louisiana 70560,70560,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? WI ? SMA ? FQHC ? CMHG 
CSBG MC MD MI OSF PI SF SMHA ? PA ? TAY SE GL MF CJ CO HV TRMA ALZ PED PTSD SED 
SMI ? COOT ES FPSY IMR SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? F17 F48"
Rehab of Acadiana New Iberia,302 Hacker Street,New Iberia,Louisiana 70560,70560,"? MH ? OP ? CMHC ? BMT CBT IPT PTM ? PVTP ? MD ? TAY SE GL VET MF CJ HV TRMA TBI 
PED PTSD SED SMI ? FPSY PRS SPS ? TCC ? SMPD ? ADLT CHLD SNR YAD"
Beacon Behavioral Hospital New Orleans,14500 Hayne Boulevard Suite 200,New Orleans,Louisiana 70128,70128,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD MI PI SF 
VAF ? SMI ? CDM CM HS IMR IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH ? 
SP"
Clarke Community Services Inc,3308 Tulane Avenue Suite 407,New Orleans,Louisiana 70119,70119,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT IDD IPT PTM TT ? WI ? PVTP ? MD ? TAY 
SE GL VET MF CJ CO HV TRMA TBI PED PTSD SED SMI ? CM COOT FPSY ICM IPC PRS SPS 
? SMPD ? ADLT CHLD SNR YAD"
Community Care Hospital,1421 General Taylor Street,New Orleans,Louisiana 70115,70115,"? MH SUMH ? HI ? PSY ? AT BMT CBT GT IDD IPT PTM TT ? CIT ? PVTP ? MC MD MI PI SF 
SMHA ? SE CJ CO TRMA SMI ? CM FPSY ICM SPS ? SMPD ? ADLT SNR YAD ? AH"
Ctr for Hope Children and Fam Servs,5630 Crowder Boulevard Suite 208,New Orleans,Louisiana 70127,70127,"? MH SUMH ? OP ? OMH ? CBT CFT GT IPT PTM TT ? CIT WI ? PVTP ? MC MD SF ? PA SS ? 
TAY SE GL CJ CO TRMA ALZ PED PTSD SED SMI ? CM COOT DEC ES FPSY PRS SPS ? SMPD 
? ADLT CHLD SNR YAD"
Destined for a Change Inc,2968 General Collins Avenue,New Orleans,Louisiana 70114,70114,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? MC 
MD PI SF ? PA SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PED PTSD SED SMI ? CDM CM 
COOT DEC ES HS ICM IMR PRS SH SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Ekems Healthcare Inc Mental Rehab Outpatient Clinic,8470 Morrison Road Suite A,New Orleans,Louisiana 70127,70127,"? MH ? OP ? OMH ? AT BMT CBT IDD IPT PTM TT ? CIT ? PVTP ? MC MD PI ? TAY GL CO 
TRMA PTSD SED SMI ? COOT PRS SPS ? SMPD ? ADLT CHLD YAD"
Essential Care Services,3901 Ulloa Street,New Orleans,Louisiana 70119,70119,"? MH SUMH ? OP PHDT ? CMHC ? CBT CFT GT IPT PTM ? PVTP ? MD SF ? SS ? GL CO HV 
PTSD SMI ? CM HS ICM PRS SH ? SMPD ? ADLT CHLD SNR YAD"
Family Care Inc,2401 Westbend Parkway Suite 4070,New Orleans,Louisiana 70114,70114,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MD OSF SCJJ 
SEF SF SWFS ? PA ? TAY GL CJ CO TRMA PTSD SED SMI ? FPSY PRS SPS ? SMPD ? ADLT 
CHLD YAD"
Family Serv of Greater New Orleans,2515 Canal Street Suite 200,New Orleans,Louisiana 70119,70119,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT GT IDD IPT TT ? PVTN ? CLF CMHG MD 
OSF PI SCJJ SF SMHA SWFS ? PA SS ? CO TRMA PTSD ? CDM CM COOT ES FPSY IMR PRS 
VRS ? STU ? SMPD ? ADLT CHLD SNR YAD ? SP"
Greenpath International Inc,411 South Broad Street,New Orleans,Louisiana 70119,70119,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SMHA SWFS VAF ? PA SS ? TAY SE GL VET 
ADM MF CJ CO HV TRMA PTSD SED SMI ? CM COOT FPSY PRS ? SMPD ? ADLT CHLD SNR 
YAD"
Integrity Behavioral Management,5610 Read Boulevard,New Orleans,Louisiana 70127,70127,"? MH SUMH ? OP PHDT ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? 
FQHC ? MC MD SF ? SS ? TAY SE CJ CO TRMA TBI PED PTSD SED SMI ? COOT DEC ES LAD 
PRS SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD"
Metropolitan Human Services District Algiels Behavioral Health Center,3100 General DeGaulle Drive Suites A and B,New Orleans,Louisiana 70114,70114,"? MH SUMH ? OP TELE ? OMH ? CBT GT IPT PTM TT ? CIT WI ? LMG ? CMHG CSBG MC MD 
SMHA ? PA SS ? TAY CO TRMA SED SMI ? CM COOT HS IPC LAD SEMP SH SPS VRS PEER ? 
STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Metropolitan Human Services District Central City Behav Hlth Ctr,2221 Philip Street,New Orleans,Louisiana 70113,70113,"? MH SUMH ? OP ? OMH ? CBT GT IPT PTM TT ? CIT WI ? LMG ? CMHG CSBG MC MD OSF 
SI SMHA ? PA ? CO TRMA SMI ? CM HS IPC LAD SEMP SH VRS PEER ? STU TCC ? SMON ? 
ADLT SNR YAD ? AH"
Metropolitan Human Services District Chartres Pontchartrain BH Center,719 Elysian Fields Avenue,New Orleans,Louisiana 70117,70117,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IPT PTM ? CIT WI ? LMG ? CMHG CSBG MD 
OSF SI SMHA ? PA ? TAY CO SED ? FPSY HS IPC LAD SEMP SH SPS VRS PEER ? STU TCC ? 
SMON ? CHLD YAD ? AH ? SP"
Metropolitan Human Services District New Orleans E Behavioral Health Center,"5630 Read Boulevard, 2nd Floor",New Orleans,Louisiana 70127,70127,"? MH SUMH ? OP TELE ? OMH ? CBT GT IPT PTM TT ? CIT WI ? OSG ? CMHG CSBG MC MD 
SMHA ? PA ? TAY SE CO TRMA SED SMI ? CM COOT HS IPC LAD SEMP SH SPS VRS PEER ? 
STU ? SMON ? ADLT CHLD SNR YAD ? AH"
NAMI New Orleans National Alliance on Mental Illness,1538 Louisiana Avenue,New Orleans,Louisiana 70115,70115,"? MH SUMH ? OP ? PH ? GT IPT ? PVTN ? CLF CMHG CSBG MC MD PI SF SMHA ? SMI ? CM 
FPSY ICM IMR PRS SH PEER ? SMPD ? ADLT SNR YAD"
New Orleans Center for Mind/Body/Health,643 Magazine Street Suite 304,New Orleans,Louisiana 70130,70130,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT ? PVTN ? PI SF ? SE GL TRMA PED PTSD ? SMON 
? ADLT SNR YAD"
Obyke Healthcare Services LLC,3028 Gentilly Boulevard,New Orleans,Louisiana 70122,70122,"? MH SUMH ? OP ? OMH ? AT BMT CFT GT IPT PTM TT ? CIT ? PVTP ? MD SI ? TRMA PTSD 
SED ? CM ES HS IPC PRS SPS ? SMPD ? ADLT CHLD SNR YAD"
Ochsner Medical Center Outpatient Psychiatric Services,1514 Jefferson Highway,New Orleans,Louisiana 70121,70121,"? MH SUMH ? OP PHDT TELE ? PSY ? BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? PVTN ? 
MC MD PI SF ? TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Positive Living Treatment Center,3330 Canal Street,New Orleans,Louisiana 70119,70119,"? MH ? OP PHDT ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? MC MD 
PI SF SI ? SS ? TAY SE CJ CO TRMA PTSD SED SMI ? CDM CM COOT DEC FPSY ICM IPC 
PRS SPS ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Rehab Services of New Orleans,4747 Earhart Boulevard Suite D,New Orleans,Louisiana 70125,70125,"? MH SUMH ? OP ? OMH ? BMT CBT IDD IPT PTM TT ? CIT ? PVTP ? MD ? TAY SE GL CO 
TRMA PTSD SED SMI ? CDM COOT FPSY PRS SPS ? SMPD ? ADLT CHLD SNR YAD"
River Oaks Hospital Psychiatric Program,1525 River Oaks Road West,New Orleans,Louisiana 70123,70123,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? 
CMHG MC MD MI PI SF SWFS VAF ? VET ADM MF CO TRMA PED PTSD SED SMI ? CM ES 
FPSY HS SPS ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Seaside Behavioral Center,4201 Woodland Drive,New Orleans,Louisiana 70131,70131,"? MH SUMH ? HI ? PSY ? AT BMT CBT GT IDD IPT PTM TT ? CIT ? PVTP ? MC MD PI SF SI 
VAF ? SMI ? CDM CM DEC FPSY IPC PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR ? 
AH"
Southeast Louisiana VA HCS New Orleans VA Outpatient Clinic,2400 Canal Street,New Orleans,Louisiana 70118,70118,"? MH SUMH ? HI OP TELE ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? VAMC ? VAF ? SE GL 
VET CO HV TRMA TBI PTSD ? ACT CDM DEC ES FPSY HS ICM IPC PRS SEMP SH SPS VRS 
PEER ? NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH"
University Medical Center Infectious Disease Center,"2000 Canal Street, Clinic 4-C",New Orleans,Louisiana 70112,70112,"? MH SUMH ? OP ? OMH ? AT CBT CFT GT IPT PTM TT ? PVTN ? MC MD OSF PI SF ? PA SS ? 
SE GL HV ? CDM CM DEC FPSY HS IPC LAD PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR 
YAD"
Margaret Dumas Mental Health Ctr Point Coupee MH Outreach Clinic,282-A Hospital Road,New Roads,Louisiana 70760,70760,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IDD IPT PTM TT ? CIT WI ? OSG ? MC MD MI PI 
SF SI SMHA ? PA SS ? CO ? CDM CM COOT ES FPSY SPS ? STU TCC ? SMON ? ADLT SNR 
YAD"
Rehab of Cenla Oakdale,905 East 7th Avenue Suite 2,Oakdale,Louisiana 71463,71463,"? MH ? OP ? OMH ? BMT CBT IPT PTM ? CIT ? PVTP ? MD ? PA ? CM ES FPSY IMR PRS SPS 
? SMPD ? ADLT CHLD SNR YAD"
Allen Behvioral Health Clinic,402 Industrial Drive,Oberlin,Louisiana 70655,70655,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? LMG ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA ? PEER ? NRT NSC STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Hardtner Medical Center,1102 North Pine Road,Olla,Louisiana 71465,71465,"? MH SUMH ? HI OP ? PSY ? AT BMT CBT CFT GT IPT PTM ? CIT WI ? PVTN ? MC MD MI PI 
SF SI ? SE CO TRMA ALZ PED PTSD SMI ? CM ES SPS ? NRT NSC STU TCC ? SMPD ? ADLT 
SNR ? AH"
Compass Behavioral Center,3983 I-49 South Service Road,Opelousas,Louisiana 70570,70570,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI 
SF SI VAF ? SE GL VET CJ CO HV TRMA TBI ALZ PTSD SMI ? CM ES ? STU TCC ? SMPD ? 
ADLT SNR YAD"
Oceans Behavioral Hospital,1310 Heather Drive,Opelousas,Louisiana 70570,70570,"? MH SUMH ? HI OP ? PSY ? AT CBT GT IDD IPT PTM ? PVTP ? MC MD MI PI SF ? SE CO ALZ 
? CM IMR PRS SPS ? NRT NSC STU TCC ? SMPD ? SNR ? AH"
Opelousas Mental Health Center,220 South Market Street,Opelousas,Louisiana 70570,70570,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM ? CIT WI ? PVTN ? CMHG 
CSBG MC MD OSF PI SF SI SMHA SWFS ? PA SS ? SE CO SMI ? CDM COOT ES FPSY SPS ? 
STU ? SMON ? ADLT SNR YAD"
Alexandria VA Healthcare System Mental Health (116A),2495 Shreveport Highway,Pineville,Louisiana 71360,71360,"? MH SUMH ? HI OP TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? VAMC ? 
PI VAF ? SE GL VET CO TRMA TBI PED PTSD SMI ? CDM CM DEC ES FPSY HS ICM IMR IPC 
SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH ? SP"
Lafourche Behavioral Health Center SCLHSA,157 Twin Oaks Drive,Raceland,Louisiana 70394,70394,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IDD IPT PTM TT ? WI ? LMG ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA ? PA SS ? CO TRMA SMI ? CM COOT DEC FPSY 
IMR IPC SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Ochsner Saint Anne General Hospital Behavioral Health,4608 Highway 1,Raceland,Louisiana 70394,70394,"? MH SUMH ? HI ? PSY ? AT CBT DBT GT IPT PTM ? WI ? PVTN ? MC MD MI PI SF SI ? SMI ? 
ACT CM DEC FPSY ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Southeast Louisiana VA HCS Saint John VA Clinic,4004 West Airline Highway,Reserve,Louisiana 70084,70084,"? MH ? OP TELE ? CBT GT IPT PTM ? VAMC ? VAF ? VET PTSD ? DEC ES HS IPC SPS ? NSC 
STU ? SMPD ? ADLT SNR YAD ? VO ? AH"
Allegiance Health Center of Ruston,1401 Ezell Street,Ruston,Louisiana 71270,71270,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT DBT GT IPT PTM ? PVTP ? MC MD MI PI SF SI 
VAF ? SE VET CO TRMA ALZ PTSD ? CDM CM DEC IPC PRS SPS ? NRT STU ? SMON ? ADLT 
SNR"
Rehabilitation Services NELA LLC Ruston,305 East Mississippi Avenue Suite 1,Ruston,Louisiana 71270,71270,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? 
MD ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI PTSD SED SMI ? ACT CM COOT DEC ES 
FPSY HS ICM IPC PRS SH SPS VRS PEER ? NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD"
Ruston Behavioral Health Clinic,602 East Georgia Avenue,Ruston,Louisiana 71270,71270,"? MH SUMH ? OP TELE ? OMH ? CBT DBT GT IDD IPT PTM TT ? WI ? SMA ? FQHC ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SWFS VAF ? PA SS ? SE CO SMI ? ACT COOT 
DEC FPSY IMR IPC PRS SPS PEER ? NRT TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Serenity Springs Specialty Hospital,1495 Frazier Road,Ruston,Louisiana 71270,71270,"? MH ? HI TELE ? PSY ? AT CFT GT IPT PTM ? PVTP ? MC MD MI PI SF SI ? SE SMI ? SMPD ? 
ADLT SNR YAD"
A Center for Hope and Change,543 Stoner Avenue,Shreveport,Louisiana 71101,71101,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT IPT PTM TT ? CIT ? PVTP ? MD SF ? PA 
SS ? SED SMI ? FPSY PRS SPS ? SMPD ? ADLT CHLD SNR YAD"
Brentwood Hospital Brentwood Behavioral Health Company,1006 Highland Avenue,Shreveport,Louisiana 71101,71101,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? WI 
? PVTP ? MC MD MI PI SCJJ SF SI SMHA SWFS VAF ? TAY SE GL VET ADM MF CO TRMA ALZ 
PTSD SED SMI ? CDM CM COOT DEC ES FPSY IMR IPC PRS SPS ? NRT STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Community Enrichment Prog LLC,842 Margaret Place,Shreveport,Louisiana 71101,71101,"? MH SUMH ? OP ? OMH ? AT BMT CBT GT IDD PTM TT ? CIT WI ? PVTP ? MD SMHA ? TAY 
SE VET CJ CO HV TRMA PTSD SED SMI ? CDM CM COOT FPSY IMR IPC PRS SPS ? STU ? 
SMPD ? ADLT CHLD SNR YAD"
Contemporary Family Services Inc,200 North Thomas Drive Suite 1,Shreveport,Louisiana 71107,71107,"? MH SUMH ? OP ? OMH ? BMT CBT GT IDD IPT PTM TT ? CIT ? PVTP ? MD ? TAY SE VET 
CO HV TRMA PTSD SED SMI ? ACT CDM CM COOT ES HS PRS SEMP SH VRS PEER ? SMPD 
? ADLT CHLD SNR YAD"
Family Services Unlimited Inc,1717 Marshall Street,Shreveport,Louisiana 71101,71101,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT IPT PTM TT ? CIT ? PVTP ? MD ? TAY GL CJ 
CO HV TRMA PTSD SED SMI ? COOT PRS SPS ? SMPD ? ADLT CHLD YAD"
Physicians Behavioral Hospital,2025 Desoto Street,Shreveport,Louisiana 71103,71103,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT CFT GT IDD IPT PTM ? PVTP ? MC MD MI PI SF SI 
? CO SMI ? CDM CM DEC FPSY SPS ? NRT ? SMPD ? ADLT SNR YAD ? AH"
Shreveport Behavioral Health Clinic,1310 North Hearne Avenue,Shreveport,Louisiana 71107,71107,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? LMG ? 
CMHG MC MD MI PI SF SMHA ? PA SS ? CO TRMA SED ? ACT CM COOT DEC HS PRS SH 
PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Rehab Services of New Orleans,118 Village Street Suite A,Slidell,Louisiana 70458,70458,"? MH SUMH ? OP ? OMH ? BMT CBT IDD IPT PTM TT ? CIT ? PVTP ? MD ? TAY SE GL CJ CO 
TRMA PTSD SED SMI ? CDM COOT FPSY PRS SPS ? SMPD ? ADLT CHLD SNR YAD"
Southeast Louisiana VA HCS Slidell VA Clinic,60491 Doss Drive,Slidell,Louisiana 70460,70460,"? MH SUMH ? OP TELE ? CBT GT IPT PTM ? VAMC ? VAF ? VET PTSD ? DEC ES HS IPC SPS 
PEER ? NSC STU ? SMPD ? ADLT SNR YAD ? VO ? AH"
Springhill Medical Center,2001 Doctors Drive,Springhill,Louisiana 71075,71075,"? MH ? HI ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM ? CIT ? PVTN ? MC MD PI SF ? SE ? 
CM DEC FPSY IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR ? AH"
