Name,Address,City,State,Zip,Services
Southeastern Psychological Assoc Inc,3155 Mill Street NE,Covington,Georgia 30014,30014,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD 
MI PI SCJJ SF SI SMHA SWFS ? SS ? CJ ? ACT CM COOT FPSY PRS ? SMPD ? ADLT CHLD 
SNR YAD"
View Point Health Newton Center,8201 Hazelbrand Road NE,Covington,Georgia 30014,30014,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? LMG ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? VET CO TRMA 
PTSD SMI ? FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Avita Community Partners Cumming Outpatient Counseling Ctr,125 North Corners Parkway Cumming,Georgia 30040,Phone: (678) 341-3840,,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? PA SS ? CO SMI ? ACT CM COOT 
DEC FPSY HS PRS SEMP SH SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
New Horizons Behavioral Health Randolph County MH and SA Center,90 Villa Nova Street,Cuthbert,Georgia 39840,39840,"? MH SUMH ? OP TELE ? OMH ? BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? CLF MC MD PI 
SF SI SMHA SWFS ? CO TRMA PTSD ? CM COOT PRS SPS ? SMON ? ADLT CHLD SNR YAD ? 
AH"
Avita Community Partners Behavioral Health,150 Johnson Street Suite A,Dahlonega,Georgia 30533,30533,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP 
? CLF CMHG CSBG MD MI OSF SCJJ SEF SF SMHA SWFS VAF ? PA SS ? CJ CO ? ACT CM 
COOT FPSY HS ICM PRS SEMP SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Health Connect America,168 North Johnston Street Suite 304,Dallas,Georgia 30132,30132,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT IPT PTM TT ? PVTP ? MD ? GL CJ CO 
TRMA PTSD ? CM COOT TPC ? SMON ? CHLD"
Family and Children First LLC,1414 Dug Gap Road,Dalton,Georgia 30720,30720,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MD 
OSF SCJJ SF SI SMHA SWFS ? PA SS ? CM COOT FPSY IPC PRS SPS ? NSC STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Hamilton Medical Center Westcott Behavioral Health,1200 Memorial Drive,Dalton,Georgia 30720,30720,"? MH SUMH ? HI OP ? PSY ? AT CBT CFT GT IPT PTM ? PVTN ? MC MD MI PI SF SI ? SE CO 
TRMA PTSD SMI ? CM ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH"
Assertive Community Recovery LLC,"4151 Memorial Drive, Suite 209-C",Decatur,Georgia 30032,30032,"? MH SUMH ? OP PHDT ? MSNH ? BMT CBT GT IDD IPT PTM TT ? PVTP ? CLF MC MD OSF 
SCJJ SEF SF SI SWFS VAF ? TAY SE CO TRMA PTSD SED SMI ? ACT CM ES HS ICM IPC PRS 
SH SPS VRS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Atlanta VAMC Mental Health (116A),1670 Clairmont Road,Decatur,Georgia 30033,30033,"? MH SUMH ? HI OP TELE ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT WI ? VAMC 
? VAF ? SE GL VET ADM MF CO HV TRMA TBI PTSD SMI ? CDM CM DEC ES FPSY HS ICM 
IMR IPC LAD PRS SEMP SH SPS TPC VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR 
YAD ? VO ? AH ? SP"
Breakthru House Inc,1866 Eastfield Street,Decatur,Georgia 30032,30032,"? MH SUMH ? RES ? RTCA ? AT BMT CBT GT IDD IPT TT ? PVTN ? OSF SF SMHA ? GL CJ CO 
HV TRMA PTSD SMI ? SMON ? ADLT YAD"
Care and Counseling Center of Georgia,1814 Clairmont Road,Decatur,Georgia 30033,30033,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD 
MI PI SF ? SS ? SE GL CO TRMA PED PTSD SED ? CM COOT FPSY SPS ? STU TCC ? SMON 
? ADLT CHLD SNR YAD ? SP F28 F35 F36 F67 F3 F33 
Children and Teenagers Foundation Inc  
4151 Memorial Drive, Suite 113-A 
Decatur 
Georgia 30032 
Phone: (404) 299-2087 
Intake: (470) 809-9430
? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? MD SCJJ SF SMHA 
SWFS ? SS ? CO TRMA PTSD ? ACT CM COOT DEC FPSY PRS ? SMON ? ADLT CHLD SNR 
YAD"
DeKalb CSB Clifton Springs Mental Health Center,"3110 Clifton Springs Road, Suite B",Decatur,Georgia 30034,30034,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? LMG ? CLF CMHG 
CSBG MC MD OSF SCJJ SF SI SMHA SWFS ? TAY SE CO TRMA PTSD SED SMI ? CM COOT 
DEC FPSY HS IMR SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
DeKalb CSB Winn Way Mental Health Center,445 Winn Way,Decatur,Georgia 30030,30030,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? LMG ? FQHC ? CLF 
CMHG CSBG MC MD OSF SCJJ SF SI SMHA SWFS ? TAY SE GL CO PTSD SED SMI ? CM 
COOT DEC FPSY HS IMR SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
DeKalb Regional Crisis Center,445 Winn Way,Decatur,Georgia 30030,30030,"? MH SUMH ? OP RES ? MSNH ? CBT CFT DBT GT IDD IPT PTM ? CIT WI ? LMG ? CLF CMHG 
CSBG MC MD OSF SCJJ SF SI SMHA SWFS ? SE CO TRMA PTSD SMI ? CM FPSY HS IMR 
SPS PEER ? STU ? SMPD ? ADLT SNR YAD ? AH"
Georgia Regional Hospital at Atlanta,3073 Panthersville Road,Decatur,Georgia 30034,30034,"? MH SUMH ? HI OP TELE ? PSY ? AT BMT CBT CFT GT IDD IPT PTM ? WI ? OSG ? CMHG 
CSBG MC MI PI SF SI SMHA ? CJ CO SMI ? ACT CM COOT DEC ES FPSY HS PRS SEMP SH 
SPS VRS PEER ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP F92"
Newport Integrated BHC Inc,1810 Moseri Road,Decatur,Georgia 30032,30032,"? MH SUMH ? OP PHDT RES ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? SE GL VET 
ADM MF CJ CO HV TRMA PTSD SED SMI ? CDM COOT DEC ES FPSY IMR IPC PEER ? NRT 
NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Renaissance Counseling Services LLC,"2799 Lawrenceville Highway, Suite 201",Decatur,Georgia 30033,30033,"? MH SUMH ? OP ? CMHC ? BMT CBT GT IDD IPT PTM TT ? CIT ? PVTP ? MD ? SE CO SMI ? 
ACT CM COOT DEC FPSY IMR IPC PRS SPS VRS ? STU TCC ? SMPD ? ADLT SNR YAD"
Reunited Counseling and Training LLC,"4151 Memorial Drive, Suite 110-C",Decatur,Georgia 30032,30032,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT TT ? PVTP ? FQHC ? CLF 
CSBG ITU MD MI PI SCJJ SEF SF SMHA SWFS VAF ? SS ? TAY SE GL VET ADM MF CJ CO HV 
TRMA PTSD SED SMI ? ACT CM COOT ES FPSY ICM PRS SH ? SMPD ? ADLT CHLD SNR YAD"
View Point Health Crisis Stabilization Program,2591 Candler Road,Decatur,Georgia 30032,30032,"? MH SUMH ? RES ? RTCC ? DBT GT PTM ? CIT ? OSG ? CMHG CSBG MC MD MI OSF SCJJ 
SF SI SMHA SWFS ? SS ? CO SED ? CM ES FPSY SPS PEER ? SMON ? CHLD ? AH"
Avita Community Partners Habersham County MH/SA Clinic,196 Scoggins Drive,Demorest,Georgia 30535,30535,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM ? WI ? PVTN ? FQHC ? 
CMHG MD MI OSF SF SI SMHA VAF ? PA SS ? CO ? CM COOT FPSY PRS SEMP SPS ? SMPD 
? ADLT CHLD SNR YAD ? AH"
Unison Behavioral Health Coffee Adult/Children/Family Servs,1005 Shirley Avenue,Douglas,Georgia 31533,31533,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? 
CLF MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? PA SS ? CO SED ? CM COOT DEC ES 
FPSY HS ICM PRS SEMP SH SPS PEER ? TCC ? SMPD ? ADLT CHLD SNR YAD"
CSB of Middle Georgia Child and Adolescent Mental Health,"2121-A Bellevue Road, Building 4",Dublin,Georgia 31021,31021,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? TAY ? CM COOT PRS 
SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
CSB of Middle Georgia Independence House,2121-A Bellevue Road Building 2,Dublin,Georgia 31021,31021,"? MH SUMH ? OP ? OMH ? BMT CBT DBT IDD ? OSG ? CLF CMHG CSBG MC MD MI OSF PI 
SCJJ SEF SF SI SMHA SWFS ? SMI ? COOT DEC ES FPSY HS IMR PRS SEMP PEER ? SMPD 
? ADLT SNR YAD"
CSB of Middle Georgia Quentin Price Crisis Stablization Unit,118 Thomas Lane Building 9,Dublin,Georgia 31021,31021,"? MH SUMH ? RES ? RTCA ? AT CBT DBT GT IDD IPT PTM ? WI ? OSG ? CMHG MC MD PI SF 
SI SMHA VAF ? PA SS ? SE GL VET MF CJ CO HV TRMA PTSD SMI ? CM COOT DEC HS ICM 
IMR PRS SPS PEER ? SMPD ? ADLT SNR YAD ? AH"
Dodge County Hospital,901 Griffin Avenue,Eastman,Georgia 31023,31023,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? MC MD PI SI ? 
SE GL VET MF CO HV TRMA TBI ALZ PED PTSD ? CM ES FPSY ICM PRS SPS PEER ? NRT 
NSC STU TCC ? SMON ? ADLT SNR ? AH"
Advantage Behavioral Health Systems Elbert County Mental Health Center,50 Chestnut Street,Elberton,Georgia 30635,30635,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IPT ? PVTN ? CLF CMHG CSBG MC MD PI 
SF SMHA ? SS ? SE CO TRMA PTSD SED SMI ? CM COOT HS ICM PRS SPS VRS ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Fayette County Counseling Center,715 Bradley Drive,Fayetteville,Georgia 30214,30214,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? OSG ? CLF 
CMHG MC MD MI PI SF SI SMHA SWFS VAF ? VET CO TRMA PTSD ? CM COOT FPSY HS IMR 
PRS SEMP SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
New Heights Behav Consultants LLC,"101 Devant Street, Suite 702",Fayetteville,Georgia 30214,30214,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? MD OSF PI 
SCJJ SF SI SMHA SWFS ? CO ? CM COOT ES FPSY IPC PRS ? SMPD ? ADLT CHLD SNR YAD 
? AH"
Unison Behavioral Health Charlton Behavioral Health,172 Homeland Park Road,Folkston,Georgia 31537,31537,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? 
CLF CMHG CSBG MC MD MI OSF PI SF SI SMHA SWFS ? PA SS ? CO SED ? CM COOT DEC 
ES FPSY HS ICM PRS SEMP SH SPS ? TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Phoenix Center BHS Child Family and Adult Counseling,410 East Church Street,Fort Valley,Georgia 31030,31030,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SS ? TAY SE GL VET 
ADM MF CJ CO HV TRMA PED PTSD SED SMI ? CDM CM COOT FPSY ICM PRS SH SPS PEER 
? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Pathways Center Heard Cnty SA/MH/AD Ctr,1206 Franklin Parkway,Franklin,Georgia 30217,30217,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? WI ? OSG ? MC MD PI 
SF SI SMHA VAF ? SS ? CO ? ACT CM COOT SEMP SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Avita Community Partners Youth Services,915 Interstate Ridge Drive,Gainesville,Georgia 30501,30501,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? WI ? SMA ? FQHC 
? CLF CMHG CSBG MC MD MI OSF PI SF SI SMHA ? CJ CO TRMA SED ? CDM COOT DEC ES 
FPSY IMR PRS SEMP SPS ? STU ? SMPD ? CHLD ? AH ? SP"
Health Connect America,"3030 McEver Road, Suite 100",Gainesville,Georgia 30504,30504,"? MH SUMH ? OP ? OMH ? BMT CBT CFT IPT PTM TT ? PVTP ? MD SF SWFS ? FPSY TPC ? 
SMON ? ADLT CHLD SNR YAD"
Advantage Behavioral Health Systems Greene County Mental Health Center,1040 Silver Road,Greensboro,Georgia 30642,30642,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG 
? CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY SE GL VET 
ADM MF CJ CO HV TRMA PED PTSD SED SMI ? ACT CDM CM COOT DEC FPSY IMR PRS 
SEMP SPS VRS ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Pathways Center Meriwether MH/AD,756 Woodbury Highway,Greenville,Georgia 30222,30222,"? MH SUMH ? HI OP PHDT TELE ? CMHC ? AT BMT CBT CFT GT IPT PTM TT ? PVTN ? MC MD 
SF SI ? PA SS ? TAY SED ? ACT CM COOT FPSY PRS SEMP SH SPS PEER ? STU ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
Behavioral Health Center MH/SA/Case Management,1574 Williamson Road,Griffin,Georgia 30224,30224,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IPT PTM ? OSG ? FQHC ? CLF MC MD 
OSF PI SF SI ? SS ? SE VET CO TRMA PTSD SMI ? CM COOT FPSY IPC PRS ? SMPD ? ADLT 
CHLD SNR YAD ? AH"
Pathways Center Spalding,1710 Highway 16 West,Griffin,Georgia 30223,30223,"? MH SUMH ? OP PHDT TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
SMA ? CLF CMHG ITU MC MD MI SCJJ SF SI SMHA SWFS VAF ? TAY SE GL VET ADM MF CO 
HV TRMA TBI ALZ PED PTSD SED SMI ? CDM CM COOT ES FPSY HS ICM IMR IPC PRS SH 
SPS PEER ? NSC STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Pine Woods Behavioral Health Crisis Center,1209 Greenbelt Drive,Griffin,Georgia 30224,30224,"? MH SUMH ? HI OP ? PSY ? GT PTM ? WI ? SMA ? OSF SEF SMHA ? PA ? CO PTSD SMI ? 
CM ? STU ? SMON ? ADLT SNR YAD ? AH"
New Horizons Community Serv Board Harris County MH/SA Services,9989 GA Highway 116,Hamilton,Georgia 31811,31811,"? MH SUMH ? OP ? OMH ? PTM ? LMG ? MC MD MI PI SF SI SMHA ? SS ? CM HS ICM SH SPS 
? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Avita Community Partners Hartwell Service Center,228 North College Avenue,Hartwell,Georgia 30643,30643,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM ? CIT WI ? PVTN ? 
FQHC ? CMHG CSBG MD MI OSF SF SI SWFS VAF ? PA ? CO SED SMI ? CM COOT FPSY PRS 
SEMP SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Georgia Mountains Community Services,228 North College Avenue,Hartwell,Georgia 30643,30643,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT PTM ? CIT ? OSG ? CMHG CSBG 
MC MD MI PI SF SI ? PA SS ? TAY SE CO SED SMI ? CM COOT FPSY PRS SEMP SPS ? SMPD 
? ADLT CHLD SNR YAD ? AH"
Clearview at Chatuge Regional Hospital,110 South Main Street,Hiawassee,Georgia 30546,30546,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? 
PVTN ? ITU MC MD PI SF SI SMHA ? SE GL CJ CO HV TRMA ALZ PED ? CM DEC ES FPSY 
PRS SPS ? NRT NSC STU TCC ? SMON ? SNR ? AH"
Darsey Black and Associates LLC,"101 East Memorial Drive, Suite B",Hinesville,Georgia 31313,31313,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT TT ? CIT ? PVTP ? CLF MC MD MI 
OSF PI SCJJ SF SI SMHA SWFS ? CJ ? CDM CM COOT DEC ES FPSY ICM ? SMPD ? ADLT 
CHLD SNR YAD"
Gateway Behavioral Health Services Liberty County Mental Health Center,1113 East Oglethorpe Highway,Hinesville,Georgia 31313,31313,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? LMG ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? GL VET ADM 
MF CJ CO TRMA PTSD ? CM COOT FPSY PRS SEMP SH SPS PEER ? TCC ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP"
Malinda Graham and Associates Inc,1518 Airport Road,Hinesville,Georgia 31313,31313,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI 
SCJJ SF SI SMHA ? PA SS ? TAY SE CO TRMA PTSD SED SMI ? CM COOT FPSY ICM PRS SPS 
PEER ? SMPD ? ADLT CHLD SNR YAD ? SP"
Unison Behavioral Health Clinch County Site,551 Old Pearson Road,Homerville,Georgia 31634,31634,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SF SI VAF ? PA SS ? SED ? CM COOT DEC ES FPSY 
HS ICM PRS SEMP SH SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
McIntosh Trail CSB Butts County Counseling Center,463-B Ernest Biles Drive,Jackson,Georgia 30233,30233,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? WI ? OSG ? CLF CMHG 
CSBG MC MD OSF PI SF SI SWFS VAF ? PA SS ? TAY CO SED SMI ? CM COOT FPSY PRS 
SPS ? SMON ? ADLT CHLD SNR YAD ? AH"
Advantage Behavioral Health Systems Jackson County Mental Health Center,383 Stan Evans Drive,Jefferson,Georgia 30549,30549,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? WI ? PVTP ? CLF CSBG 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? GL VET ADM MF CJ CO HV TRMA 
? CM COOT FPSY SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Pineland Area BH and DD CSB Wayne Counseling Center,263 North Brunswick Street,Jesup,Georgia 31546,31546,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CO SMI ? 
CM COOT DEC ES FPSY HS ICM IMR PRS SH SPS PEER ? NRT NSC TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH"
New Heights Behav Consultants LLC,530 Parkwood Way,Jonesboro,Georgia 30236,30236,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MD OSF SF 
SMHA ? CO PTSD SED SMI ? CM COOT FPSY IPC PRS SPS ? SMPD ? ADLT CHLD SNR YAD"
New Heights Behav Consultants LLC,542 Parkwood Way,Jonesboro,Georgia 30236,30236,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IPT PTM TT ? WI ? PVTP ? MD OSF PI SCJJ SF 
SI SMHA SWFS ? CO ? CM COOT ES FPSY PRS ? SMPD ? ADLT CHLD YAD"
Devereux Advanced Behavioral Hlth,1291 Stanley Road NW,Kennesaw,Georgia 30152,30152,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? CO TRMA ? CM ES FPSY SPS ? 
STU 
? SMON ? CHLD"
Gateway Behavioral Health Services,701-A Charles Gilman Jr Avenue,Kingsland,Georgia 31548,31548,"? MH SUMH ? OP PHDT TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? WI ? LMG ? CLF 
CMHG CSBG MC MD MI PI SCJJ SF SMHA SWFS VAF ? PA SS ? CO ? ACT CM COOT DEC 
FPSY HS PRS SEMP SH SPS VRS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Lookout Mountain Community Servs,501 Mize Street,La Fayette,Georgia 30728,30728,"? MH SUMH ? OP TELE ? OMH ? CBT DBT GT IPT PTM ? OSG ? CMHG CSBG MC MD OSF PI 
SF SMHA ? PA SS ? COOT ? SMON ? ADLT CHLD SNR YAD ? AH"
Pathways Center Troup County MH/AD,122 Gordon Commercial Drive Suite D,Lagrange,Georgia 30240,30240,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? MC MD 
PI SF SI SMHA VAF ? SS ? CO SED SMI ? ACT CM COOT IMR PRS SEMP SPS PEER ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
Twin Cedar Youth and Family Servs LaGrange Mental Health Coleman Ctr,701 Lincoln Street,Lagrange,Georgia 30240,30240,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? MD SCJJ SF 
SI SMHA SWFS ? TAY GL CJ CO TRMA PTSD SED ? CM COOT DEC FPSY SPS TPC ? TCC ? 
SMON ? CHLD YAD"
Cruse Medical Care Inc,"1844 Old Norcross Road Building C, Suite 200",Lawrenceville,Georgia 30044,30044,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF MC 
MD OSF PI SCJJ SEF SI SMHA SWFS ? TRMA PTSD SED ? ACT CM COOT ES FPSY PRS TPC 
? CHLD"
Social Empowerment Center Inc,"2775 Cruse Road, Suite 901",Lawrenceville,Georgia 30044,30044,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTP ? MD MI PI 
SCJJ SF SI SMHA SWFS ? GL CO TRMA PTSD ? CM COOT FPSY ICM SPS TPC PEER ? SMPD 
? ADLT CHLD YAD ? SP"
Summit Ridge Hospital,250 Scenic Highway,Lawrenceville,Georgia 30046,30046,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT ECT GT PTM ? CIT WI ? PVTP ? CLF MC MI 
OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? TAY SE VET CJ CO TRMA SMI ? CM SPS ? NRT 
STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
View Point Health,175 Gwinnett Drive,Lawrenceville,Georgia 30046,30046,"? MH SUMH ? OP ? OMH ? CBT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? CLF CMHG CSBG 
MC MD MI OSF SCJJ SF SI SMHA SWFS VAF ? CJ CO TRMA PTSD SED SMI ? ACT CM COOT 
HS ICM IMR SH SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? F36 F81"
View Point Health Adult Crisis Stabilization Unit,615 Lawrenceville Suwanee Road,Lawrenceville,Georgia 30045,30045,"? MH SUMH ? RES ? RTCA ? DBT GT IDD PTM ? OSG ? CMHG CSBG MD SF SI SMHA ? CO ? 
CM FPSY ? NRT STU ? SMON ? ADLT SNR YAD ? AH"
Health Connect America,299 Cooper Road,Loganville,Georgia 30052,30052,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTP ? MD PI 
SF SWFS ? SS ? CM COOT FPSY SPS TPC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Coliseum Center for Behavioral Health,340 Hospital Drive,Macon,Georgia 31217,31217,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT ECT GT IDD PTM TT ? CIT ? PVTP ? MC MD 
MI PI SF SI VAF ? SE ? CM DEC FPSY ? NRT NSC STU ? SMON ? ADLT SNR YAD ? AH"
Methodist Home of the South Georgia Conference Light House for Families,116 Pierce Avenue,Macon,Georgia 31204,31204,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF MD OSF PI SCJJ 
SF SI SMHA SWFS ? TAY MF TRMA PTSD SED ? DEC ES FPSY SPS TPC PEER ? TCC ? SMON 
? ADLT CHLD YAD ? AH"
Navicent Health The Pavilion,777 Hemlock Street,Macon,Georgia 31201,31201,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT GT IPT PTM ? WI ? PVTN ? CLF CMHG CSBG MC 
MD MI PI SCJJ SF SI SMHA SWFS VAF ? PA ? SE CO ? CDM CM COOT ES FPSY IMR IPC LAD 
SPS ? NRT NSC STU TCC ? SMON ? SNR ? AH ? SP"
Health Connect America,255 North Main Street Suite D,Madison,Georgia 30650,30650,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF MD 
SF SI SWFS ? TAY GL CO TRMA PTSD SED SMI ? CM COOT FPSY SPS TPC PEER ? SMPD ? 
ADLT CHLD SNR YAD"
C and T Counseling LLC,2470 Windy Hill Road Suite 221,Marietta,Georgia 30067,30067,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT TT ? PVTP ? SF ? SS ? TRMA ? COOT ES ? SMPD 
? ADLT SNR YAD"
Cobb/Douglas Community Serv Board Cobb Outpatient Services,1650 County Services Parkway,Marietta,Georgia 30008,30008,"? MH SUMH ? OP ? OMH ? GT IDD IPT PTM TT ? OSG ? CLF MC MD PI SF SMHA ? PA SS ? 
TRMA ? CM COOT ICM SEMP 
? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
