Name,Address,City,State,Zip,Services
CMET,1527 NE 4th Avenue,Fort Lauderdale,Florida 33304,33304,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF CMHG 
CSBG MD OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? SE CO TRMA PTSD SED SMI ? 
CM COOT FPSY PRS SPS ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F19 F28 F88"
Compass Health Systems Oakland Park Clinic,7481 West Oakland Park Boulevard Suite 100,Fort Lauderdale,Florida 33319,33319,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? MC MD MI 
PI SCJJ SF SI SWFS ? SS ? CJ ? CDM CM COOT DEC ES FPSY IMR IPC SPS ? NSC STU TCC 
? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F35 F36 F91"
Gulf Coast Jewish Fam/Comm Servs,"5400 South University Drive, Suite 508",Fort Lauderdale,Florida 33328,33328,"? MH SUMH ? OP ? OMH ? BMT CBT CFT IPT TT ? CIT ? PVTN ? MD OSF PI SF SMHA ? PA ? 
SE GL CO TRMA PTSD ? STU ? SMPD ? ADLT SNR ? AH"
Gulf Coast Jewish Fam/Comm Servs Adult Resid Trt and Stabilization,201 NE 40th Court,Fort Lauderdale,Florida 33334,33334,"? MH ? RES ? RTCA ? AT CBT GT IDD IPT PTM ? PVTN ? MD OSF ? CO SMI ? PRS ? SMPD ? 
ADLT SNR ? AH ? F19"
Henderson Behavioral Health Community Support Services,4700 North State Road 7 Building A,Fort Lauderdale,Florida 33319,33319,"? MH SUMH ? OP ? CMHC ? PTM ? PVTN ? MC MD MI OSF PI SF ? PA SS ? CM ? SMON ? 
ADLT SNR YAD ? AH ? SP F19"
Henderson Behavioral Health CRC/Crisis Walk In Center,4720 North State Road 7 Building B,Fort Lauderdale,Florida 33319,33319,"? MH SUMH ? OP ? CMHC ? PTM ? CIT WI ? PVTN ? CLF MC MD MI PI SF SMHA ? PA SS ? 
CM SPS ? SMON ? ADLT SNR YAD ? AH ? SP F19"
Henderson Behavioral Health FACT Program,4720 North State Road 7 Building B,Fort Lauderdale,Florida 33319,33319,"? MH SUMH ? OP ? CMHC ? PTM ? CIT ? PVTN ? CLF MC 
MD PI SF SMHA ? PA SS ? ACT CM ICM SPS ? SMON ? ADLT SNR YAD ? AH ? SP F19"
Henderson Behavioral Health Henderson CSU,2677 NW 19th Street,Fort Lauderdale,Florida 33311,33311,"? MH SUMH ? HI ? PSY ? PTM ? PVTN ? CLF SF SMHA ? PA SS ? SMON ? ADLT SNR YAD ? 
AH ? SP F19"
Henderson Behavioral Health Rainbow,5800 NW 27th Court,Fort Lauderdale,Florida 33313,33313,"? MH ? RES ? RTCA ? PTM ? PVTN ? MD PI SF SMHA ? PA SS ? CM HS ? SMPD ? ADLT SNR 
YAD ? SP F19"
Henderson Behavioral Health,4700 North State Road 7,Fort Lauderdale,Florida 33319,33319,"? MH SUMH ? OP ? CMHC ? IPT PTM ? PVTN ? CLF MC MD MI OSF PI ? PA SS ? SMI ? CM ? 
SMON ? ADLT SNR YAD ? AH ? SP F19"
Henderson Behavioral Health Central Branch,330 SW 27th Avenue,Fort Lauderdale,Florida 33312,33312,"? MH SUMH ? OP ? CMHC ? GT IPT PTM ? CIT ? PVTN ? CLF MC MD MI OSF PI SF SI SMHA ? 
PA SS ? CM IPC PRS ? SMON ? ADLT SNR YAD ? SP F19"
Henderson Behavioral Health New Vistas Adults,2900 West Prospect Road,Fort Lauderdale,Florida 33309,33309,"? MH SUMH ? OP ? CMHC ? CFT GT IDD IPT PTM ? CIT ? PVTN ? CLF MC MD MI PI SF SMHA 
? PA SS ? SMI ? CM IPC PRS SEMP ? SMON ? ADLT SNR YAD ? SP F19"
Henderson Behavioral Health New Vistas Youth and Family,2900 West Prospect Road,Fort Lauderdale,Florida 33309,33309,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IDD IPT PTM ? CIT ? PVTN ? CLF MC MD MI OSF PI 
SF SMHA SWFS ? PA SS ? CM ? SMON ? CHLD YAD ? SP F19"
Henderson Behavioral Health Parkside House,5700 NW 27th Court Building A,Fort Lauderdale,Florida 33313,33313,"? MH ? RES ? RTCA ? PTM ? PVTN ? CLF MD PI SF SMHA ? 
PA SS ? CM HS ? SMPD ? ADLT SNR YAD ? SP F19"
Henderson Behavioral Health West Broward Branch,3501 South University Drive Suite 6,Fort Lauderdale,Florida 33328,33328,"? MH SUMH ? OP ? CMHC ? IPT PTM ? PVTN ? CLF MC MD MI PI SF SMHA ? PA SS ? CM 
PRS ? SMON ? ADLT SNR YAD ? SP F19"
Jewish Adoption and Foster Options,4200 North University Drive,Fort Lauderdale,Florida 33351,33351,"? MH ? OP RES ? MSNH ? BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? FQHC ? CLF CSBG 
MD OSF PI SF SI SMHA SWFS ? TAY SE GL MF CJ HV TRMA PTSD SED SMI ? COOT FPSY ? 
SMON ? ADLT CHLD SNR YAD ? AH ? SP"
North Shore Med Center FMC Campus Behavioral Health,5000 West Oakland Park Boulevard,Fort Lauderdale,Florida 33313,33313,"? MH SUMH ? HI RES ? PSY ? AT BMT CBT CFT ECT GT IDD IPT PTM ? WI ? PVTP ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? CDM CM COOT DEC 
ES FPSY HS ICM IMR SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR ? AH ? SP"
Smith Mental Health Associates Smith Community Mental Health,601 South State Road 7,Fort Lauderdale,Florida 33317,33317,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF MD OSF PI 
SF SI SMHA SWFS ? PA SS ? TAY CO TRMA PTSD SED SMI ? ACT CM ES FPSY IMR PRS SPS 
PEER ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F19 F28 F70"
University Pavilion at University Hospital and Medical Center,7425 North University Drive,Fort Lauderdale,Florida 33321,33321,"? MH SUMH ? HI PHDT ? PSY ? AT CBT CFT ECT GT IDD IPT PTM ? WI ? PVTP ? MC MD MI PI 
SF SI SWFS ? SE GL VET ADM MF CO HV TRMA ALZ PTSD SED SMI ? CDM CM DEC FPSY 
PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Lee Health Behavioral Health Center,"12550 New Brittany Boulevard, Suite 100",Fort Myers,Florida 33907,33907,"? MH ? OP ? OMH ? CBT DBT GT IPT PTM TT ? LMG ? MC PI SF ? SS ? PTSD ? FPSY IMR 
SPS ? STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Park Royal Hospital,9241 Park Royal Drive,Fort Myers,Florida 33908,33908,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT ECT GT IDD PTM ? WI ? PVTP ? MC MD MI PI SF 
VAF ? SE CO SMI ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH ? SP"
SalusCare Inc,10140 Deer Run Farms Road,Fort Myers,Florida 33966,33966,"? MH ? HI ? PSY ? PTM ? CIT WI ? PVTN ? CLF PI SF SMHA SWFS ? SS ? CO SMI ? SMON ? 
ADLT CHLD SNR YAD ? AH ? SP"
SalusCare Inc Ortiz Campus,2789 Ortiz Avenue,Fort Myers,Florida 33905,33905,"? MH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF MC MD 
MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? SE CJ CO TRMA SED SMI ? CDM CM COOT ES 
FPSY HS PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Lawnwood Pavilion Behav Hlth Servs,1860 North Lawnwood Circle,Fort Pierce,Florida 34950,34950,"? MH SUMH ? HI PHDT ? PSY ? AT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? ITU MC 
MD MI PI SF VAF ? CO SMI ? DEC FPSY PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR 
YAD ? AH"
New Horizons of the Treasure Coast Inc Fort Pierce Outpatient,709 South 5th Street,Fort Pierce,Florida 34950,34950,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI OSF PI SF SI SMHA ? PA ? CO SMI ? CM COOT DEC FPSY HS ICM IPC PRS 
SH SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP F19"
Suncoast Mental Health Center,2814 South U.S. Highway 1 Suite D-4,Fort Pierce,Florida 34982,34982,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD PI SEF SF SI 
SWFS ? TAY SE CO TRMA PTSD SED SMI ? CM COOT FPSY SPS PEER ? STU ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP F19"
Youth and Family Behavioral Health Center Inc,"2011 South 25th Street, Suite 108",Fort Pierce,Florida 34947,34947,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT WI ? 
PVTP ? MC MD PI SEF SF SI SMHA SWFS ? PA SS ? SE GL VET ADM MF CJ CO HV TRMA ALZ 
PED PTSD SMI ? ACT CM COOT ES FPSY ICM PRS SEMP TPC VRS ? SMPD ? ADLT CHLD 
SNR YAD ? AH ? SP F19 F28"
Bridgeway Center Inc,137 Hospital Drive NE,Fort Walton Beach,Florida 32548,32548,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? CJ CO HV SMI ? CDM CM 
COOT FPSY ICM IMR PRS SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Bridgeway Center Inc Wellness Center,333 Lewis Street,Fort Walton Beach,Florida 32547,32547,"? MH SUMH ? OP ? CMHC ? AT GT IDD PTM ? PVTN ? CMHG CSBG MC MD MI PI SF SI SMHA 
? PA SS ? CO SMI ? CDM IMR PRS SH SPS ? STU ? SMPD ? ADLT SNR YAD ? AH ? SP"
Okaloosa Outpatient Center,2004 Lewis Turner Boulevard Suite B,Fort Walton Beach,Florida 32547,32547,"? MH ? OP PHDT TELE ? PH ? BMT CBT DBT GT IDD PTM TT ? PVTP ? MD MI PI SF VAF ? 
VET ADM MF CO TRMA PTSD ? SMPD ? ADLT CHLD SNR YAD"
Malcolm Randall VAMC Mental Health Service Line (116A),1601 SW Archer Road,Gainesville,Florida 32608,32608,"? MH SUMH ? HI OP PHDT RES TELE ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT 
WI ? VAMC ? CMHG MC MD MI PI SF SI VAF ? SE VET CO TRMA TBI ALZ PTSD SMI ? CDM CM 
COOT DEC ES FPSY HS ICM IPC PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD 
? ADLT SNR YAD ? VO ? AH"
Mental Health Resource Center (MHRC) FACT/Gainesville,"825 NW 23rd Avenue Building 1, Suite 10",Gainesville,Florida 32609,32609,"? MH SUMH ? OP ? OMH ? CBT IDD PTM ? WI ? PVTN ? CMHG SMHA ? SMI ? ACT IMR SH ? 
SMPD ? ADLT SNR YAD ? AH"
North Florida Regional Medical Center,6500 West Newberry Road,Gainesville,Florida 32605,32605,"? MH ? HI OP PHDT ? PSY ? AT CBT ECT GT IDD IPT PTM TT ? PVTP ? MC MD MI PI SI ? SPS 
? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
UF Health Shands Psychiatric Hospital,4101 NW 89th Boulevard,Gainesville,Florida 32606,32606,"? MH SUMH ? HI ? PSY ? AT CBT CFT ECT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD PI SF ? 
SE CO TRMA PTSD SED SMI ? CM ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Citrus Health Network Maternal and Child Health Center,551 West 51 Place,Hialeah,Florida 33012,33012,"? MH SUMH ? OP ? CMHC ? BMT CBT IDD IPT PTM TT ? PVTN ? FQHC ? CLF MC MD OSF PI 
SCJJ SF SMHA SWFS ? TAY CO TRMA SED ? CDM IMR IPC SPS TPC ? STU ? CHLD YAD ? AH 
? SP F19"
Southern Winds Hospital,4225 West 20th Avenue,Hialeah,Florida 33012,33012,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTP ? MC 
MD MI PI SF SI SMHA SWFS VAF ? TAY SE CJ CO TRMA ALZ PED PTSD SMI ? CM ES FPSY 
ICM IPC PRS SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH ? SP F19"
Trinity CMHC Inc,15325 NW 60th Avenue Suite 105,Hialeah,Florida 33014,33014,"? MH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? CLF MC MD PI 
SF SI SMHA SWFS ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PED PTSD SED SMI ? 
COOT FPSY PRS SPS ? TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F19 F42"
Northwest Behavioral Health Services,15891 County Road 108,Hilliard,Florida 32046,32046,"? MH ? OP PHDT ? CMHC ? AT BMT CBT GT IPT TT ? PVTN ? MC MD SMHA ? TRMA SMI ? CM 
ES FPSY ICM PRS PEER ? SMPD ? ADLT SNR YAD"
Starting Point Behavioral Healthcare Hilliard/Our Place II,371015 Eastwood Road,Hilliard,Florida 32046,32046,"? MH SUMH ? OP PHDT ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SF SI SMHA ? PA SS ? SE VET CJ CO TRMA TBI PTSD SMI ? 
CM COOT DEC FPSY ICM PRS SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? 
AH"
Gulf Coast Jewish Fam/Comm Servs Darlington RTF,3142 Darlington Road,Holiday,Florida 34691,34691,"? MH SUMH ? RES ? RTCA ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? MC MD OSF PI 
SF ? PA SS ? SE CO SMI ? CM IPC PRS SPS ? STU ? SMPD ? ADLT SNR YAD ? AH"
Springbrook Partial Hospitalization Program,1158 Alternate 19,Holiday,Florida 34691,34691,"? MH SUMH ? PHDT ? PH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI SF SI ? CO 
SMI ? SPS ? STU ? SMPD ? ADLT SNR YAD"
Compass Health Systems Pembroke Pines Clinic,1601 North Palm Avenue Suite 211,Hollywood,Florida 33026,33026,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? MC MD MI 
PI SCJJ SF SI SWFS ? SS ? CJ ? CDM CM COOT DEC ES FPSY IMR SPS ? NSC STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Enrichment Support Services LLC,"701 Promenade Drive, Suite 204",Hollywood,Florida 33026,33026,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT TT ? PVTP ? CLF CMHG MD MI PI 
SCJJ SF SWFS VAF ? SS ? COOT FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? SP F19 F28"
Florida Palms Academy Inc,5925 McKinley Street,Hollywood,Florida 33021,33021,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT GT IPT PTM TT ? PVTP ? CLF MD SF SWFS ? 
TRMA PTSD SED ? ES FPSY ? SMON ? CHLD ? SP F19 F28"
Henderson Behavioral Health South Branch,1957 Jackson Street,Hollywood,Florida 33020,33020,"? MH SUMH ? OP ? CMHC ? GT IPT PTM ? CIT ? PVTN ? CLF MC MD MI OSF PI SF SMHA ? 
PA SS ? CM IPC PRS SPS ? SMON ? ADLT SNR YAD ? AH ? SP F19"
Infinite Behavioral Health Inc,"2421 Hollywood Boulevard, Suites 1 and 2",Hollywood,Florida 33020,33020,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTP ? MC MD MI 
OSF PI SF SI VAF ? SE GL VET ADM MF CO HV TRMA TBI PED PTSD SMI ? CDM CM COOT 
FPSY ? SMPD ? ADLT SNR YAD ? SP"
Memorial Regional Hospital Behavioral Health,3501 Johnson Street,Hollywood,Florida 33021,33021,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? WI ? LMG ? CLF CMHG MC 
MD PI SCJJ SF SI SMHA SWFS ? PA SS ? SE CO SED SMI ? CM DEC FPSY IPC SPS PEER ? 
NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F19 F28 F42 F70"
Miami VA Healthcare System Hollywood CBOC,"3702 Washington Street, Suite 201",Hollywood,Florida 33021,33021,"? MH SUMH ? OP TELE ? CBT IDD IPT PTM TT ? CIT WI ? VAMC ? MI PI ? VET ? CDM CM DEC 
FPSY IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH ? SP"
Miami VA Healthcare System Pembroke Pines/Hollywood CBOC,"7369 Sheridan Street, Suite 102",Hollywood,Florida 33024,33024,"? MH SUMH ? OP TELE ? CBT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MI PI ? VET ? CDM CM 
DEC FPSY IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH ? SP"
Milestones in Recovery Inc Milestones Eating Disorders Program,"2525 Embassy Drive, Suite 10",Hollywood,Florida 33026,33026,"? MH SUMH ? OP PHDT RES TELE ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? 
PVTP ? PI SF ? PED ? CM DEC ES FPSY HS IMR PRS SH ? SMPD ? ADLT SNR YAD"
Our Children Our Future Inc Caring,450 North Park Road Suite 600,Hollywood,Florida 33021,33021,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IPT PTM TT ? PVTN ? MD PI SF SI SMHA ? PA 
SS ? TRMA PTSD SED ? FPSY SPS ? SMON ? CHLD YAD ? AH ? SP F19 F28"
Reflections Wellness Center LLC,6848 Stirling Road,Hollywood,Florida 33024,33024,"? MH SUMH ? OP PHDT ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD 
PI SF SI SMHA SWFS ? TAY CO SMI ? COOT FPSY PRS SPS VRS ? SMPD ? ADLT CHLD SNR 
YAD ? SP F70"
Comm Health of South Florida Inc Martin Luther King Jr Clinica,810 West Mowry Drive,Homestead,Florida 33030,33030,"? MH SUMH ? OP PHDT ? OMH ? AT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? PA SS ? CJ CO SMI ? 
CDM CM COOT IPC ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Homestead Behavioral Clinic,654 NE 9th Place,Homestead,Florida 33030,33030,"? MH SUMH ? OP PHDT ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM ? CIT WI ? PVTP ? MC 
MD PI SF ? TAY SE GL VET ADM MF CO HV TRMA ALZ PTSD SED SMI ? CDM CM COOT ES 
FPSY HS ICM LAD PRS SEMP TPC ? SMPD ? ADLT CHLD SNR YAD ? SP F19"
Homestead Office,2008 NE 8th Street,Homestead,Florida 33033,33033,"? MH SUMH ? OP ? OMH ? CBT CFT IDD IPT TT ? PVTN ? CLF CMHG CSBG MD OSF SI SMHA 
? PA ? TRMA PTSD ? CM COOT FPSY LAD ? SMPD ? CHLD ? AH ? SP"
Kristi House Inc,13955 SW 264th Street,Homestead,Florida 33032,33032,"? MH SUMH ? OP ? OMH ? CBT CFT IDD IPT TT ? PVTN ? CLF CMHG CSBG MD OSF SI SMHA 
SWFS ? PA ? TRMA PTSD ? CM COOT FPSY LAD ? SMPD ? CHLD ? AH ? SP"
Miami VA Healthcare System Homestead CBOC,950 North Krome Avenue Suite 401,Homestead,Florida 33030,33030,"? MH SUMH ? OP TELE ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MI PI ? VET ? CDM 
CM DEC FPSY IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH ? SP"
David Lawrence Center Immokalee Satellite Services,425 North 1st Street,Immokalee,Florida 34142,34142,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? SE MF CO HV 
TRMA PED PTSD SMI ? CDM CM ES FPSY ICM IMR SPS PEER ? STU ? SMON ? ADLT CHLD 
SNR YAD ? AH ? SP F19"
ACE Agency for Comm Empowerment,"5730 Bowden Road, Suite 206",Jacksonville,Florida 32216,32216,"? MH ? OP ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI SF ? TAY 
SE VET ADM MF CJ CO HV TRMA TBI PED PTSD SMI ? CDM CM COOT DEC ES FPSY PRS 
SPS ? NSC ? SMPD ? ADLT SNR YAD"
Cathedral Foundation of Jacksonville Senior In Home Services,"4250 Lakeside Drive, Suite 300",Jacksonville,Florida 32210,32210,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT ? PVTN ? CLF OSF SMHA SWFS 
? PA SS ? SE GL VET CO ALZ ? CM ES FPSY PEER ? STU TCC ? SMPD ? ADLT SNR ? SP"
Child Guidance Center,4595 Lexington Avenue,Jacksonville,Florida 32210,32210,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG MD MI PI 
SCJJ SF SI SMHA SWFS ? SS ? TRMA SED ? CM FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? 
AH ? SP"
Child Guidance Center,1110 Edgewood Avenue West,Jacksonville,Florida 32208,32208,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG MD MI PI 
SCJJ SF SI SMHA SWFS ? SS ? TRMA SED ? CM FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? 
AH"
Child Guidance Center,5776 Saint Augustine Road,Jacksonville,Florida 32207,32207,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG MD MI PI 
SCJJ SF SI SMHA SWFS ? SS ? TRMA SED ? CM FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? 
AH ? SP"
Childrens Home Society of Florida Buckner Division,3027 San Diego Road,Jacksonville,Florida 32207,32207,"? MH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF CMHG CSBG MD 
MI OSF PI SCJJ SEF SF SMHA SWFS ? TAY SE GL VET ADM MF CJ CO HV TRMA PED PTSD 
SED SMI ? CM COOT SPS TPC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Chrysalis Health Outpatient Office,2121 Corporate Square Boulevard Suite 124,Jacksonville,Florida 32216,32216,"? MH SUMH ? OP TELE ? OMH ? CBT CFT IDD IPT TT ? PVTP ? MD PI SCJJ SF ? SS ? TAY SE 
CJ CO TRMA PTSD SED SMI ? CM COOT FPSY ICM ? SMPD ? ADLT CHLD SNR YAD ? AH"
Community Rehabilitation Center,623 Beechwood Street,Jacksonville,Florida 32206,32206,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF CMHG CSBG 
MC MD OSF PI SF ? SS ? TAY SE GL MF CO HV SMI ? ACT CM HS IPC PRS SEMP SH SPS 
TPC VRS PEER ? TCC ? SMPD ? ADLT SNR YAD ? AH"
Daniel Memorial Inc,3725 Belfort Road,Jacksonville,Florida 32216,32216,"? MH SUMH ? OP RES ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF MD 
SF SMHA SWFS ? PA ? TAY GL CJ CO TRMA PTSD SED SMI ? CM ES FPSY SPS TPC ? STU ? 
SMON ? CHLD YAD ? AH ? SP"
Family Foundations,40 East Adam Street Suite 320,Jacksonville,Florida 32202,32202,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? FQHC ? CLF CMHG 
CSBG ITU MD OSF SCJJ SEF SF SMHA SWFS VAF ? PA SS ? TAY SE GL VET ADM MF CJ HV 
TRMA TBI PTSD SED ? CM COOT FPSY ICM SPS ? TCC ? SMPD ? ADLT CHLD SNR YAD ? AH 
? SP"
Florida Counseling and Evalution Servs Southside,"6950 Philips Highway, Suite 11",Jacksonville,Florida 32216,32216,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? CLF MC MD MI PI SF ? SS ? 
TAY SE GL VET MF CO HV TRMA PTSD ? COOT FPSY PRS SPS VRS ? SMPD ? ADLT CHLD 
SNR YAD ? SP"
Jewish Family and Community Servs,8540 Baycenter Road,Jacksonville,Florida 32256,32256,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF MD MI PI SF 
SMHA SWFS ? TAY SED ? CM COOT ES FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH"
Malcolm Randall VAMC VA Outpatient Clinics Jacksonville,6900 Southpoint Drive North,Jacksonville,Florida 32216,32216,"? MH SUMH ? OP TELE ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MC MD MI 
PI SF VAF ? VET CJ CO TBI PTSD ? CDM CM COOT DEC ES FPSY HS ICM IMR IPC PRS SH 
SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? SP"
Manthers Place Counseling LLC,6108 Arlington Road,Jacksonville,Florida 32211,32211,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? FQHC ? CLF CMHG 
CSBG SCJJ SF ? TAY SE GL VET ADM MF CJ CO HV TRMA PTSD ? CM COOT ES FPSY ICM 
LAD ? SMPD ? ADLT SNR YAD ? SP"
Memorial Hospital Jacksonville,3625 University Boulevard South,Jacksonville,Florida 32216,32216,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT CFT DBT ECT GT IDD PTM TT ? WI ? PVTP ? 
MC MD MI PI SF SI SMHA ? PA ? SE GL VET ADM MF CO HV TRMA ALZ PTSD SMI ? CM SPS ? 
NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Mental Health Resource Center (MHRC),"4427 Emerson Street, Building 5",Jacksonville,Florida 32207,32207,? MH ? PHDT ? OMH ? PTM ? PVTN ? MD SF SMHA ? PRS ? SMON ? ADLT SNR YAD ? AH
Mental Health Resource Center (MHRC),"1636 Shadowood Lane, Suite 120",Jacksonville,Florida 32207,32207,"? MH SUMH ? OP ? OMH ? CBT IDD PTM ? WI ? PVTN ? CMHG SMHA ? SMI ? ACT IMR SH ? 
SMPD ? ADLT SNR YAD ? AH"
Mental Health Resource Center (MHRC) North,3333 West 20th Street,Jacksonville,Florida 32254,32254,"? MH SUMH ? HI OP ? CMHC ? CBT DBT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG MC 
MD MI PI SF SI SMHA VAF ? CM PEER ? SMON ? ADLT CHLD SNR YAD ? AH"
