Name,Address,City,State,Zip,Services
LUK Inc,545 Westminster Street,Fitchburg,Massachusetts 01420,01420,"? MH SUMH ? OP ? OMH ? AT CBT CFT GT IPT PTM TT ? PVTN ? MC MD PI SF SMHA SWFS 
? SS ? TRMA PTSD ? CM COOT FPSY HS SH SPS TPC ? STU TCC ? SMPD ? ADLT CHLD 
SNR YAD ? AH ? SP F19 F43"
"LUK Inc ,Behavioral Health Clinic",99 Day Street,Fitchburg,Massachusetts 01420,01420,"? MH SUMH ? OP ? OMH ? AT CBT CFT IPT TT ? PVTN ? MD PI SF SMHA SWFS ? SS ? TRMA 
PTSD ? CM COOT FPSY HS SH SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
VA Central Western Massachusetts Fitchburg CBOC Phillip J Philbin Federal Building,881 Main Street,Fitchburg,Massachusetts 01420,01420,"? MH SUMH ? OP TELE ? CBT CFT GT IDD IPT PTM TT ? WI ? VAMC ? VAF ? SE GL VET ADM 
MF CJ CO TRMA TBI ALZ PTSD SMI ? CDM COOT DEC FPSY HS ICM IPC SEMP SH SPS VRS 
PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Advocates Inc Advocates Community Counseling,354 Waverly Street,Framingham,Massachusetts 01702,01702,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? MC MD PI 
SF SI SMHA ? TAY SE GL VET ADM MF CJ CO TRMA TBI PTSD SED SMI ? COOT DEC ES 
FPSY SPS PEER ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F67"
Programs for People Inc Framingham Day Hospital,98 Lincoln Street,Framingham,Massachusetts 01702,01702,"? MH SUMH ? PHDT ? PH ? AT CBT CFT DBT GT IPT TT ? PVTN ? MD PI SF ? TAY SE GL VET 
CJ CO HV TRMA TBI PED PTSD SMI ? CM DEC FPSY IMR IPC PRS SEMP SPS VRS ? SMPD ? 
ADLT SNR YAD"
South Middlesex Opportunity Council (SMOC) Behavioral Healthcare,"7 Bishop Street , Building 29",Framingham,Massachusetts 01702,01702,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT PTM TT ? PVTN ? CSBG MC MD MI OSF PI 
SF SI SWFS ? CO TRMA SED SMI ? CM COOT FPSY HS PEER ? STU TCC ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP F19 F67 F70 F5"
Wayside Youth/Fam Support Ntwk,1 Frederick Abbott Way,Framingham,Massachusetts 01701,01701,"? MH ? OP PHDT RES ? RTCC ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD PI 
SF SI SMHA SWFS ? CM COOT FPSY PEER ? STU ? SMON ? CHLD ? AH ? SP F67"
Wayside Youth/Fam Support Ntwk Wayside Metrowest Counseling Center,88 Lincoln Street,Framingham,Massachusetts 01702,01702,"? MH ? OP ? OMH ? AT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? MC MD PI SF SI SMHA SWFS 
? GL ? CM COOT FPSY ICM PEER ? STU ? SMON ? CHLD YAD ? AH ? SP F17 F19 F67 F70"
Arbour Counseling Services Franklin,38 Pond Street Suite 101,Franklin,Massachusetts 02038,02038,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTP ? MC MD MI PI SF SI ? 
CO TRMA PTSD ? COOT DEC ES FPSY IPC PRS SPS ? NSC STU TCC ? SMPD ? ADLT CHLD 
SNR YAD"
Heywood Hospital,242 Green Street,Gardner,Massachusetts 01440,01440,"? MH ? HI PHDT ? PSY ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? MC MD MI 
PI SF SI SMHA ? ALZ ? CM DEC FPSY ICM SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH ? SP"
JRI Gloucester Behavioral Health Center,3 Blackburn Center Suite 200,Gloucester,Massachusetts 01930,01930,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD OSF PI SF ? GL 
CO TRMA PTSD SED SMI ? COOT FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH"
Lahey Health Behavioral Services Gloucester Clinic,298 Washington Street 2nd Floor,Gloucester,Massachusetts 01930,01930,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI SF SI 
SMHA SWFS ? CJ CO SMI ? COOT SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Brien Center,60 Cottage Street,Great Barrington,Massachusetts 01230,01230,"? MH SUMH ? OP PHDT ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
MC MD MI OSF PI SF SI SMHA ? SS ? VET CJ CO TRMA PTSD SMI ? CM COOT FPSY SPS ? 
NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Baystate Franklin Medical Center PHP,48 Sanderson Street Suite 204,Greenfield,Massachusetts 01301,01301,"? MH SUMH ? PHDT ? PH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD 
MI PI SF ? CO ? CM DEC FPSY PRS SPS ? NRT STU TCC ? SMON ? ADLT SNR YAD"
Baystate Medical Center Franklin Behav Hlth/Psychiatry,164 High Street,Greenfield,Massachusetts 01301,01301,"? MH SUMH ? HI PHDT ? PSY ? AT CBT GT IDD IPT PTM ? WI ? PVTN ? MC MD MI PI SF SI 
SMHA SWFS ? PEER ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
ServiceNet OP Behavioral Center Greenfield Outpatient Clinic,55 Federal Street,Greenfield,Massachusetts 01301,01301,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? MC MD MI PI SF 
SI ? CO TRMA TBI PTSD ? COOT FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? AH"
VA Central Western Massachusetts Greenfield Outpatient Clinic,143 Munson Street,Greenfield,Massachusetts 01301,01301,"? MH SUMH ? OP TELE ? CBT CFT GT IDD IPT PTM TT ? WI ? VAMC ? VAF ? SE GL VET ADM 
MF CJ CO TRMA TBI ALZ PTSD SMI ? CDM COOT DEC FPSY HS ICM IPC SEMP SH SPS VRS 
PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Achieve TMS East Haverhill,145 South Main Street Suite 1-C,Haverhill,Massachusetts 01835,01835,? MH ? OP ? OMH ? PVTP ? MD MI PI SF SI VAF ? SMON ? ADLT SNR YAD ? SP F36
Haverhill Pavilion Behavioral Health Adult/Geriatric Inpatient,76 Summer Street,Haverhill,Massachusetts 01830,01830,"? MH SUMH ? HI ? PSY ? AT BMT CBT DBT GT IDD PTM TT ? PVTP ? MC MD PI SF SI SMHA 
? SE CO ? CM FPSY ? SMON ? ADLT SNR YAD ? AH ? SP F4 F70"
Holy Family Hospital Haverhill Adult Behavioral Medicine,140 Lincoln Avenue,Haverhill,Massachusetts 01830,01830,"? MH SUMH ? HI OP ? PSY ? AT CBT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? MC MD OSF 
PI SF SI ? PA SS ? SE CO SMI ? CDM CM FPSY IMR ? NRT STU TCC ? SMON ? ADLT SNR 
YAD ? AH"
NFI Ambulatory Services,76 Winter Street,Haverhill,Massachusetts 01830,01830,"? MH SUMH ? OP PHDT ? MSNH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF MC 
MD MI PI SF SI SMHA SWFS ? CM COOT FPSY ICM ? SMON ? ADLT CHLD SNR YAD"
Northeast Behavioral Health/Lahey Haverhill Clinic/Cornerstone Day Prog,200 Main Street Suite F,Haverhill,Massachusetts 01830,01830,"? MH SUMH ? PHDT ? MSNH ? BMT CBT DBT GT IDD TT ? CIT ? PVTN ? FQHC ? MD SF SI ? 
SE GL VET CO TRMA PTSD SMI ? CDM CM DEC ES FPSY PRS ? SMPD ? ADLT SNR YAD"
Behavioral Health Network (BHN) City Clinic,235 Maple Street,Holyoke,Massachusetts 01040,01040,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD MI 
PI SF SI ? SS ? TAY SE CO TRMA PTSD SED SMI ? CM IPC ? NSC STU TCC ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP"
Behavioral Health Network (BHN) Mount Tom Center,40 Bobala Road,Holyoke,Massachusetts 01040,01040,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD MI PI SF 
SMHA ? SS ? GL ? CM COOT FPSY IPC ? NSC STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? 
SP"
Brightside for Families and Children,"1233 Main Street, Providence Hospital, 6th Floor",Holyoke,Massachusetts 01040,01040,"? MH ? OP ? OMH ? CFT IPT ? PVTN ? FQHC ? MD PI ? TAY SED ? FPSY IPC PRS ? SMON ? 
ADLT CHLD SNR YAD ? SP F19 F28"
CHD CBFS,494 Appleton Street,Holyoke,Massachusetts 01040,01040,"? MH SUMH ? OP RES ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? OSG ? MC MD 
PI SF SI SMHA ? TAY SE CO TRMA PTSD SMI ? CDM CM COOT DEC HS IMR PRS SEMP SH 
SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? SP"
Holyoke Medical Center Inc Center for Behavioral Health,575 Beech Street,Holyoke,Massachusetts 01040,01040,"? MH SUMH ? OP PHDT ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD MI 
PI SF SI SMHA ? CO SMI ? CM COOT FPSY SPS PEER ? NRT STU TCC ? SMON ? ADLT SNR 
YAD ? AH"
River Valley Counseling Center Holyoke Clinic,303 Beech Street,Holyoke,Massachusetts 01040,01040,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CSBG MC MD 
OSF PI SF SI SMHA ? SS ? SE ? ACT CDM CM COOT FPSY ICM IMR PRS SPS ? NRT NSC 
STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F66 F67"
ServiceNet OP Behavioral Center Holyoke Outpatient Clinic,98 Lower Westfield Road Suite 2,Holyoke,Massachusetts 01040,01040,"? MH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI SF SI ? 
TRMA TBI ? COOT FPSY SPS ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F17 F25 F66"
Cape Cod Hospital Centers for Behavioral Health,27 Park Street,Hyannis,Massachusetts 02601,02601,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? MC MD MI OSF PI SF SI VAF ? TAY SE GL VET MF CJ CO HV TRMA PTSD SMI ? CM 
FPSY IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Cape Cod Human Services,460 West Main Street,Hyannis,Massachusetts 02601,02601,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? ITU MC MD PI 
SF SI ? CO PED ? CM FPSY ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Child and Family Services Inc Cape Cod,"100 Independence Drive, Unit 8",Hyannis,Massachusetts 02601,02601,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT TT ? PVTN ? MC MD PI SF SI ? 
TRMA SED SMI ? COOT FPSY IPC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Family Continuity Hyannis Mental Health Clinic,29 Bassett Lane,Hyannis,Massachusetts 02601,02601,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD PI 
SF SI SMHA SWFS ? TAY SE GL CO TRMA PTSD SED SMI ? CM COOT FPSY SPS ? SMPD ? 
ADLT CHLD SNR YAD"
Providence VAMC Hyannis Comm Based Outpatient Clinic,233 Stevens Street,Hyannis,Massachusetts 02601,02601,"? MH SUMH ? OP TELE ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? VAMC ? PI VAF ? SE VET 
CO TRMA TBI PTSD SMI ? CDM CM DEC HS IMR IPC PRS SEMP SH SPS VRS PEER ? NRT 
NSC STU TCC ? SMON ? ADLT SNR YAD ? VO ? AH"
Arbour Counseling Services Jamaica Plain,157 Green Street,Jamaica Plain,Massachusetts 02130,02130,"? MH SUMH ? OP PHDT ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI 
SCJJ SF SI SMHA SWFS ? CO PTSD ? CDM COOT IMR SPS ? STU ? SMON ? ADLT CHLD 
SNR YAD ? SP"
Arbour Hospital,49 Robinwood Avenue,Jamaica Plain,Massachusetts 02130,02130,"? MH SUMH ? HI OP PHDT ? PSY ? AT BMT CBT ECT GT IDD IPT PTM TT ? WI ? PVTP ? MC 
MD MI PI SF SI SWFS ? CO ? CDM CM DEC ES FPSY ICM IMR IPC PRS SPS ? NRT NSC STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? SP"
Brigham and Womens Faulkner Hosp Department of Psychiatry,1153 Centre Street,Jamaica Plain,Massachusetts 02130,02130,"? MH SUMH ? HI OP PHDT TELE ? PSY ? BMT CBT CFT DBT ECT GT IDD IPT PTM ? WI ? 
PVTN ? MC MD MI PI SF SI SMHA ? CO SMI ? ACT CM DEC ES FPSY IPC SPS PEER ? NRT 
NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Italian Home for Children,1125 Centre Street,Jamaica Plain,Massachusetts 02130,02130,"? MH ? OP PHDT RES ? MSNH ? BMT CBT CFT GT IPT PTM TT ? PVTN ? MD PI SEF SF 
SMHA SWFS ? TRMA PTSD SED ? ES FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? AH ? SP 
F19 F67"
Lemuel Shattuck Hospital Metro Boston Mental Health Units,170 Morton Street,Jamaica Plain,Massachusetts 02130,02130,"? MH SUMH ? HI ? PSY ? AT CBT DBT ECT GT IDD IPT PTM ? SMA ? MC MD PI SF SI SMHA ? 
CJ CO ? CDM DEC FPSY IMR PRS SEMP SPS VRS PEER ? NRT NSC STU ? SMPD ? ADLT 
SNR YAD ? SP"
MSPCC/Eliot Jamaica Plain,3815 Washington Street Suite 2,Jamaica Plain,Massachusetts 02130,02130,"? MH ? OP ? OMH ? CBT CFT GT IPT PTM TT ? PVTN ? MC MD MI PI ? TRMA PTSD SED ? 
CM FPSY ? SMON ? CHLD YAD ? SP F19"
Family Continuity,360 Merrimack Street Building 9 Entry J,Lawrence,Massachusetts 01843,01843,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT IPT PTM TT ? PVTN ? CLF CMHG CSBG ITU 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? PTSD SED ? CM COOT FPSY ? 
SMPD ? ADLT CHLD SNR YAD ? SP"
JRI Lawrence Behavioral Health Center,15 Union Street Suite 200,Lawrence,Massachusetts 01840,01840,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT TT ? PVTN ? MC MD OSF PI SF ? GL CO 
TRMA PTSD SED SMI ? COOT FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Lahey Health Behavioral Services Outpatient Program,12 Methuen Street 3rd Floor,Lawrence,Massachusetts 01841,01841,"? MH SUMH ? OP ? OMH ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? CLF 
MC MD MI OSF PI SF SI SMHA ? CJ CO SMI ? COOT FPSY SPS ? STU ? ADLT CHLD SNR YAD 
? AH ? SP"
Gunderson Residence,5 Spruce Street,Lee,Massachusetts 02138,02138,"? MH ? RES ? RTCA ? CBT CFT DBT GT IPT PTM TT ? PVTN ? SF ? TAY TRMA PED PTSD ? 
CM DEC FPSY VRS ? SMON ? ADLT YAD"
VA Central Western Massachusetts Healthcare System,421 North Main Street,Leeds,Massachusetts 01053,01053,"? MH SUMH ? HI OP RES TELE ? AT BMT CBT CFT GT IDD IPT PTM TT ? WI ? VAMC ? MI VAF 
? VET CJ CO TBI PTSD ? ACT CDM COOT DEC ES FPSY HS ICM IPC LAD PRS SEMP SH SPS 
VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH"
McAuley Nazareth Home for Boys Inc,77 Mulberry Street,Leicester,Massachusetts 01524,01524,"? MH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? CSBG OSF SEF SI 
SMHA SWFS ? TRMA PTSD SED ? CM ES FPSY PRS VRS ? STU ? SMON ? CHLD"
Achieve TMS East Leominster,50 Memorial Drive Suite 102,Leominster,Massachusetts 01453,01453,? MH ? OP ? OMH ? PVTP ? MD MI PI SF SI VAF ? SMON ? ADLT SNR YAD ? SP F28 F36
Edinburg Center Inc,282 Bedford Street,Lexington,Massachusetts 02420,02420,"? MH SUMH ? RES ? RTCA ? CBT IDD IPT ? PVTN ? MC MD PI SF SI SMHA ? PA ? ACT HS 
ICM PRS ? SMPD ? ADLT SNR YAD ? AH ? SP F19"
Justice Resource Institute Inc Pelham Academy,13 Pelham Road,Lexington,Massachusetts 02421,02421,"? MH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? PI SEF SF SI SMHA SWFS ? 
PTSD SED ? ES FPSY PRS SPS ? SMON ? CHLD"
Bridgewell Counseling Services,35 Market Street,Lowell,Massachusetts 01852,01852,"? MH SUMH ? OP PHDT ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF 
ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? GL VET CJ CO TRMA PTSD SMI ? 
COOT FPSY PRS SPS ? NSC TCC ? SMPD ? ADLT SNR YAD ? SP F17 F30 F44"
Institute for Health and Recovery Inc,97 Central Street Suite 207,Lowell,Massachusetts 01852,01852,"? MH SUMH ? OP ? OMH ? BMT CBT CFT IDD IPT TT ? PVTN ? MC MD OSF PI SF SMHA 
SWFS ? PA SS ? TAY SE TRMA SED ? CM COOT FPSY SH PEER ? STU ? SMON ? ADLT 
CHLD SNR YAD ? SP"
Justice Resource Institute Inc GRIP Group Home,319 Wilder Street,Lowell,Massachusetts 01851,01851,"? MH ? RES ? RTCC ? AT CBT CFT GT IPT PTM TT ? PVTN ? SEF SF SI SWFS ? TRMA PTSD 
SED ? FPSY PRS SPS ? SMON ? CHLD"
Lowell Community Health Center Behavioral Health Services,161 Jackson Street,Lowell,Massachusetts 01852,01852,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT PTM TT ? WI ? PVTN ? FQHC ? CLF MC MD 
MI OSF PI SCJJ SF SI SWFS ? PA SS ? CO PTSD ? CDM CM COOT FPSY HS IPC SPS ? NRT 
NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F67 F44"
South Bay Community Services Lowell Mental Health Clinic,22 Old Canal Drive,Lowell,Massachusetts 01851,01851,"? MH SUMH ? OP PHDT ? MSNH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD 
PI SCJJ SF SI SWFS ? CO ? COOT FPSY PRS SPS ? STU TCC ? SMPD ? ADLT CHLD SNR 
YAD ? F19 F47 F67 F70"
Trauma and Family Integration LLC,144 Merrimack Street Suite 302,Lowell,Massachusetts 01852,01852,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IPT TT ? PVTP ? MC MD PI SF SI ? SS ? TAY 
TRMA PTSD SED SMI ? FPSY ? SMON ? ADLT CHLD YAD ? SP F67 F3"
Vinfen MHA Community and Family Counseling Services,99 Church Street,Lowell,Massachusetts 01852,01852,"? MH SUMH ? OP ? OMH ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD PI SF ? SS 
? GL SED ? COOT DEC FPSY IMR SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? SP F67 
F44"
Eliot Community Human Services Lynn Clinic,95 Pleasant Street,Lynn,Massachusetts 01901,01901,"? MH SUMH ? OP PHDT TELE ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI 
? PVTN ? MC MD PI SF ? CO PTSD SMI ? CM COOT ICM SPS PEER ? SMPD ? ADLT CHLD 
SNR YAD ? AH ? SP F25 F30"
JRI Lynn Behavioral Health Center,112 Market Street,Lynn,Massachusetts 01901,01901,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD OSF PI SF ? GL 
CO TRMA PTSD SED SMI ? COOT FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F67"
Lynn Community Health Center Inc,"20 Central Avenue, 3rd and 6th Floors",Lynn,Massachusetts 01901,01901,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
FQHC ? CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? TAY GL CO TRMA 
PED PTSD SED SMI ? CDM CM COOT DEC ES FPSY HS ICM IMR IPC PRS SPS PEER ? NRT 
NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F4 F28 F67 F70 F44"
Lynn Community Health Center Inc,269 Union Street,Lynn,Massachusetts 01901,01901,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? FQHC ? 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? TAY GL CJ CO HV TRMA 
PED PTSD SED SMI ? CDM CM COOT DEC ES FPSY HS ICM IMR IPC SPS ? NRT NSC STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F4 F25 F42 F43 F67 F70"
Lynn Community Health Center Inc,694 Western Avenue,Lynn,Massachusetts 01905,01905,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? FQHC ? CMHG 
CSBG MC MD MI PI SF SI ? SS ? TAY GL CO TRMA PED PTSD SMI ? CDM CM COOT DEC ES 
HS IMR IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F4 F43 F92 
F44"
Lynn Community Health Center Inc,"280 Union Street, Orange Team",Lynn,Massachusetts 01901,01901,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? FQHC ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CO HV TRMA 
SMI ? CDM CM COOT DEC ES ICM IPC PEER ? NRT NSC STU TCC ? SMPD ? ADLT CHLD 
SNR YAD ? SP F4 F37 F70 F44"
North Shore Medical Center Adult Outpatient Clinic,490 Lynnfield Street,Lynn,Massachusetts 01904,01904,"? MH ? OP ? OMH ? BMT CBT CFT IDD IPT PTM TT ? PVTN ? MC MD MI PI SI ? FPSY ? NSC 
STU TCC ? SMON ? ADLT SNR YAD ? AH"
Riverside Community Care Outpatient Center at Lynnfield,6 Kimball Lane Suite 310,Lynnfield,Massachusetts 01940,01940,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF MC MD 
MI OSF PI SF SI SMHA ? SS ? TAY SE CO SED SMI ? CM COOT FPSY SPS ? STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Marblehead Counseling Center Inc,66 Clifton Avenue,Marblehead,Massachusetts 01945,01945,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF MC MD MI PI SF SI ? 
SE GL ? COOT FPSY ? SMPD ? ADLT CHLD SNR YAD"
Advocates Inc Advocates Community Csl Center,"340 Maple Street, 4th Floor",Marlborough,Massachusetts 01752,01752,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? FQHC ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY 
SE GL VET ADM MF CO HV TRMA PED PTSD SED SMI ? CDM CM COOT DEC FPSY ICM IMR 
IPC PRS SPS PEER ? NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F30 F43 F67 
F70"
Justice Resource Institute Inc Glenhaven Academy,56-58 Framingham Road,Marlborough,Massachusetts 01752,01752,"? MH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? PI SEF SF SI SMHA SWFS 
? PTSD SED ? ES FPSY PRS SPS ? SMON ? CHLD"
South Middlesex Opportunity Council (SMOC) Behavioral Healthcare,230 Maple Street,Marlborough,Massachusetts 01752,01752,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT PTM TT ? PVTN ? CSBG MC MD MI OSF PI 
SF SI SWFS ? CO TRMA SED SMI ? COOT FPSY ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH 
? SP F19 F28 F36 F67 F70 F5"
Fellside,34 Grove Street,Medford,Massachusetts 02153,02153,"? MH ? RES ? RTCA ? AT CBT GT IPT ? PVTN ? PI SF ? PA SS ? SMI ? CM DEC PRS SEMP 
SH VRS ? SMPD ? ADLT SNR YAD"
Hallmark Health Systems Inc Melrose Wakefield Health Care,585 Lebanon Street,Melrose,Massachusetts 02176,02176,"? MH SUMH ? HI ? PSY ? AT GT PTM ? CIT WI ? PVTN ? MC MD PI SF SI SMHA VAF ? PA ? 
SE GL VET ADM MF CJ CO HV TRMA TBI PED PTSD SMI ? CDM CM DEC IMR IPC SPS PEER ? 
NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Steward Holy Family Hospital Center for Behavioral Medicine,70 East Street,Methuen,Massachusetts 01844,01844,"? MH SUMH ? HI ? PSY ? AT BMT CBT IDD IPT PTM TT ? CIT ? PVTP ? CLF MC MD MI OSF PI 
SF SI SMHA SWFS VAF ? CO SMI ? CDM DEC IMR SPS ? NRT NSC STU TCC ? SMON ? ADLT 
SNR YAD ? AH ? SP"
McLean Hospital SouthEast,23 Isaac Street,Middleboro,Massachusetts 02346,02346,"? MH SUMH ? HI PHDT RES ? PSY ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? MC MD 
MI OSF PI SCJJ SF SI SMHA SWFS VAF ? TAY SE GL MF CO TRMA PTSD SED SMI ? CM ES 
FPSY ? NRT NSC ? SMON ? ADLT CHLD SNR YAD ? AH"
Wayside Youth/Fam Support Ntwk Wayside Community Counseling,10 Asylum Street,Milford,Massachusetts 01757,01757,"? MH ? OP ? OMH ? AT CBT CFT GT IPT PTM TT ? PVTN ? MC MD PI SF SI SMHA SWFS ? CM 
COOT FPSY PEER ? STU ? SMON ? CHLD YAD ? AH ? SP F19 F36 F67"
Gould Farm,100 Gould Road,Monterey,Massachusetts 01245,01245,"? MH SUMH ? OP RES ? RTCA ? AT CBT GT IPT PTM ? PVTN ? PI SF ? PA SS ? SMI ? CM 
DEC PRS SEMP SH VRS ? STU TCC ? SMPD ? ADLT SNR YAD"
Gosnold on Nantucket,35 Old South Road,Nantucket,Massachusetts 02554,02554,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IPT PTM ? PVTN ? MC MD MI PI SF SI SMHA ? 
CO ? CM FPSY ? SMPD ? ADLT CHLD SNR YAD"
