Name,Address,City,State,Zip,Services
Aroostook Mental Health Center,88 Fox Street Suite 101,Madawaska,Maine 04756,04756,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT WI ? PVTN ? 
CLF CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SED SMI ? CM COOT FPSY HS PRS 
SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Ascentria Community Services,3 Recreation Drive Suite 1,Mexico,Maine 04257,04257,"? MH ? OP ? OMH ? CBT CFT DBT GT TT ? PVTN ? CMHG MD SCJJ SF SMHA SWFS VAF ? 
TRMA PTSD SMI ? CM ? SMPD ? ADLT SNR YAD"
Sunrise Opportunities Milbridge Residence,4 Harbor Lane,Milbridge,Maine 04658,04658,"? MH SUMH ? RES ? RTCA ? AT BMT CBT DBT IDD IPT PTM ? CIT ? PVTN ? CLF CMHG CSBG 
ITU MC MD OSF PI SF SI SMHA SWFS VAF ? SE CO TRMA ALZ PED PTSD SMI ? DEC FPSY 
IMR IPC PRS SEMP PEER ? NRT NSC TCC ? SMPD ? ADLT SNR YAD"
Northeast Occupational Exchange Inc,442 Moosehead Trail,Newport,Maine 04953,04953,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? CO ? CM COOT 
DEC FPSY HS PRS SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Tri County Mental Health Services Oxford Hills Clinic,143 Pottle Road,Oxford,Maine 04270,04270,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT TT ? WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SE VET CO TRMA PTSD SED SMI ? CM 
COOT FPSY IMR PRS SPS PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Behavioral Health Resources of Maine,"48 Free Street, Mezzanine Level",Portland,Maine 04101,04101,"? MH SUMH ? OP ? OMH ? BMT CBT GT IDD IPT PTM TT ? PVTP ? MC MD PI SF SMHA VAF ? 
COOT ? NRT NSC STU ? SMON ? ADLT SNR YAD"
Catholic Charities Support and Recovery Services,66 State Street,Portland,Maine 04104,04104,"? MH SUMH ? OP ? OMH ? BMT GT IDD IPT PTM ? CIT ? PVTN ? MD SI SMHA SWFS ? TAY 
CO SMI ? ACT CM DEC PEER ? STU TCC ? SMON ? ADLT SNR YAD"
Day One Teen Center,343 Cumberland Avenue,Portland,Maine 04101,04101,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT TT ? PVTN ? MD OSF PI SCJJ SF SMHA 
SWFS ? PA SS ? TAY GL CJ CO HV TRMA PED PTSD ? CM COOT ? STU ? SMON ? CHLD YAD"
Greater Portland Health,180 Park Avenue,Portland,Maine 04102,04102,"? MH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? FQHC ? CLF CMHG CSBG 
ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? GL CO HV TRMA PTSD ? 
CDM CM COOT DEC FPSY IPC PEER ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? 
SP F4 F104"
Maine Behavioral Healthcare,165 Lancaster Street,Portland,Maine 04101,04101,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF CSBG MC MD 
MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SE CO TRMA SED ? CM PEER ? STU ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Maine Behavioral Healthcare,576 Saint John Street,Portland,Maine 04102,04102,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MD 
SMHA ? PA ? CO TRMA PTSD SMI ? ACT COOT FPSY HS VRS ? NRT NSC STU TCC ? SMON ? 
ADLT SNR YAD ? AH"
Maine Medical Center,66 Bramhall Street,Portland,Maine 04102,04102,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT ECT GT IPT PTM TT ? PVTN ? MC MD MI PI 
SCJJ SF SI VAF ? TAY SE GL TRMA ALZ PTSD SED SMI ? FPSY SPS ? SMON ? CHLD SNR 
YAD ? AH"
Maine Medical Center Mental Health Inpatient Program P6 Dept of Psychiatry P6,22 Bramhall Street,Portland,Maine 04102,04102,"? MH SUMH ? HI ? PSY ? AT CBT CFT DBT ECT IPT PTM ? WI ? PVTN ? MC MD MI PI SF SI 
SMHA SWFS ? PA ? SE ALZ SMI ? FPSY ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Maine Medical Center Outpt Psychiatry McGeachey Hall,216 Vaughan Street,Portland,Maine 04102,04102,"? MH SUMH ? OP PHDT ? OMH ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI 
OSF PI SF SI SMHA SWFS ? CO SMI ? DEC FPSY IMR VRS ? STU TCC ? SMON ? ADLT SNR 
YAD ? AH"
Shalom House Inc,130 Park Street,Portland,Maine 04112,04112,"? MH ? RES ? RTCA ? AT BMT ? PVTN ? MD SF SMHA ? SMI ? CDM CM DEC ES HS IMR LAD 
PRS SPS ? NSC STU ? SMON ? ADLT SNR YAD"
Spurwink Services Glickman Academy,587 Ocean Avenue,Portland,Maine 04103,04103,"? MH SUMH ? PHDT ? PH ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? MD SEF ? CO 
TRMA SED ? ES FPSY VRS ? STU ? SMON ? CHLD"
Spurwink Services Outpatient and Community Services,901 Washington Avenue Suite 100,Portland,Maine 04103,04103,"? MH SUMH ? OP ? OMH ? CBT CFT DBT IDD IPT PTM TT ? PVTN ? CLF MC MD MI OSF PI 
SCJJ SF SMHA SWFS ? SED ? CM IPC TPC ? STU ? SMON ? CHLD"
Spurwink Services Spurwink Adult Behavioral Health,62 Elm Street,Portland,Maine 04101,04101,"? MH SUMH ? OP ? OMH ? GT IDD IPT PTM ? PVTN ? CLF CSBG MC MD MI OSF PI SF SI 
SMHA ? CO SMI ? ACT CDM CM IMR PRS VRS ? STU ? SMON ? ADLT YAD"
Wall Street,25 Wall Street,Portland,Maine 04103,04103,? MH ? RES ? RTCA ? AT BMT PTM ? PVTN ? MD ? SMI ? PRS SH ? SMPD ? ADLT SNR YAD
Aroostook Mental Health Center Adult Crisis Stabilization Unit,162 Main Street,Presque Isle,Maine 04769,04769,"? MH SUMH ? RES ? RTCA ? CBT GT IPT ? CIT ? PVTN ? CLF MD MI PI SF SMHA ? SS ? 
FPSY SPS ? SMPD ? ADLT SNR YAD ? AH"
Aroostook Mental Health Center Presque Isle Outpatient Office,1 Edgemont Drive,Presque Isle,Maine 04769,04769,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? PTSD SED SMI ? CM COOT FPSY 
HS PRS SPS TPC PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
County Behavioral Medicine,541 Main Street Suite B,Presque Isle,Maine 04769,04769,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CMHG MD MI 
PI SCJJ SF SI SMHA SWFS VAF ? SS ? CO TRMA PTSD SED ? CDM COOT DEC FPSY IMR ? 
STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Life by Design PA,147 Academy Street,Presque Isle,Maine 04769,04769,"? MH SUMH ? OP ? OMH ? CBT CFT IDD IPT TT ? PVTP ? CLF ITU MC MD MI OSF PI SCJJ 
SEF SF SWFS ? CO ? CM COOT ? STU TCC ? SMON ? ADLT CHLD SNR YAD"
Spurwink Services Outpatient and Community Services,9 Hillcrest Avenue,Randolph,Maine 04346,04346,"? MH SUMH ? OP ? OMH ? CBT CFT DBT IDD IPT TT ? PVTN ? MC MD OSF PI SCJJ SF SMHA 
SWFS ? SED ? CM IPC ? STU ? SMON ? CHLD"
Home Counselors Inc,375 Main Street,Rockland,Maine 04841,04841,"? MH ? OP ? OMH ? CBT CFT IDD IPT ? PVTN ? MD PI SF SWFS ? TAY CO SED ? CM FPSY ? 
SMPD ? CHLD YAD ? AH"
Maine Behavioral Healthcare,12 Union Street,Rockland,Maine 04841,04841,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
MC MD PI SF SI SMHA SWFS ? CO ? CDM CM COOT DEC SEMP PEER ? STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Pen Bay Medical Center Behavioral Health/PARC Unit,6 Glen Cove Drive,Rockport,Maine 04856,04856,"? MH SUMH ? HI OP TELE ? PSY ? AT CBT CFT DBT GT IDD IPT PTM ? CIT ? PVTN ? MC MD 
MI PI SF SI SWFS ? SS ? SE CO TRMA PTSD SMI ? ES FPSY IPC SPS ? NRT NSC STU ? 
SMON ? ADLT SNR YAD ? AH"
Oxford County Mental Health Services (OCMHS),150 Congress Street,Rumford,Maine 04276,04276,"? MH SUMH ? OP RES TELE ? MSNH ? BMT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? TAY CO SED SMI ? CM COOT FPSY 
PRS SH SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Tri County Mental Health Services Franklin Street Group Home,125 Franklin Street,Rumford,Maine 04276,04276,"? MH ? RES ? RTCA ? CBT DBT GT IPT TT ? PVTN ? MC MD PI SF SMHA ? SE TRMA PTSD 
SMI ? HS IMR PRS SH SPS ? STU ? SMPD ? ADLT SNR YAD ? AH"
Tri County Mental Health Services Northern Oxford Cnty Rumford Unit,49 Congress Street,Rumford,Maine 04276,04276,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT TT ? WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SE VET CO TRMA PTSD SED SMI ? CM 
COOT FPSY IMR PRS SPS PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Tri County Mental Health Services Kelley Drive Home,46 Kelly Drive,Sabattus,Maine 04280,04280,"? MH ? RES ? RTCA ? CBT DBT IPT TT ? PVTN ? MC MD PI SF SMHA ? SE TRMA PTSD SMI ? 
HS IMR PRS SH SPS ? STU ? SMPD ? ADLT SNR YAD ? AH"
Waban Projects Inc,5 Dunaway Drive,Sanford,Maine 04073,04073,"? MH ? OP ? OMH ? CBT GT IPT TT ? PVTN ? MD ? CM ES FPSY ? STU ? SMON ? ADLT CHLD 
SNR YAD"
Crossroads for Women Inc,71 U.S. Route 1 Suite E,Scarborough,Maine 04074,04074,"? MH ? OP ? OMH ? CBT CFT DBT GT IDD IPT TT ? PVTN ? MC MD PI SF SWFS ? CO ? COOT 
FPSY ? SMON ? ADLT SNR YAD ? AH"
Pathways of Maine Inc Southern Maine Regional Office,71 U.S. Route 1 Suite H,Scarborough,Maine 04074,04074,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT IPT TT ? PVTP ? MD MI PI SF SMHA SWFS ? 
TRMA PTSD SED ? CM FPSY IPC PRS SPS ? STU ? SMON ? ADLT CHLD YAD ? AH"
Community Health and Csl Servs,30 High Street,Skowhegan,Maine 04976,04976,"? MH ? OP ? CMHC ? BMT CBT CFT DBT IPT TT ? PVTN ? CLF CMHG CSBG MC MD OSF PI 
SF SWFS ? SS ? CM COOT FPSY TPC ? SMON ? ADLT CHLD SNR YAD"
Kennebec Behavioral Health,5 Commerce Drive,Skowhegan,Maine 04976,04976,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT PTM ? PVTN ? CMHG MC MD MI PI SCJJ 
SEF SF SWFS VAF ? CO SMI ? CM ? SMON ? ADLT CHLD SNR YAD ? AH"
Spurwink Services Cornville Program,32 Spurwink Lane,Skowhegan,Maine 04976,04976,"? MH SUMH ? RES ? RTCC ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? MD SCJJ SEF 
SF SMHA SWFS ? CO TRMA SED ? ES FPSY VRS ? STU ? SMON ? CHLD"
Oxford County Mental Health Services (OCMHS),17 Gary Street,South Paris,Maine 04281,04281,"? MH SUMH ? OP TELE ? OMH ? AT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? CO ? CM COOT FPSY SPS ? NRT NSC 
STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Connections for Kids,100 Gannett Drive Suite A,South Portland,Maine 04106,04106,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IPT TT ? OSG ? MD PI SF SWFS ? TAY TRMA 
PTSD SED ? ACT FPSY PRS ? SMON ? ADLT CHLD SNR YAD"
Day One,525 Main Street,South Portland,Maine 04106,04106,"? MH SUMH ? OP ? OMH ? CBT CFT DBT IPT TT ? PVTN ? CLF CSBG MD MI PI SCJJ SEF SF 
SI SMHA SWFS VAF ? PA SS ? TAY GL CO TRMA TBI PTSD ? CM COOT SPS ? STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Port Resources,280 Gannett Drive Suite B,South Portland,Maine 04106,04106,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD PI SF 
SMHA SWFS ? SS ? TAY SE ALZ ? FPSY PRS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Maine Behavioral Healthcare Springvale,474 Main Street,Springvale,Maine 04083,04083,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
MC MD PI SCJJ SF SI SMHA SWFS ? CO TRMA SMI ? ACT CM COOT FPSY IPC SPS VRS 
PEER ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Pathways of Maine Inc Southwestern Regional Office,469 Main Street Suite 201,Springvale,Maine 04083,04083,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT IPT TT ? PVTP ? MD MI PI SF SMHA SWFS ? 
TRMA PTSD SED ? CM FPSY IPC PRS SPS ? STU ? SMON ? ADLT CHLD YAD ? AH"
NFI North Inc Stetson Ranch,160 Lapoint Road,Stetson,Maine 04488,04488,"? MH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? MC MD PI SCJJ 
SEF SMHA SWFS ? GL CJ TRMA PTSD SED ? ES FPSY ? SMON ? CHLD ? AH"
Ascentria Community Services,179 Main Street Suite 413,Waterville,Maine 04901,04901,"? MH ? OP ? CMHC ? DBT ? PVTN ? CLF CMHG MD OSF SCJJ SF SMHA SWFS ? TRMA PTSD 
SMI ? CM ? SMPD ? ADLT SNR YAD"
Assistance Plus,1604 Benton Avenue,Waterville,Maine 04901,04901,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? CMHG MC MD OSF PI SF 
SI SMHA SWFS ? SMI ? CM COOT FPSY ? SMON ? ADLT CHLD SNR YAD"
Care and Comfort,180 Main Street,Waterville,Maine 04901,04901,"? MH ? OP ? OMH ? BMT CFT GT IPT TT ? PVTP ? CLF ITU MD MI OSF PI SCJJ SEF SF SI 
SMHA SWFS VAF ? PA SS ? COOT FPSY PRS ? SMON ? ADLT CHLD SNR YAD ? AH"
Kennebec Behavioral Health,67 Eustis Parkway,Waterville,Maine 04901,04901,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT PTM ? PVTN ? CLF CMHG CSBG MC MD 
MI PI SCJJ SEF SF SI SMHA SWFS VAF ? CO SMI ? CM HS ? SMON ? ADLT CHLD SNR YAD ? 
AH"
MaineGeneral Counseling Center,149 North Street Suite 3200,Waterville,Maine 04901,04901,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT TT ? PVTN ? MC MD MI PI SF SWFS ? 
CO TRMA PTSD ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
MaineGeneral Medical Center Seton Campus,24 Chase Avenue,Waterville,Maine 04901,04901,"? MH SUMH ? OP PHDT ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI OSF 
PI SCJJ SF SMHA SWFS ? PA ? COOT ES FPSY IMR SPS ? STU ? SMPD ? ADLT SNR YAD ? 
AH"
ME Child Home for Little Wanderers Harland A Turner Counseling Center 3,93 Silver Street,Waterville,Maine 04901,04901,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IPT TT ? PVTN ? MC MD PI SF ? SMON ? ADLT 
CHLD SNR YAD"
Brook Street,401 Brook Street,Westbrook,Maine 04092,04092,"? MH SUMH ? RES ? RTCC ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? MD OSF PI SCJJ 
SF SMHA SWFS ? CO TRMA SED ? FPSY ? STU ? SMON ? CHLD"
Community Health and Csl Servs,201 Main Street Suite 6,Westbrook,Maine 04092,04092,"? MH ? OP ? OMH ? BMT CBT CFT IPT TT ? PVTN ? MC MD MI PI SCJJ SF SMHA SWFS VAF ? 
SS ? TRMA ? CM FPSY TPC ? SMON ? ADLT CHLD SNR YAD ? AH"
Peregrine,2 Chesley Street,Westbrook,Maine 04092,04092,"? MH ? RES ? RTCA ? AT BMT PTM ? PVTN ? MC MD SMHA ? SMI ? PRS SH ? SMPD ? ADLT 
SNR"
Care and Comfort,284 Main Street Suite 390,Wilton,Maine 04294,04294,"? MH ? OP ? OMH ? BMT CFT GT IPT TT ? PVTP ? CLF ITU MD MI OSF PI SCJJ SEF SF SI 
SMHA SWFS VAF ? PA SS ? VET ? CM COOT FPSY PRS ? SMON ? ADLT CHLD SNR YAD ? AH"
South Belfast,31 South Belfast Avenue,Windsor,Maine 04363,04363,"? MH ? RES ? RTCA ? BMT IPT ? PVTP ? CMHG CSBG MC MD OSF PI SCJJ SF SI SMHA ? GL 
CJ CO TRMA TBI PTSD SMI ? CM COOT HS PRS SEMP ? SMPD ? ADLT SNR YAD"
Kennebec Behavioral Health,736 Old Lewiston Road,Winthrop,Maine 04364,04364,"? MH SUMH ? OP ? OMH ? CFT GT IDD IPT PTM ? PVTN ? CLF CMHG CSBG MC MD MI OSF 
PI SCJJ SEF SF SWFS VAF ? CO SMI ? CM ? SMON ? ADLT CHLD SNR YAD ? AH"
SequelCare of Maine Yarmouth,70 Bayview Street,Yarmouth,Maine 04096,04096,"? MH SUMH ? OP TELE ? MSNH ? BMT CBT CFT GT IPT TT ? WI ? PVTP ? CLF CSBG MD OSF 
PI SCJJ SEF SF SI SMHA SWFS VAF ? CJ CO TRMA PTSD ? CM COOT FPSY ICM PRS SPS 
PEER ? NSC STU ? ADLT CHLD SNR YAD"
