Name,Address,City,State,Zip,Services
Center Associates,9 North 4th Avenue,Marshalltown,Iowa 50158,50158,"? MH ? OP TELE ? CMHC ? BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF CMHG ITU MC MD MI 
OSF PI SCJJ SF SI SMHA SWFS VAF ? SMPD ? ADLT CHLD SNR YAD ? SP"
MercyOne Medical Center North Iowa Behavioral Health Inpatient Department,1000 4th Street SW,Mason City,Iowa 50401,50401,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF MC MD MI 
PI SCJJ SEF SF SI SMHA SWFS VAF ? SED ? CM COOT ES FPSY ICM IPC ? SMON ? ADLT 
CHLD SNR YAD ? AH"
North Iowa Transition Center,408 1st Street NW,Mason City,Iowa 50401,50401,"? MH SUMH ? OP RES ? RTCA ? AT BMT CBT GT PTM ? PVTN ? CLF MD SF ? SMI ? IMR PRS 
SH ? NRT TCC ? SMPD ? ADLT SNR YAD"
Mediapolis Care Facility,142 North Orchard Street / P.O. Box 129,Mediapolis,Iowa 52637,52637,"? MH SUMH ? RES ? RTCA ? AT BMT CBT DBT PTM ? PVTP ? CLF CMHG CSBG ITU MC MD MI 
OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SMI ? DEC HS SH ? SMPD ? ADLT SNR YAD"
CHI Behavioral Services,704 North 8th Street,Missouri Valley,Iowa 51555,51555,"? MH ? OP TELE ? OMH ? CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD MI PI SF SI ? CDM 
COOT ES FPSY IMR ? SMON ? ADLT CHLD SNR YAD"
Hillcrest Family Services Henry County Mental Health Center,106 North Jackson Street,Mount Pleasant,Iowa 52641,52641,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT IPT PTM TT ? CIT ? PVTN ? CLF CMHG CSBG 
MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? COOT SPS ? STU ? SMON ? ADLT CHLD SNR 
YAD ? SP"
Heritage Residence,2275 South Linn Avenue/ P.O. Box 110,New Hampton,Iowa 50659,50659,"? MH SUMH ? RES ? RTCA ? AT BMT CBT PTM ? PVTN ? CLF MD SF ? SE GL VET ADM MF CJ 
CO HV TRMA TBI PED PTSD SMI ? IPC PRS ? SMPD ? ADLT SNR YAD"
Capstone Behavioral Healthcare Inc,"1123 1st Avenue East, Suite 200",Newton,Iowa 50208,50208,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? WI ? PVTN ? CLF CSBG 
MC MD MI PI SF SI SMHA SWFS VAF ? SMI ? CM COOT ICM SPS PEER ? STU TCC ? SMPD ? 
ADLT CHLD SNR YAD"
Northeast Iowa Mental Health Center,36 South Frederick Avenue,Oelwein,Iowa 50662,50662,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT ? PVTN ? CLF CMHG CSBG MC 
MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? CM COOT ICM ? STU ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Burgess Health Center Burgess Mental Health,1600 Diamond Street,Onawa,Iowa 51040,51040,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SF SI VAF ? SED SMI ? ACT COOT FPSY ICM PRS SPS ? SMON ? 
ADLT CHLD SNR YAD"
Plains Area Mental Health Center,400 Cent Avenue NW,Orange City,Iowa 51041,51041,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SF SI ? CM ES IPC ? STU ? SMON ? ADLT CHLD SNR YAD ? 
AH"
Children and Families of Iowa,"105 East McLane Street, Suite 400",Osceola,Iowa 50213,50213,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IPT TT ? PVTN ? MD MI PI SF SI ? SS ? COOT 
FPSY ? SMON ? ADLT CHLD SNR YAD"
Crossroads Behavioral Health Services,405 East McLane Street,Osceola,Iowa 50213,50213,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
FQHC ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? TAY SE 
GL VET ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SED SMI ? CM COOT ES FPSY SPS 
PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
First Resources Corporation Mental Health Therapy,117 1st Avenue West,Oskaloosa,Iowa 52577,52577,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF MD PI SCJJ SEF SF SI 
SMHA SWFS ? SS ? TRMA PTSD ? FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH"
Southern Iowa Mental Health Center,"1229 C Avenue East, Suite 400",Oskaloosa,Iowa 52577,52577,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CSBG MC MD MI PI SF SI SMHA SWFS VAF ? PA SS ? TAY SE GL CO TRMA PTSD SED SMI ? 
COOT ES FPSY SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
First Resources Corporation Mental Health Services,102 North Hancock Street,Ottumwa,Iowa 52501,52501,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF MD PI SCJJ SF SWFS ? 
SS ? COOT ? SMPD ? ADLT CHLD SNR YAD ? AH"
Southern Iowa Mental Health Center,1527 Albia Road,Ottumwa,Iowa 52501,52501,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI PI SF SI SMHA SWFS VAF ? PA SS ? TAY SE GL CO TRMA PTSD 
SED SMI ? ACT CM COOT ES FPSY ICM SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? 
AH ? SP"
Pine Rest Christian Mental Health,2611 Washington Street,Pella,Iowa 50219,50219,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? FQHC ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SE VET TRMA PED ? 
COOT FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? AH"
Genesis Development Mental Health Program,610 10th Street,Perry,Iowa 50220,50220,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? CLF MC MD MI PI 
SF SI SWFS VAF ? PA ? GL VET ADM MF CJ CO TRMA PTSD ? COOT SPS ? NRT NSC STU TCC 
? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Creative Living Center PC,1905 10th Street,Rock Valley,Iowa 51247,51247,"? MH ? OP ? CMHC ? AT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTP ? CLF CMHG MC MD MI PI 
SCJJ SEF SF SI SMHA SWFS ? SS ? TAY SE TRMA PTSD SED SMI ? COOT ES ? SMPD ? ADLT 
CHLD SNR YAD ? SP"
Counseling Services LLC,322 South 13th Street,Sac City,Iowa 50583,50583,"? MH SUMH ? OP ? OMH ? CBT CFT IDD IPT PTM TT ? WI ? PVTP ? CLF CMHG CSBG ITU MC 
MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? COOT SPS ? SMPD ? ADLT CHLD SNR 
YAD"
Catholic Charities Diocese of Sioux City,1601 Military Road,Sioux City,Iowa 51103,51103,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT TT ? CIT ? PVTN ? CLF MC MD PI SCJJ SF SI SWFS 
? PA SS ? CJ TRMA PTSD ? COOT ES FPSY ? SMON ? ADLT CHLD SNR YAD ? SP"
Siouxland Mental Health Center,625 Court Street,Sioux City,Iowa 51101,51101,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? TAY SE GL VET 
ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SED SMI ? CDM CM COOT ES FPSY ICM PRS 
SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Seasons Center for Behavioral Health O’Brien County Office,112 North 2nd Avenue,Sheldon,Iowa 51201,51201,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
MC MD MI PI SF SI VAF ? SS ? ACT CM COOT SPS ? SMON ? ADLT CHLD SNR YAD"
Seasons Center for Behavioral Health Osceola County Office,600 9th Avenue North,Sibley,Iowa 51249,51249,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT IDD IPT TT ? PVTN ? CLF CMHG MC MD MI OSF PI 
SF SI VAF ? SS ? COOT SPS ? SMON ? ADLT CHLD SNR YAD"
First Resources Corporation Outpatient Mental Health Program,102 South Main Street,Sigourney,Iowa 52591,52591,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF CSBG MC MD 
MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? GL CO TRMA PED PTSD SMI ? DEC ES 
FPSY PRS SPS ? SMON ? ADLT CHLD SNR YAD ? AH"
Boys and Girls Home and Family Services Inc,2101 Court Street,Sioux City,Iowa 51104,51104,"? MH ? OP RES ? RTCC ? CBT CFT DBT GT IPT PTM ? PVTN ? MD PI SF ? SED ? ES ? SMON ? 
CLHD"
Catholic Charities Diocese of Sioux City,607 1st Avenue West,Spencer,Iowa 51301,51301,"? MH ? OP ? OMH ? BMT CBT CFT DBT IPT TT ? CIT ? PVTN ? CLF MC MD PI SCJJ SF SI 
SWFS ? PA SS ? TRMA PTSD ? COOT ES ? SMON ? ADLT CHLD SNR YAD"
Seasons Center for Behavioral Health Clay County Office,201 East 11th Street,Spencer,Iowa 51301,51301,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SS ? VET ADM MF ? ACT CM COOT 
SPS ? SMON ? ADLT SNR YAD ? SP"
Spencer Municipal Hospital Behavioral Health Services,1200 1st Avenue East,Spencer,Iowa 51301,51301,"? MH SUMH ? HI ? PSY ? AT DBT GT PTM ? LMG ? MC MD MI PI SF SI ? CO SMI ? DEC SPS ? 
NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Seasons Center for Behavioral Health Dickinson County Office,1401 Hill Avenue,Spirit Lake,Iowa 51360,51360,"? MH ? OP ? CMHC ? CBT CFT DBT GT IPT TT ? PVTN ? CLF CMHG MC MD MI OSF PI SF SI 
SMHA VAF ? SS ? COOT SPS ? SMON ? ADLT CHLD SNR YAD"
Buena Vista Regional Medical Center,1525 West 5th Street,Storm Lake,Iowa 50588,50588,"? MH ? HI ? PSY ? AT BMT CBT IPT PTM ? LMG ? MC MD PI SF SI ? SE ALZ ? CM DEC IPC ? 
NRT NSC STU TCC ? SMON ? SNR ? SP"
Plains Area Mental Health Center,728 Erie Street,Storm Lake,Iowa 50588,50588,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG CSBG MC MD MI OSF PI SF SI ? CM COOT ES FPSY IPC ? STU ? SMPD ? ADLT 
CHLD SNR YAD ? AH"
Abbe Ctr for Comm Mental Health Benton County,309 1st Avenue,Vinton,Iowa 52349,52349,"? MH SUMH ? OP ? CMHC ? CBT CFT IPT PTM TT ? PVTN ? CLF CMHG CSBG MC MD MI PI 
SCJJ SF ? PEER ? STU ? SMPD ? ADLT CHLD SNR YAD"
Hillcrest Family Services Hillcrest Mental Health Center,218 North 2nd Street,Wapello,Iowa 52653,52653,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? COOT ES FPSY SPS ? STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Hillcrest Family Services Washington County MH Center,"2175 Lexington Boulevard , Building 2",Washington,Iowa 52353,52353,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? COOT SPS ? STU ? SMON ? ADLT CHLD 
SNR YAD ? SP"
Black Hawk Grundy MH Center Inc Outpatient,3251 West 9th Street,Waterloo,Iowa 50702,50702,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IPT PTM TT ? WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? SED SMI ? CDM CM 
COOT ES FPSY ICM IMR IPC PRS SPS PEER ? NRT NSC STU ? SMPD ? ADLT CHLD SNR YAD 
? AH"
MercyOne Waterloo Medical Center Behavioral Health,3421 West 9th Street,Waterloo,Iowa 50702,50702,"? MH SUMH ? HI ? PSY ? AT CBT DBT GT IDD IPT PTM TT ? WI ? PVTN ? CLF CMHG CSBG ITU 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY GL VET ADM MF CJ CO HV TRMA 
TBI PTSD SED SMI ? CDM CM DEC ES IMR IPC SPS ? NRT STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Northeast Iowa Mental Health Center Allamakee Office,17 Allamakee Street,Waukon,Iowa 52172,52172,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT IDD IPT TT ? PVTN ? CLF CMHG CSBG MC MD MI 
OSF PI SCJJ SEF SF SI SWFS ? SS ? COOT ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Lutheran Services in Iowa Inc Bremwood Campus,106 16th Street SW,Waverly,Iowa 50677,50677,"? MH SUMH ? OP RES ? RTCC ? AT BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF MD OSF PI 
SCJJ SF SI SMHA SWFS ? CJ TRMA PTSD SED ? CM ES FPSY IPC ? SMON ? CHLD ? AH"
Integrative Counseling Solutions Inc,"1200 Valley West Drive, Suite 508",West Des Moines,Iowa 50266,50266,"? MH ? OP TELE ? OMH ? BMT CBT CFT DBT IPT PTM TT ? PVTP ? CLF CMHG CSBG MD MI PI 
SEF SF ? SPS ? SMON ? ADLT CHLD SNR YAD"
Crossroads Behavioral Health Services,102 West Summitt Street,Winterset,Iowa 50273,50273,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? TAY CO TRMA PTSD SED 
SMI ? CM COOT FPSY PRS SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? SP"
