Name,Address,City,State,Zip,Services
Saint Joseph Regional Medical Center Mental Health Department,415 6th Street,Lewiston,Idaho 83501,83501,"? MH SUMH ? HI ? PSY ? AT CBT GT IPT PTM TT ? WI ? PVTP ? CLF CMHG CSBG ITU MC MD 
MI OSF PI SF SI SMHA VAF ? SE CO SMI ? CM DEC ES FPSY IMR SPS ? NRT NSC STU TCC ? 
SMON ? ADLT SNR YAD ? AH"
Sequoia Counseling Services Inc,531 Bryden Avenue,Lewiston,Idaho 83501,83501,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT IPT TT ? CIT ? PVTP ? CLF MD MI OSF PI 
SCJJ SEF SF SI SMHA SWFS ? TAY SED SMI ? CM COOT FPSY PRS SPS ? SMPD ? ADLT 
CHLD SNR YAD ? AH"
Idaho Psychological Resources Mackay,4433 Beverland Road,Mackay,Idaho 83251,83251,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTP ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SEF SF SMHA SWFS VAF ? TAY SE GL CJ CO TRMA TBI 
PTSD SED SMI ? CDM CM COOT FPSY PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD"
Access Living,690 South Industry Way Suite 45,Meridian,Idaho 83642,83642,"? MH ? OP ? OMH ? AT CBT CFT GT IPT PTM TT ? PVTP ? MD MI PI SF ? PA SS ? SE GL MF 
TRMA PTSD SMI ? CM FPSY PRS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Family Counseling Services Inc,1799 North Lakes Place,Meridian,Idaho 83646,83646,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT TT ? PVTP ? CLF CMHG CSBG ITU MD OSF PI 
SCJJ SEF SF SMHA SWFS ? SS ? COOT ES FPSY PRS SPS PEER ? SMPD ? ADLT CHLD SNR 
YAD Journey Mental Health 3288 East Pine Avenue Meridian 
Idaho 83642 
Phone: (208) 888-8886
? MH ? OP ? OMH ? BMT CBT CFT IDD IPT TT ? PVTP ? MD MI PI SF SI SMHA SWFS ? FPSY 
SPS ? SMPD ? ADLT CHLD SNR YAD"
MidValley Healthcare,2321 East Gala Street Suite 3,Meridian,Idaho 83642,83642,"? MH ? OP ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MI PI SF VAF ? CO ? ACT 
SPS ? SMON ? ADLT SNR YAD"
Warm Springs Counseling Center,1833 South Millennium Way Suite 120,Meridian,Idaho 83642,83642,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD MI PI 
SCJJ SF SI SMHA SWFS ? PA SS ? SED ? COOT FPSY ? SMON ? ADLT CHLD SNR YAD ? AH ? 
SP"
Bear Lake Memorial Hospital MH,822 Washington Street,Montpelier,Idaho 83254,83254,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? LMG ? CLF MC 
MD MI OSF PI SF SI SMHA SWFS ? TAY SE VET MF CJ CO TRMA TBI PTSD SED SMI ? FPSY 
SPS ? SMON ? ADLT CHLD SNR YAD"
Region II Mental Health Center,"1350 Troy Road, Suite 2",Moscow,Idaho 83843,83843,"? MH ? OP TELE ? OMH ? CBT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? CMHG MC MI PI SF 
SMHA ? PA ? CJ SED SMI ? ACT CM COOT PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD"
Scott Community Care PLLC,"317 West 6th Street, Suite 208",Moscow,Idaho 83843,83843,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTP ? CLF CSBG 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY SE GL TRMA PTSD SED SMI ? 
CM FPSY IMR PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD"
Idaho Behavioral Health Moutain Home,2420 American Legion Boulevard,Mountain Home,Idaho 83647,83647,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTP ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CM COOT 
FPSY PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Inspiring Change Inc,140 East 2nd North,Mountain Home,Idaho 83647,83647,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT ? CIT ? PVTP ? CLF MD PI SCJJ SEF SF SI 
SMHA SWFS ? SE GL VET CJ CO TRMA PTSD SED SMI ? CM COOT ES PRS SPS PEER ? 
SMON ? ADLT CHLD SNR YAD"
Acacia Wellness Center,217 West Georgia Avenue Suite 120,Nampa,Idaho 83686,83686,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? MC 
MD MI PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI 
ALZ PED PTSD SED SMI ? CDM CM COOT DEC FPSY IPC SPS PEER ? NRT NSC STU TCC ? 
SMPD ? ADLT CHLD SNR YAD"
Access Behavioral Health Services,"3307 Caldwell Boulevard, Suites 102-104",Nampa,Idaho 83651,83651,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? GL CO 
TRMA PTSD SED SMI ? CM COOT ES FPSY PRS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD 
? SP"
Allied Mental Health Services PLLC,220 10th Avenue South,Nampa,Idaho 83651,83651,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTP ? CLF MD 
OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? CM FPSY PRS SPS PEER ? STU TCC ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
Brighter Future Health Inc,316 12th Avenue Road,Nampa,Idaho 83686,83686,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT TT ? WI ? PVTP ? FQHC ? MC MD MI PI SF 
SI ? TAY SE GL VET ADM MF CJ CO HV TRMA PTSD SED SMI ? CM COOT ES FPSY IMR IPC 
PEER ? SMPD ? ADLT CHLD SNR YAD"
Community Health Clinics Nampa II,207 1st Street South,Nampa,Idaho 83653,83653,"? MH SUMH ? OP ? OMH ? BMT CBT CFT IPT PTM TT ? WI ? FQHC ? CLF CMHG CSBG MC 
MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? PA SS ? TAY SE CO SED SMI ? CDM CM DEC ES 
IPC SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Idaho Behavioral Health Inc Nampa,1811 East Karcher Road,Nampa,Idaho 83687,83687,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTP ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CM COOT 
FPSY PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F67"
Montgomery Counseling Center Phyllis Montgomery,323 12th Avenue Road,Nampa,Idaho 83686,83686,"? MH SUMH ? OP ? MSNH ? AT CBT CFT GT IDD IPT TT ? PVTP ? CLF MD MI PI SF SI ? PA ? 
TAY ? CDM COOT DEC ES FPSY IPC SPS ? NRT STU TCC ? SMPD ? ADLT CHLD SNR YAD ? 
SP"
A to Z Counseling Orofino,1275 Riverside Avenue / P.O. Box 1124,Orofino,Idaho 83544,83544,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTP ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SEF SF SMHA SWFS VAF ? CO SED SMI ? CM COOT FPSY 
IMR PRS PEER ? SMPD ? ADLT CHLD SNR YAD"
State Hospital North,300 Hospital Drive,Orofino,Idaho 83544,83544,"? MH SUMH ? HI ? PSY ? AT CBT DBT GT IDD IPT PTM ? SMA ? CLF OSF PI SF SI SMHA ? CO 
SMI ? CDM CM DEC ES IPC PRS ? SMON ? ADLT SNR YAD ? AH"
Emmett Csl and Psychiatric Servs DBA Payette Csl and Psych Servs,"501 North 16th Street, Suite 110",Payette,Idaho 83661,83661,"? MH ? OP ? OMH ? AT BMT CBT CFT IPT PTM TT ? WI ? PVTP ? MC MD MI PI SCJJ SF SI 
VAF ? PA SS ? CM FPSY PRS PEER ? SMON ? ADLT CHLD SNR YAD ? AH"
IDHW Region 3 Payette,515 North 16th Street,Payette,Idaho 83661,83661,"? MH ? OP ? CMHC ? GT IPT PTM ? SMA ? MI PI SF SMHA ? PA SS ? SED SMI ? CM SPS VRS 
? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Allies Family Solutions,818 East Lander Street,Pocatello,Idaho 83201,83201,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IPT TT ? PVTP ? MC MD PI SF ? TAY SE GL VET 
ADM MF TRMA TBI PTSD SED SMI ? CM COOT ES FPSY HS PRS SEMP ? SMPD ? ADLT CHLD 
SNR YAD ? SP"
Community Mental Health Services,720 East Lander Street,Pocatello,Idaho 83201,83201,"? MH ? OP ? OMH ? CBT CFT DBT GT IPT TT ? PVTP ? MC MD PI SF SI VAF ? PA ? SMI ? CM 
PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD"
Consumer Care LLC,645 West Clark Street,Pocatello,Idaho 83204,83204,"? MH SUMH ? OP PHDT ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTP ? MC MD 
SF SI ? CO TRMA TBI PTSD SMI ? CM COOT PRS PEER ? SMPD ? ADLT SNR YAD"
Mental Health Specialists,210 West Burnside Avenue Suite A,Pocatello,Idaho 83202,83202,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? CLF MC MD MI OSF 
PI SCJJ SF SI SWFS ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SED SMI ? 
ACT CDM CM COOT ES FPSY HS ICM IMR PRS SH SPS PEER ? NSC TCC ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP F70"
Mental Wellness Centers Inc,"1777 East Clark Street, Suite 330",Pocatello,Idaho 83201,83201,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? SE GL VET MF CJ 
CO TRMA PTSD SED SMI ? ACT CM COOT FPSY PRS PEER ? NSC ? SMPD ? ADLT CHLD SNR 
YAD"
New Horizons Mental Wellness Pocatello,611 Wilson Avenue,Pocatello,Idaho 83201,83201,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTP ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY SE GL VET ADM 
MF CJ CO HV TRMA TBI ALZ PED PTSD SED SMI ? SPS PEER ? NRT NSC TCC ? SMPD ? 
ADLT CHLD SNR YAD ? SP"
Portneuf Medical Center Behavioral Health,777 Hospital Way,Pocatello,Idaho 83201,83201,"? MH SUMH ? HI ? PSY ? AT DBT GT PTM ? WI ? PVTP ? CLF CMHG CSBG ITU MC MD MI 
OSF PI SF SI SMHA SWFS VAF ? SS ? SE VET CO TRMA PTSD SMI ? DEC ES FPSY LAD SPS 
? NRT NSC STU ? SMON ? ADLT SNR YAD ? AH"
Portneuf Valley Family Center Inc,"444 Hospital Way, Suite 477",Pocatello,Idaho 83201,83201,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTP ? MC MD MI 
OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PED 
PTSD SED SMI ? CM COOT FPSY PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Redford Counseling and Family Servs,"707 North 7th Avenue, Suite D",Pocatello,Idaho 83201,83201,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IDD IPT TT ? PVTP ? CLF CMHG CSBG ITU 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? VET ADM MF CO ? ACT CM COOT FPSY 
ICM PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? SP"
Region VI Division of Behav Hlth State of Idaho Health and Welfare,421 Memorial Drive,Pocatello,Idaho 83201,83201,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM ? CIT WI ? OSG ? CMHG PI SF 
? PA SS ? CO SED SMI ? ACT CM COOT ES FPSY HS ICM IMR PRS SEMP SPS VRS PEER ? 
SMPD ? ADLT CHLD SNR YAD ? SP"
Salt Lake City VA Medical Center Pocatello CBOC,"444 Hospital Way, Suite 801",Pocatello,Idaho 83201,83201,"? MH SUMH ? OP TELE ? CBT CFT DBT GT IDD IPT PTM TT ? VAMC ? ITU MC MI VAF ? SE GL 
VET ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SMI ? CDM CM COOT DEC FPSY HS IPC 
LAD SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO"
Priestley Mental Health Inc,75 South 1st West,Preston,Idaho 83263,83263,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? MC MD PI SF SI SWFS ? 
ACT CM COOT FPSY PRS ? SMPD ? ADLT CHLD SNR YAD ? SP"
Rathdrum Counseling Center LLC,14954 Couer D Alene Street,Rathdrum,Idaho 83858,83858,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? TAY SE GL 
VET ADM MF CJ CO TRMA PED PTSD SED SMI ? CM COOT ES FPSY ICM PRS SPS PEER ? 
SMPD ? ADLT CHLD SNR YAD"
Child and Family Resources,316 North 3rd East,Rexburg,Idaho 83440,83440,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IPT TT ? CIT ? PVTP ? MD MI PI SF ? CM COOT 
? SMON ? ADLT CHLD SNR YAD"
Ostermiller Counseling Services Inc,"242 East 7th North, Suite 4",Rexburg,Idaho 83440,83440,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTP ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? TRMA ? CM COOT FPSY ICM PRS 
SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? SP F67"
Region VII Behavioral Health / Adult and Child Mental Health Servs,333 Walker Drive,Rexburg,Idaho 83440,83440,"? MH SUMH ? OP TELE ? OMH ? CBT GT IDD IPT PTM ? CIT ? SMA ? CMHG OSF PI SF SMHA 
SWFS ? PA SS ? CJ CO SED SMI ? ACT CM COOT FPSY PRS SPS TPC PEER ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP"
Rexburg Counseling,"2590 South 2000 West, Suite 2",Rexburg,Idaho 83440,83440,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT IDD IPT TT ? PVTP ? CLF MD MI OSF PI SCJJ SF 
SI SMHA SWFS ? PA SS ? SPS ? SMPD ? ADLT CHLD SNR YAD"
Tuller Counseling Inc,295 North 3855 East,Rigby,Idaho 83442,83442,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? 
CLF MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? TAY SE GL VET ADM MF CJ CO 
HV TRMA TBI PED PTSD SED SMI ? CDM CM COOT DEC ES FPSY IPC PRS SPS PEER ? NRT 
NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? SP"
Upper Valley Resource and Counsel Ctr,530 Rigby Lake Drive,Rigby,Idaho 83442,83442,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CM COOT 
FPSY PRS ? SMPD ? ADLT CHLD SNR YAD"
Boise VAMC,705 Lena Street,Salmon,Idaho 83467,83467,"? MH ? OP TELE ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? VAMC ? VET PTSD ? 
ACT CDM CM COOT FPSY SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO"
Lemhi Valley Social Services,"1301 Main Street, Suite 3-B",Salmon,Idaho 83467,83467,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT TT ? PVTP ? CLF MC MD MI OSF PI 
SCJJ SF ? SS ? CM COOT PEER ? STU ? SMPD ? ADLT CHLD SNR YAD"
North Idaho Childrens Mental Health,1717 West Ontario Avenue,Sandpoint,Idaho 83864,83864,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTP ? CLF CMHG CSBG MD 
MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? TAY GL CJ CO TRMA TBI PTSD SED SMI ? CM 
COOT FPSY PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD"
Sandpoint Psychotherapy and Assoc,506 North 4th Avenue,Sandpoint,Idaho 83864,83864,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTP ? MC MD MI PI 
SCJJ SEF SF SI SMHA SWFS VAF ? SS ? CM COOT FPSY ICM PRS SPS ? SMPD ? ADLT CHLD 
SNR YAD ? AH"
Loving Care and More Inc,104 Wind River Drive,Silverton,Idaho 83867,83867,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? CLF CMHG 
CSBG MC MD OSF PI SCJJ SEF SF SI SMHA SWFS ? CM COOT DEC ES FPSY IPC SPS ? 
SMPD ? ADLT CHLD SNR YAD"
Portneuf Valley Family Center Inc,"15 West Center Street, Suite 2",Soda Springs,Idaho 83276,83276,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IPT PTM TT ? CIT ? PVTP ? CLF MC MD MI 
OSF PI SCJJ SEF SF SI SMHA VAF ? PA SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PED 
PTSD SED SMI ? CM COOT FPSY PRS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Allied Mental Health Services PLLC,11104 West State Street,Star,Idaho 83669,83669,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTP ? CLF MD 
OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? CM FPSY PRS SPS PEER ? STU TCC ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
Upper Valley Resource and Csl Ctr,1223 South Railroad Avenue,Sugar City,Idaho 83448,83448,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CM COOT 
FPSY PRS ? SMPD ? ADLT CHLD SNR YAD"
Alliance Family Services Inc,550 Polk Street,Twin Falls,Idaho 83301,83301,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTP ? CLF MC 
MD MI PI SCJJ SF SWFS ? PA SS ? SED ? CM COOT FPSY PRS ? SMPD ? ADLT CHLD SNR 
YAD ? SP F4 F25 F141"
Crosspointe Mental Health LLC DBA Crosspointe Family Services,1363 Fillmore Street,Twin Falls,Idaho 83301,83301,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? CLF MC 
MD MI OSF PI SCJJ SEF SF SI SWFS ? PA SS ? SE CJ CO TRMA SED SMI ? CM ES FPSY ICM 
PRS SPS ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Healthier Bodies,336 Main Avenue South,Twin Falls,Idaho 83301,83301,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT IDD IPT TT ? PVTN ? MC PI SF ? PA SS ? 
TAY SE GL VET MF CO TRMA TBI PED PTSD SED ? COOT DEC ES FPSY SPS ? STU ? SMPD ? 
ADLT CHLD SNR YAD"
IDHW Region 5 Twin Falls,823 Harrison Street,Twin Falls,Idaho 83301,83301,"? MH SUMH ? OP ? CMHC ? AT BMT CBT DBT GT IDD IPT PTM TT ? CIT WI ? SMA ? CLF 
CMHG CSBG MC MD MI PI SF SI 
? PA SS ? CJ CO ? ACT CM COOT FPSY HS PRS SEMP SPS VRS PEER ? NSC ? SMON ? 
ADLT SNR YAD ? AH ? SP"
Positive Connections LLC Twin Falls,1373 Fillmore Street,Twin Falls,Idaho 83301,83301,"? MH SUMH ? OP PHDT TELE ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTP ? CLF MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? TAY SE GL VET 
ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SED SMI ? CDM CM COOT DEC ES FPSY ICM 
IMR IPC PRS SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
ProActive Behavioral Health,264 Main Avenue South,Twin Falls,Idaho 83301,83301,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? WI ? PVTP ? CLF CMHG MC 
MD MI PI SCJJ SEF SF SI SWFS ? SS ? TAY SE GL ADM MF CJ CO HV TRMA TBI PED PTSD 
SED SMI ? CM COOT ES FPSY IMR IPC PRS SPS ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Pathways Inc,115 West Idaho Street,Weiser,Idaho 83672,83672,"? MH SUMH ? OP ? MSNH ? AT BMT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? MD MI PI SF SI ? 
PA SS ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SED SMI ? CM COOT ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
