Name,Address,City,State,Zip,Services
Community Behavioral Health,142 Coursevall Drive,Centreville,Maryland 21617,21617,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? FQHC 
? MC MD MI PI SF SI SMHA SWFS ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI ALZ 
PED PTSD SED SMI ? CDM CM COOT FPSY HS IMR PRS VRS ? NRT NSC STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH ? SP"
Corsica River Mental Health Services,120 Banjo Lane,Centreville,Maryland 21617,21617,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? FQHC ? 
CLF CMHG CSBG MC MD OSF PI SF SI SMHA ? SS ? CO ? ACT COOT DEC ES FPSY SPS ? 
NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD"
Kent County Behavioral Health,300 Scheeler Road,Chestertown,Maryland 21620,21620,"? MH ? OP TELE ? OMH ? CBT CFT IPT PTM TT ? OSG ? MC MD SF ? PA SS ? SMPD ? ADLT 
CHLD SNR YAD ? AH"
Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit 4W,7503 Surratts Road,Clinton,Maryland 20735,20735,"? MH ? HI PHDT ? PSY ? AT GT IDD IPT PTM ? CIT WI ? PVTN ? CLF CMHG CSBG ITU MC MD 
MI OSF PI SEF SF SI SMHA SWFS VAF ? SE VET MF CJ CO HV TRMA SMI ? ES FPSY ICM IPC 
SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? SP"
SMR Counseling Services LLC,7915 Malcolm Road Suite 100,Clinton,Maryland 20735,20735,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT TT ? CIT ? PVTP ? CLF CMHG 
CSBG ITU MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? TAY SE GL VET ADM MF CJ 
CO TRMA PED PTSD SED SMI ? CM COOT DEC ES FPSY ICM IMR IPC PRS SEMP SPS PEER 
? TCC ? SMPD ? ADLT CHLD SNR YAD ? SP F17"
Institute for Life Enrichment (ILE),6201 Greenbelt Road Suite M-7,College Park,Maryland 20740,20740,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT PTM ? WI ? PVTP ? CLF MC MD MI OSF PI SCJJ SF 
SMHA SWFS ? SE GL VET CJ TRMA ALZ SED SMI ? FPSY SPS ? SMON ? ADLT CHLD SNR 
YAD ? SP F30"
Chase Brexton Health Services Columbia Center,5500 Knoll North Drive Suite 400,Columbia,Maryland 21045,21045,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? FQHC ? CMHG MC MD PI 
SF SI SMHA SWFS ? SS ? GL HV ? CM FPSY IPC SPS ? NSC STU TCC ? SMPD ? ADLT CHLD 
SNR YAD ? SP"
Innovative Psychiatry LLC,9256 Bendix Road Suite 200-B,Columbia,Maryland 21045,21045,"? MH SUMH ? OP TELE ? OMH ? BMT CBT DBT ECT GT IDD IPT PTM TT ? PVTP ? PI SF ? TAY 
GL ? DEC FPSY ? SMPD ? ADLT CHLD SNR YAD"
MPB Group Inc Outpatient Mental Health Clinic,6440 Dobbin Road Suite D,Columbia,Maryland 21045,21045,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTP ? CLF CSBG MD PI 
SCJJ SEF SF SI SMHA ? TAY GL VET ADM MF CO TRMA PTSD SED SMI ? COOT FPSY ? 
SMON ? ADLT CHLD YAD ? SP"
M Slutsky and Associates Inc DBA MSA/The Child and Adolescent Ctr,10005 Old Columbia Road Suite L-260,Columbia,Maryland 21046,21046,"? MH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? MD PI SF ? 
TAY GL TRMA PTSD SED ? ACT IMR SPS ? SMON ? CHLD YAD"
Way Station Inc,9030 Route 108 Suite A,Columbia,Maryland 21045,21045,"? MH SUMH ? OP RES TELE ? MSNH ? CBT CFT DBT GT IPT PTM ? WI ? PVTN ? MC MD SF ? 
ACT FPSY HS PRS SEMP SH ? SMON ? ADLT CHLD SNR YAD ? AH"
Maple Shade Youth and Family Servs,382 West Main Street,Crisfield,Maryland 21817,21817,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? MC MD SF ? 
PA SS ? TAY GL TRMA PED PTSD SED SMI ? COOT FPSY IMR SPS ? NRT NSC STU TCC ? 
SMON ? ADLT CHLD SNR YAD"
Allegany County Health Department,12501-12503 Willowbrook Road,Cumberland,Maryland 21502,21502,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM ? CIT WI ? OSG ? CLF MC 
MD PI SF ? SS ? GL CO ? COOT PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Committed to Change PC Psychiatric Rehabilitation,200 Glenn Street,Cumberland,Maryland 21502,21502,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? CIT WI ? PVTP ? MC MD PI SF SI 
SMHA ? PA SS ? SE GL CJ CO HV TRMA TBI PED PTSD SED SMI ? FPSY HS PRS SPS ? NRT 
NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD"
Thomas B Finan Center,10102 Country Club Road Southeast,Cumberland,Maryland 21502,21502,"? MH ? HI TELE ? PSY ? AT BMT CBT CFT IDD IPT PTM TT ? CIT ? SMA ? MC MD OSF SF SI 
SMHA ? PA ? SMI ? CDM CM DEC ES FPSY ICM IMR LAD VRS PEER ? NSC STU TCC ? SMON 
? ADLT SNR YAD ? AH"
Villa Maria of Mountain Maryland Catholic Charities Family Services,308 Virginia Avenue,Cumberland,Maryland 21502,21502,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD OSF SCJJ SEF SF SMHA SWFS ? TAY SE GL CO HV TRMA PTSD SED 
SMI ? COOT FPSY PRS SPS ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
New Vision Behavioral Health Servs Inc,"4710 Pennington Avenue, 2nd Floor Suite 3",Curtis Bay,Maryland 21226,21226,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? MD SF ? COOT FPSY ? 
SMPD ? ADLT CHLD SNR YAD"
Caroline County Health Department Caroline County Behavioral Health/MH,606 Sunnyside Avenue,Denton,Maryland 21629,21629,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IPT PTM TT ? OSG ? CLF MC MD MI SCJJ 
SF SWFS ? COOT ? SMPD ? ADLT CHLD SNR YAD"
Montgomery County Child and Adol/Behav Health Services,7300 Calhoun Place Suite 600,Derwood,Maryland 20855,20855,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT PTM TT ? CIT ? LMG ? CLF MD OSF SF ? PA SS ? 
TRMA PTSD SED ? CDM CM COOT ES FPSY IMR SPS ? STU ? SMON ? CHLD ? AH ? SP F28 
F67"
Associated Catholic Charities Inc Villa Maria at Dundalk,2 North Dundalk Avenue,Dundalk,Maryland 21222,21222,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG MC MD OSF SCJJ SEF SMHA SWFS ? TAY SE GL CO HV TRMA PTSD SED SMI ? COOT 
FPSY PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? SP"
Key Point Residential Baltimore,1300 Dundalk Avenue,Dundalk,Maryland 21222,21222,"? MH SUMH ? RES ? RTCA ? BMT PTM ? CIT ? PVTN ? MD SF ? CJ SMI ? CM COOT DEC HS 
PRS SPS ? SMPD ? ADLT SNR YAD"
National Pike Health Center Inc,23 Shipping Place,Dundalk,Maryland 21222,21222,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTP ? MD SF ? PA ? TAY 
SE GL VET ADM MF CJ CO HV TBI PED PTSD SED SMI ? CM COOT DEC ES FPSY HS IMR IPC 
PRS SEMP SPS VRS PEER ? STU TCC ? SMPD ? ADLT CHLD YAD"
Arundel Lodge Inc,2600 Solomons Island Road,Edgewater,Maryland 21037,21037,"? MH SUMH ? OP TELE ? CMHC ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CSBG MC 
MD MI PI SF SI SMHA ? SS ? TAY SE GL VET MF CJ CO TRMA PTSD SED SMI ? CDM COOT 
DEC FPSY IMR IPC PRS SEMP SH VRS PEER ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? 
SP"
Changing Turn Comm Healthcare Services,500 Edgewood Road Suite 210,Edgewood,Maryland 21040,21040,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM ? PVTP ? CLF MD SCJJ SEF SF 
SMHA SWFS ? SS ? COOT FPSY PRS ? SMON ? ADLT CHLD YAD"
Upper Bay Counseling and Support Servs Adult Services,200 Booth Street,Elkton,Maryland 21921,21921,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF MC MD 
MI OSF PI SCJJ SF SMHA ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PTSD SED SMI ? 
ACT COOT FPSY HS PRS SEMP SH SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? 
AH"
Upper Bay Counseling and Support Servs Child Services,200 Booth Street,Elkton,Maryland 21921,21921,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF MC MD MI 
PI SCJJ SF SMHA SWFS ? SS ? TAY SE GL VET ADM MF CO HV TRMA PTSD SED SMI ? ES 
PRS SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Upper Bay Counseling and Support Servs Community Services,200 Both Street,Elkton,Maryland 21921,21921,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF MC MD 
MI PI SF SMHA SWFS ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PTSD SED SMI ? ACT 
COOT PRS SEMP SH VRS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Upper Bay Counseling and Support Servs Outpatient Services,1275-B West Pulaski Highway,Elkton,Maryland 21921,21921,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF MC 
MD MI PI SF SI SMHA SWFS VAF ? SS ? SE GL VET ADM MF CJ CO HV TRMA PED PTSD SED 
SMI ? COOT PRS SEMP ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Sheppard Pratt at Ellicott City,4100 College Avenue,Ellicott City,Maryland 21043,21043,"? MH SUMH ? HI PHDT ? PSY ? AT GT IDD PTM ? CIT ? PVTN ? MC MD MI OSF PI SF SI ? PA ? 
CO TRMA PTSD ? FPSY SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD YAD ? AH"
VA Maryland Healthcare System Fort Meade VA Outpatient Clinic,2479 5th Street,Fort George G Meade,Maryland 20755,20755,"? MH SUMH ? OP ? CBT IPT PTM TT ? VAMC ? VAF ? VET ? NRT NSC STU TCC ? SMON ? 
ADLT SNR YAD ? VO"
Behavioral Health Partners of Frederick,604 Solarex Court Suite 201,Frederick,Maryland 21703,21703,"? MH ? OP ? OMH ? CBT CFT GT IPT PTM TT ? PVTN ? CMHG MC MD MI PI SF SI SMHA 
SWFS ? FPSY SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Behavioral Health Partners of Frederick,219 West Patrick Street Suite A,Frederick,Maryland 21701,21701,"? MH ? OP ? OMH ? CBT CFT GT IPT PTM TT ? PVTN ? CMHG MC MD MI PI SF SI SMHA 
SWFS ? FPSY SPS ? STU ? SMON ? ADLT SNR YAD ? AH"
ClearView Communities,611 West Patrick Street,Frederick,Maryland 21701,21701,"? MH SUMH ? RES ? RTCA ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? PI SF ? TAY 
SMI ? DEC FPSY PRS SEMP ? SMPD ? ADLT YAD"
Frederick County Health Department Outpatient Mental Health Clinic,350 Montevue Lane,Frederick,Maryland 21702,21702,"? MH ? OP ? OMH ? CBT CFT GT IPT PTM TT ? OSG ? CLF MC MD SMHA ? FPSY SPS ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Frederick Memorial Hospital Behavioral Health Services,"400 West 7th Street, Second Floor",Frederick,Maryland 21701,21701,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT GT IDD PTM ? CIT WI ? PVTN ? CLF MC MD MI 
OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? CO SMI ? CM DEC ES FPSY IPC SPS ? NRT NSC 
STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Institute for Family Centered Services,5970 Frederick Crossing Lane Suite 201,Frederick,Maryland 21704,21704,"? MH ? OP ? OMH ? BMT CFT TT ? CIT ? PVTP ? MD SCJJ ? TAY ? CM COOT FPSY PRS ? 
SMPD ? ADLT CHLD SNR YAD ? SP"
MedPsych Health Services LLC,7101 Guilford Drive Suite 100,Frederick,Maryland 21704,21704,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? CLF MD 
OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI PED 
PTSD SED SMI ? ACT CDM COOT DEC ES FPSY IMR SPS ? NRT NSC STU TCC ? SMPD ? 
ADLT CHLD YAD ? AH ? SP F17 F36 F81 F65 F91"
Villa Maria of Frederick County Catholic Charities Family Services,300 West 9th Street,Frederick,Maryland 21701,21701,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD ? 
TAY CO TRMA PTSD SED SMI ? FPSY IMR PRS SPS ? SMPD ? ADLT CHLD SNR YAD ? SP"
Family Services Inc Montgomery Station/OP MH Clinic,610 East Diamond Street Suite 100,Gaithersburg,Maryland 20877,20877,"? MH SUMH ? OP ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG MD OSF SCJJ SEF SF SWFS VAF ? TAY SE GL VET MF CJ CO HV TRMA PTSD SED SMI 
? DEC ES FPSY HS IMR IPC PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? 
ADLT CHLD SNR YAD ? SP"
Freedom Center,202 Perry Parkway Suite 5,Gaithersburg,Maryland 20877,20877,"? MH SUMH ? OP PHDT ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? 
MI PI SF ? SS ? CO TRMA PTSD ? CM DEC ES FPSY HS ICM IPC LAD PRS SEMP SH VRS 
PEER ? NSC ? SMPD ? ADLT SNR YAD"
Institute for Family Centered Services,18227 Flower Hill Way,Gaithersburg,Maryland 20879,20879,"? MH SUMH ? OP ? MSNH ? AT BMT CBT CFT GT IDD TT ? PVTN ? FQHC ? MD SCJJ SWFS ? 
CM COOT FPSY ? SMON ? ADLT CHLD SNR YAD ? SP"
Holy Cross Germantown Hospital,19801 Observation Drive,Germantown,Maryland 20876,20876,"? MH ? HI ? PSY ? CBT GT PTM ? CIT WI ? PVTN ? MC MD MI PI SF SI SMHA SWFS ? DEC ES 
SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP F25 F28"
Anne Arundel Cnty Dept of Health Adolescent and Family Services,122 Langley Road North Suite A,Glen Burnie,Maryland 21060,21060,"? MH SUMH ? OP ? OMH ? AT CBT CFT DBT GT IDD IPT PTM TT ? LMG ? FQHC ? CLF MD SF 
SMHA ? GL CO TRMA PTSD SED ? COOT FPSY SPS ? SMON ? CHLD YAD ? SP"
Baltimore Washington Medical Center Psychiatric Services,301 Hospital Drive,Glen Burnie,Maryland 21061,21061,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT CFT GT IDD IPT PTM ? WI ? PVTN ? MC MD MI PI 
SF SI ? CO SMI ? DEC FPSY IMR IPC SPS PEER ? NRT STU TCC ? SMON ? ADLT SNR YAD ? 
AH"
Chase Brexton Healthcare,200 Hospital Drive Suite 500,Glen Burnie,Maryland 21061,21061,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? FQHC ? CLF MC 
MD MI OSF PI SCJJ SEF SF SI SWFS ? SS ? GL CO ? CM COOT DEC FPSY IPC SPS ? STU 
TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Empowering Minds Resource Center,7954 Baltimore Annapolis Boulevard Suite 2E-F,Glen Burnie,Maryland 21061,21061,"? MH SUMH ? OP ? OMH ? CFT IPT ? PVTN ? FQHC ? MD ? TAY ? DEC SEMP VRS ? SMON ? 
ADLT CHLD SNR YAD"
Omni House Inc Administration/Omnis Residential Prog,1421 Madison Park Drive,Glen Burnie,Maryland 21061,21061,"? MH SUMH ? OP ? OMH ? CIT ? PVTN ? MD SF SMHA ? SE CO SMI ? PRS ? STU ? SMPD ? 
ADLT SNR YAD ? AH ? SP"
Omni House Inc Day Program,7440 Baltimore Annapolis Boulevard,Glen Burnie,Maryland 21061,21061,"? MH SUMH ? OP ? OMH ? CIT ? PVTN ? MD SF SMHA ? SMI ? CDM CM PRS ? STU ? SMPD 
? ADLT SNR YAD ? AH ? SP"
People Encouraging People,2301 Dorsey Road Suite 200,Glen Burnie,Maryland 21061,21061,"? MH SUMH ? OP ? OMH ? AT CBT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF MC MD 
SMHA ? CJ CO TRMA SMI ? ACT CDM CM COOT DEC FPSY HS IMR PRS SEMP SH SPS VRS 
PEER ? TCC ? SMPD ? ADLT SNR YAD ? AH"
VA Maryland Healthcare System Glen Burnie VA Outpatient Clinc,808 Landmark Drive Suite 128,Glen Burnie,Maryland 21061,21061,"? MH ? OP ? BMT CBT IPT PTM TT ? CIT ? VAMC ? MI PI VAF ? PTSD ? CDM DEC ES IMR IPC 
SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Behavioral Health LLP QualityCare Internet (QCI),201 North Burhans Boulevard,Hagerstown,Maryland 21740,21740,"? MH ? OP TELE ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTP ? CLF CMHG CSBG MC MD 
OSF PI SF SI SMHA ? SE GL VET ADM MF CJ CO HV TRMA PED PTSD SMI ? ACT CM COOT 
HS PRS SPS ? NSC STU ? SMON ? ADLT CHLD SNR YAD"
Brook Lane Health Services,13121 Brooklane Drive,Hagerstown,Maryland 21742,21742,"? MH SUMH ? HI OP PHDT RES ? PSY ? AT CBT CFT ECT GT IDD IPT PTM ? PVTN ? MC MD 
PI SF ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Brook Lane Health Services North Village,18714 North Village Shopping Center,Hagerstown,Maryland 21742,21742,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? CLF MC MD MI 
OSF PI SF SI SWFS ? CO ? COOT ? SMPD ? ADLT CHLD SNR YAD ? AH"
Change Health Systems Inc Hagerstown Wellness Center,7 North Potomac Street,Hagerstown,Maryland 21740,21740,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IPT PTM TT ? CIT WI ? PVTP ? CLF CMHG 
CSBG MC MD OSF SCJJ SEF SF SMHA SWFS ? PA SS ? CO TRMA PTSD SED SMI ? CM COOT 
ES FPSY IPC PRS SPS ? SMPD ? ADLT CHLD SNR YAD ? SP F28 F96"
Change Health Systems Inc Pathways To Wellness,7 North Potomac Street,Hagerstown,Maryland 21740,21740,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IPT PTM TT ? CIT WI ? PVTP ? CLF CMHG 
CSBG MC MD OSF SCJJ SEF SF SMHA SWFS ? PA SS ? CO TRMA PTSD SED SMI ? CM COOT 
ES FPSY IPC PRS SPS ? SMPD ? ADLT CHLD SNR YAD ? SP F28 F96"
Meritus Behavioral Health Services for Meritus Medical Center,11116 Medical Campus Road,Hagerstown,Maryland 21742,21742,"? MH ? HI OP PHDT ? PSY ? BMT CBT CFT GT IPT PTM ? CIT WI ? PVTN ? MC MD MI PI SF SI 
? CO ? CM SPS ? SMON ? ADLT SNR YAD ? AH"
Villa Maria OMHC Hagerstown,322-324 East Antietam Street Suite 307-A,Hagerstown,Maryland 21740,21740,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF MC MD SCJJ SF 
SWFS ? TRMA PTSD ? COOT PRS ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Aspen Day Treatment Adults 18 Plus,1634 Sulphur Spring Road,Halethorpe,Maryland 21227,21227,"? MH ? OP PHDT ? OMH ? CBT CFT DBT GT IPT PTM TT ? PVTP ? MC MD PI SF ? SE TRMA 
PTSD SMI ? ES FPSY PRS SPS ? SMPD ? ADLT SNR YAD"
Regenerations Counseling Services Inc,1421 South Caton Avenue Suite 201,Halethorpe,Maryland 21227,21227,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? WI ? PVTP ? MD ? SMI ? COOT 
FPSY ? SMON ? ADLT CHLD YAD"
Villa Maria Lansdowne,2700 Washington Avenue,Halethorpe,Maryland 21227,21227,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG MC MD OSF SCJJ SEF SMHA SWFS ? TAY SE GL CO HV TRMA PTSD SED SMI ? COOT 
FPSY PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? SP"
UM Harford Memorial Hospital Behavioral Health IP/OP,501 South Union Avenue,Havre de Grace,Maryland 21078,21078,"? MH SUMH ? HI OP ? PSY ? BMT CBT GT IDD IPT PTM TT ? WI ? PVTN ? MC MD MI PI SF SI 
VAF ? SE CO TRMA SMI ? CM DEC ES IMR IPC PRS SPS PEER ? NRT STU TCC ? SMON ? 
ADLT SNR YAD ? AH"
Upper Bay Counseling and Support Servs,626 Revolution Street,Havre de Grace,Maryland 21078,21078,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF MC MD MI 
PI SCJJ SF SI SMHA SWFS ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PTSD SED SMI ? 
COOT IMR PRS SEMP ? STU TCC ? SMPD ? ADLT CHLD SNR YAD"
Pathways Inc,44101 Airport View Drive,Hollywood,Maryland 20636,20636,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? 
CLF MC MD MI OSF PI SCJJ SEF SF SMHA SWFS VAF ? TAY TRMA TBI PTSD ? COOT ES 
FPSY HS PRS SEMP SPS VRS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Essential Therapeutic Perspectives Inc,8100 Professional Place Suite 200,Hyattsville,Maryland 20785,20785,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF MD PI 
SCJJ SF SI SMHA SWFS ? TRMA PTSD SED SMI ? COOT ES FPSY PRS ? SMPD ? ADLT CHLD 
SNR YAD"
Family Behavioral Services LLC,1835 University Boulevard East Suite 316,Hyattsville,Maryland 20783,20783,"? MH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? MC MD SF 
SMHA SWFS ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI PED PTSD SMI ? CDM 
COOT FPSY IMR IPC PRS SEMP SPS PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? SP 
F4 F19 F28"
Family Service Foundation Inc,5301 76th Avenue,Hyattsville,Maryland 20784,20784,"? MH ? OP PHDT ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? FQHC ? CLF 
MC MD OSF SF SWFS ? GL PTSD SMI ? COOT FPSY HS PRS SH SPS PEER ? STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
Lantern Therapeutic Services,8200 Professional Place Suite 104,Hyattsville,Maryland 20785,20785,"? MH ? OP ? OMH ? CBT CFT IDD IPT PTM TT ? PVTP ? MC MD SF ? SS ? CO TRMA PTSD 
SED ? COOT FPSY SPS ? STU TCC ? SMON ? ADLT CHLD YAD ? AH"
Maryland Family Resource Inc,903 Brightseat Road,Hyattsville,Maryland 20785,20785,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTP ? CLF CMHG CSBG MD OSF 
PI SCJJ SEF SF SMHA SWFS ? TRMA PTSD ? COOT FPSY PRS SPS ? STU ? SMPD ? ADLT 
CHLD YAD ? AH ? SP F17 F19 F47"
Marys Center,8908 Riggs Road,Hyattsville,Maryland 20783,20783,"? MH SUMH ? OP ? OMH ? BMT CBT DBT IPT PTM TT ? PVTN ? FQHC ? CMHG CSBG MC MD 
MI PI SEF SF SI SMHA ? SS ? CO SMI ? DEC FPSY IPC SPS ? SMON ? ADLT CHLD SNR YAD ? 
SP"
People Encouraging People,337 Brightseat Road Suite 210,Hyattsville,Maryland 20785,20785,"? MH SUMH ? OP ? OMH ? AT CBT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF MC MD 
SMHA ? CJ CO TRMA SMI ? ACT CDM CM COOT DEC FPSY HS IMR SEMP SH SPS PEER ? 
TCC ? SMPD ? ADLT SNR YAD ? AH ? F19 F28"
RIMS Ctr for Enrichment/Development,1895 Brightseat Road,Hyattsville,Maryland 20785,20785,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MD SF SI SMHA 
? TAY SE GL CO TRMA PTSD SED SMI ? HS IMR PRS ? SMPD ? ADLT CHLD SNR YAD ? SP"
Safe Journey House,6910 Annapolis Road,Hyattsville,Maryland 20784,20784,"? MH SUMH ? RES TELE ? RTCA ? AT GT PTM ? PVTP ? MC MD ? SE GL VET ADM MF CJ CO 
HV TRMA TBI PTSD SMI ? DEC FPSY HS SPS ? NSC ? SMPD ? ADLT SNR YAD"
Sheppard Pratt Health Systems The Jefferson School,2940 Point of Rocks Road,Jefferson,Maryland 21755,21755,"? MH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MD PI SCJJ 
SEF SF ? GL CO TRMA PTSD SED ? CM DEC ES FPSY IPC SPS VRS ? STU ? SMON ? CHLD ? 
AH ? SP"
Aleks House/Lanham Outpatient,4200 Forbes Boulevard Suite 104,Lanham,Maryland 20706,20706,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI SF 
SI SMHA SWFS ? CO SMI ? COOT FPSY PRS ? SMPD ? ADLT CHLD SNR YAD"
Mentor Maryland Institute for Family Centered Services,7501 Forbes Boulevard Suite 102,Lanham,Maryland 20706,20706,"? MH ? OP ? CMHC ? CFT ? PVTP ? MD SCJJ ? TAY SE CJ CO TRMA PTSD SED SMI ? COOT 
FPSY PRS ? SMON ? ADLT CHLD SNR YAD ? SP"
Regenerations Counseling Services Inc,4600 Forbes Boulevard Suite 202,Lanham,Maryland 20706,20706,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? WI ? PVTP ? MD ? SMI ? COOT 
FPSY ? SMON ? ADLT CHLD YAD ? SP"
