Name,Address,City,State,Zip,Services
Park Center Inc The Redwoods,3225 Wells Street,Fort Wayne,Indiana 46808,46808,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC 
MD PI SEF SI SMHA SWFS ? CJ CO PTSD SED ? CM DEC FPSY IPC PRS SPS ? SMON ? 
CHLD ? AH ? SP 
12"
Parkview Behavioral Health,1720 Beacon Street,Fort Wayne,Indiana 46805,46805,"? MH SUMH ? HI OP TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? CMHG MC MD MI PI SF SI SWFS ? SE CO ALZ SED SMI ? CDM CM COOT DEC ES 
FPSY IMR IPC ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Phoenix Associates Inc,"2200 Lake Avenue, Suite 260",Fort Wayne,Indiana 46805,46805,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IPT TT ? PVTP ? CLF CMHG CSBG ITU MC 
MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? CO ? COOT ? SMPD ? ADLT CHLD SNR 
YAD ? AH"
Saint Joseph Hospital,700 Broadway,Fort Wayne,Indiana 46802,46802,"? MH SUMH ? HI ? PSY ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD MI PI SF 
VAF ? SE ? SMON ? ADLT SNR YAD ? AH"
VA Northern Indiana Healthcare System,2500 East State Boulevard,Fort Wayne,Indiana 46805,46805,"? MH SUMH ? HI OP TELE ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MI PI 
VAF ? SE GL VET MF CJ CO TRMA TBI ALZ PTSD SMI ? ACT CDM CM COOT DEC ES FPSY 
HS ICM IMR IPC LAD PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT 
SNR YAD ? VO"
Community Howard Regional Health Community Counseling Center,205 North Jackson Street,Frankfort,Indiana 46041,46041,"? MH SUMH ? OP ? CMHC ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? CJ CO TRMA PTSD SED SMI ? 
CM COOT FPSY IMR SPS VRS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Adult and Child Health Franklin Outpatient Services,86 Drake Road,Franklin,Indiana 46131,46131,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CMHG 
MC MD MI PI SCJJ SF SI SMHA SWFS ? PA SS ? TAY SE GL CJ CO TRMA PTSD SED SMI ? 
CM COOT FPSY IMR SEMP SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Edgewater Behav Health Services Rapid Access Center,4747 West 24th Avenue,Gary,Indiana 46406,46406,"? MH SUMH ? RES ? RTCA ? BMT CBT CFT GT IDD IPT PTM ? CIT ? PVTN ? CLF CMHG 
CSBG MC MD OSF PI SCJJ SF SI SMHA SWFS ? SS ? SE GL VET MF CJ CO HV TRMA PTSD 
SMI ? CM ES FPSY HS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Edgewater Health,1100 West 6th Avenue,Gary,Indiana 46402,46402,"? MH SUMH ? HI OP PHDT RES TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? 
CIT WI ? PVTN ? FQHC ? CLF CMHG CSBG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF ? 
SS ? SED ? ACT CM COOT DEC ES FPSY HS ICM IMR IPC LAD PRS SEMP SH SPS TPC VRS 
PEER ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Methodist Hosp/North Lake Campus Behavioral Health Services,600 Grant Street,Gary,Indiana 46402,46402,"? MH SUMH ? HI TELE ? PSY ? AT BMT GT IDD IPT PTM TT ? WI ? PVTP ? CLF CMHG CSBG 
ITU MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF ? SE GL VET ADM MF CJ CO HV TRMA 
PTSD SMI ? CM DEC ICM SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD"
Oaklawn Psychiatric Center Inc,330 Lakeview Drive,Goshen,Indiana 46528,46528,"? MH ? HI OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG MC 
MD PI SF SI SMHA SWFS ? PA SS ? CO SMI ? CM COOT FPSY IMR PEER ? NRT NSC STU ? 
SMON ? ADLT CHLD SNR YAD ? AH ? SP F178 
VA"
Northern Indaina Healthcare System Goshen CBOC,20606 Peddlers Village Road Suite 210,Goshen,Indiana 46526,46526,"? MH ? OP TELE ? CBT IPT PTM TT ? VAMC ? MI PI VAF ? VET ? SPS ? STU TCC ? SMPD ? 
ADLT SNR YAD ? VO"
Cummins BH Systems Inc Greencastle Clinic,308 Medic Way,Greencastle,Indiana 46135,46135,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF MC MD 
MI PI SCJJ SEF SF SI SMHA SWFS ? SS ? CM COOT FPSY IPC SEMP SPS ? STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Hamilton Center Inc Greencastle Office,239 Hillsdale Avenue,Greencastle,Indiana 46135,46135,"? MH ? OP TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG MC 
MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? TAY VET CO ? CM ICM PRS SPS ? STU ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Families First,13 North State Street Suite 141,Greenfield,Indiana 46140,46140,"? MH ? OP ? OMH ? CBT CFT GT IPT TT ? PVTN ? MD PI SF SI SWFS ? TRMA ? COOT FPSY 
? SMON ? ADLT YAD ? SP"
Hancock Regional Hospital Senior Mental Health Services,801 North State Street,Greenfield,Indiana 46140,46140,"? MH ? HI ? PSY ? AT CBT GT IPT PTM ? PVTN ? MC MD PI ? SE ALZ ? CM DEC FPSY SPS ? 
NRT STU TCC ? SMON ? SNR ? AH"
Centerstone of Indiana Inc Centerstone Greensburg,1530 Commerce Park West Drive,Greensburg,Indiana 47240,47240,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM DEC FPSY PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Adult and Child Health Southside Office,"107 North State Road 135, Suite 101",Greenwood,Indiana 46142,46142,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT GT IPT TT ? CIT ? PVTN ? CLF CMHG MC MD 
MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? GL CJ CO TRMA PTSD SED ? CM 
FPSY SPS ? STU ? SMON ? CHLD ? AH"
Centerstone of Indiana Inc Greenwood,896 East Main Street,Greenwood,Indiana 46143,46143,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? CO TRMA PTSD SMI ? 
CM DEC PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Valle Vista Hospital,898 East Main Street,Greenwood,Indiana 46143,46143,"? MH ? HI OP PHDT RES TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTP ? MC MD MI PI SF SI SMHA SWFS VAF ? CO ? DEC ES FPSY ? NRT NSC STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Regional Mental Health Center Rose Child and Family Services,4016 Hohman Avenue,Hammond,Indiana 46327,46327,"? MH ? OP ? CMHC ? BMT CBT CFT GT IPT TT ? PVTN ? CMHG MC MD MI PI SCJJ SF SI 
SMHA SWFS ? SS ? TRMA PTSD SED ? CM COOT FPSY ICM ? SMON ? CHLD YAD"
Grant Blackford Mental Health Inc Hester Hollis Concern Center,118 East Washington Street,Hartford City,Indiana 47348,47348,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SS ? CM COOT DEC FPSY 
PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Regional Mental Health Center Lakeside Counseling Center,2600 Highway Avenue,Highland,Indiana 46322,46322,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CMHG MC MD MI PI 
SF SI SMHA SWFS ? SS ? TRMA PTSD ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Regional Mental Health Center Ridgewood,7783 East Ridge Road,Hobart,Indiana 46342,46342,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IDD IPT PTM TT ? PVTN ? CMHG MC MD MI PI SF 
SI SMHA SWFS ? SS ? CO ? COOT ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD"
Otis R Bowen Ctr for Human Servs Huntington County Office,2860 Northpark Avenue,Huntington,Indiana 46750,46750,"? MH SUMH ? OP TELE ? CMHC ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
FQHC ? CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? GL VET ADM MF CO 
TRMA PTSD SED SMI ? CM COOT IMR PRS SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD 
? AH"
Adult and Child Health,8320 Madison Avenue,Indianapolis,Indiana 46227,46227,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? FQHC ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA 
SS ? TAY SE GL VET CJ CO TRMA PTSD SED SMI ? CDM CM COOT DEC ES FPSY HS ICM 
IMR IPC PRS SEMP SH SPS TPC VRS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH ? SP F149"
Adult and Child Health,"8404 Siear Terrace, Suite 100",Indianapolis,Indiana 46227,46227,"? MH ? OP TELE ? CMHC ? AT CBT CFT DBT GT IDD IPT TT ? CIT WI ? PVTN ? CLF CMHG 
MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? TAY SE GL CJ CO TRMA PTSD SED SMI 
? CM COOT FPSY IMR SEMP SPS TPC ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? 
SP"
Adult and Child Health East Washington Office,603 East Washington Street,Indianapolis,Indiana 46204,46204,"? MH ? OP ? CMHC ? BMT CBT CFT GT IPT TT ? CIT ? PVTN ? CLF CMHG MC MD MI OSF PI 
SCJJ SF SI SMHA SWFS ? PA SS ? TAY GL CJ CO TRMA PTSD SED ? CM COOT ES FPSY 
SPS TPC ? STU TCC ? SMON ? CHLD YAD ? AH ? SP"
Aspire Indiana,"2506 Willowbrook Parkway, Suite 300",Indianapolis,Indiana 46205,46205,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? 
CLF CMHG MC MD MI OSF PI SF SI SMHA SWFS ? SS ? CO HV TRMA PTSD SED SMI ? CDM 
CM COOT HS ICM IMR IPC PRS SEMP SH SPS PEER ? NRT STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Community Health Network Behavioral Health Pavillion,7165 Clearvista Drive,Indianapolis,Indiana 46256,46256,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT CFT DBT GT IDD PTM TT ? CIT WI ? PVTN ? MC 
MD MI PI SF SI SWFS ? SS ? SE CO SMI ? CM DEC FPSY SPS ? NRT NSC STU TCC ? SMON 
? ADLT CHLD SNR YAD ? AH"
Cummins BH Systems Inc Marion County,5638 Professional Circle,Indianapolis,Indiana 46241,46241,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC 
MD MI PI SCJJ SF SI SMHA SWFS ? PA SS ? CO ? CM COOT FPSY PRS SEMP SPS VRS 
PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Riley Hospital for Children,"1002 Wishard Boulevard, Suite 41110",Indianapolis,Indiana 46202,46202,"? MH SUMH ? OP TELE ? OMH ? CBT CFT IDD IPT PTM ? PVTN ? FQHC ? MC MD PI SF SI 
SMHA SWFS ? CO ? STU TCC ? SMPD ? CHLD"
Eskenazi Health Midtown Adult Outpatient Clinic,1700 North Illinois Street,Indianapolis,Indiana 46202,46202,"? MH SUMH ? OP PHDT ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? OSG ? CLF 
CMHG CSBG MC MD OSF PI SF SI SMHA SWFS ? CO ? ACT CM COOT IMR LAD PRS SEMP 
SPS PEER ? STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Eskenazi Health Midtown Child and Adolescent Clinic,3171 North Meridian Street,Indianapolis,Indiana 46208,46208,"? MH SUMH ? OP ? CMHC ? AT CBT CFT GT IDD IPT PTM TT ? CIT ? OSG ? CLF CMHG 
CSBG MC MD MI OSF PI SF SI SMHA SWFS ? TAY GL CO TRMA PED PTSD SED ? CM COOT 
ES FPSY SPS ? NRT NSC STU TCC ? SMON ? CHLD YAD ? AH ? SP"
Eskenazi Health Midtown CMHC Pedigo Health Center,1033 East Washington Street,Indianapolis,Indiana 46202,46202,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? CLF CMHG 
CSBG MC MD OSF PI SI SMHA ? SE GL VET MF CJ CO HV TRMA TBI PTSD SMI ? CDM CM 
COOT DEC HS ICM IMR IPC PRS SEMP SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD 
? AH"
Eskenazi Health Midtown Mental Health Recovery Center,720 Eskenazi Drive,Indianapolis,Indiana 46202,46202,"? MH SUMH ? HI ? PSY ? AT CBT DBT GT IDD IPT PTM TT ? CIT ? OSG ? CLF CMHG CSBG 
MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? CO TRMA SMI ? CDM CM DEC ES HS IMR IPC 
LAD PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Eskenazi Health Midtown Westside Center,"5610 Crawfordsville Road, Suite 2201, Building 22",Indianapolis,Indiana 46224,46224,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? OSG ? CLF 
CMHG CSBG MC MD OSF PI SF SI SMHA ? CM FPSY HS PRS SPS ? NRT NSC STU TCC ? 
SMON ? ADLT YAD ? AH ? SP"
Franciscan Health Indianapolis Outpatient BH Services,"5230 East Stop 11 Road, Suite 350",Indianapolis,Indiana 46237,46237,"? MH SUMH ? OP PHDT ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? CIT WI ? PVTN ? MC 
MD PI SF SI ? CO TRMA ? FPSY SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Gallahue Mental Health Services,6950 Hillsdale Court,Indianapolis,Indiana 46250,46250,"? MH SUMH ? OP PHDT ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
MC MD MI PI SF SI SMHA SWFS ? SS ? CO TRMA PTSD SED ? FPSY SPS ? NSC STU ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Gallahue Mental Health Services Community Support Services,5470 East 16th Street,Indianapolis,Indiana 46218,46218,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD PI 
SF ? SS ? SE VET CO SMI ? CM COOT DEC FPSY ICM IMR IPC PRS SEMP SPS PEER ? NSC 
STU TCC ? SMON ? ADLT SNR YAD"
Hamilton Center Inc Illinois Street Office,2160 North Illinois Street,Indianapolis,Indiana 46202,46202,"? MH ? OP TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG MC 
MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SED SMI ? CM ICM PRS SPS ? STU ? SMON ? 
ADLT CHLD SNR YAD ? AH"
IU Health Methodist Hospital,"1701 North Senate Boulevard Building C, Suite 324",Indianapolis,Indiana 46202,46202,"? MH ? HI OP PHDT ? PSY ? AT CBT ECT GT PTM ? WI ? PVTN ? MC MD MI PI SF SI ? CO ? 
COOT DEC FPSY SPS PEER ? NRT NSC STU ? SMON ? ADLT SNR YAD ? AH"
Lutheran Child and Family Services Lutherwood Residential Treatment,1525 North Ritter Avenue,Indianapolis,Indiana 46219,46219,"? MH SUMH ? RES ? RTCC ? BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF MD OSF SCJJ SEF 
SMHA SWFS ? CO TRMA PTSD SED ? CM ES FPSY HS IPC ? STU ? SMON ? CHLD ? SP"
NeuroDiagnostic Institute,5435 East 16th Street,Indianapolis,Indiana 46218,46218,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT DBT ECT GT IDD IPT PTM TT ? OSG ? MC MD 
PI SEF SF SI SMHA ? TAY SE CJ CO HV TRMA TBI PTSD SED SMI ? CDM DEC ES FPSY IMR 
IPC PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Options Behavioral Health System,5602 Caito Drive,Indianapolis,Indiana 46226,46226,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? 
PVTP ? CLF MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SE GL VET ADM MF CJ CO HV 
TRMA TBI ALZ PED PTSD SMI ? DEC ES FPSY ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? 
AH"
Resource Treatment Center,1404 South State Avenue,Indianapolis,Indiana 46203,46203,"? MH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF ITU MD 
MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? GL MF TRMA PTSD SED ? ACT CM ES FPSY 
ICM ? SMPD ? CHLD ? AH"
Richard L Roudebush VAMC Mental Health Services (116A),1481 West 10th Street,Indianapolis,Indiana 46202,46202,"? MH SUMH ? HI OP PHDT RES TELE ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT 
WI ? VAMC ? MI VAF ? SE GL VET ADM MF CJ CO HV TRMA TBI ALZ PTSD SMI ? ACT CDM 
CM COOT DEC ES FPSY HS ICM IMR IPC LAD PRS SEMP SH SPS TPC VRS PEER ? NRT 
NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH ? SP F4"
LifeSpring Health Systems Dubois County Services,480 Eversman Drive,Jasper,Indiana 47546,47546,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? CM COOT ES IMR 
PRS SH ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Memorial Counseling Center,"721 West 13th Street, Suite 121",Jasper,Indiana 47546,47546,"? MH ? OP ? OMH ? BMT CBT CFT DBT IPT PTM ? CIT ? PVTN ? MC MD MI PI SF ? ES FPSY 
IPC SPS ? SMON ? ADLT CHLD SNR YAD ? AH"
Memorial Hospital and Healthcare Ctr Behavioral Health,800 West 9th Street,Jasper,Indiana 47546,47546,"? MH SUMH ? HI OP ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC MD 
MI PI SF SI ? SS ? SE CO TRMA ALZ PTSD SMI ? DEC ES FPSY IMR IPC PRS SPS ? NRT 
NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Centerstone of Indiana Inc Centerstone Jeffersonville,321 East Market Street,Jeffersonville,Indiana 47130,47130,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IDD IPT TT ? CIT WI ? PVTN ? CLF CMHG CSBG 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TRMA PTSD SED ? CM FPSY PRS SPS 
? STU TCC ? SMON ? CHLD ? AH"
Clark Memorial Hospital Behavioral Health Services,1220 Missouri Avenue,Jeffersonville,Indiana 47130,47130,"? MH SUMH ? HI OP PHDT ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTP ? MC MD MI OSF PI SF VAF ? SE CJ CO TRMA ALZ PED PTSD SMI ? CM COOT ES 
FPSY IMR SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Family and Childrens Place,100 West Court Avenue Suite 102,Jeffersonville,Indiana 47130,47130,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? FQHC ? CLF MD OSF 
SCJJ SF SWFS ? PA ? CO TRMA PTSD ? FPSY LAD SPS ? SMON ? ADLT CHLD SNR YAD ? 
AH ? SP"
Lifespring Inc Integrated Treatment Center,1036 Sharon Drive,Jeffersonville,Indiana 47130,47130,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
FQHC ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? CO ? CDM 
CM COOT DEC IMR IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
LifeSpring Inc DBA LifeSpring Health Systems,404 Spring Street,Jeffersonville,Indiana 47130,47130,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? SMI ? ACT CDM CM COOT ICM 
IMR SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Wellstone Regional Hospital,2700 Vissing Park Road,Jeffersonville,Indiana 47130,47130,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT DBT GT IDD PTM ? CIT WI ? PVTP ? MC MD MI PI 
SF SI SWFS ? SE ALZ ? COOT IMR SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Northeastern Center Inc Pioneer Lodge I,409 South Lincoln Street,Kendallville,Indiana 46755,46755,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? TAY SE GL VET 
ADM MF CJ CO HV PTSD SED SMI ? CM COOT DEC FPSY ICM IMR PRS SPS ? NSC STU ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
Northeastern Center Inc Promise House,0116 County Road 22,Kendallville,Indiana 46755,46755,"? MH ? RES ? RTCA ? AT BMT PTM ? CIT ? PVTN ? MC MD PI SF SI SMHA ? SS ? CJ HV SMI 
? CDM CM COOT DEC HS ICM IMR IPC PRS SEMP SH VRS PEER ? NRT NSC STU TCC ? 
SMPD ? ADLT SNR YAD"
Porter Starke Services Inc,1001 South Edgewood Drive Suite 1,Knox,Indiana 46534,46534,"? MH ? RES ? RTCA ? AT BMT PTM ? CIT ? PVTN ? MC MD PI SF SI SMHA ? SS ? CJ SMI ? 
CDM CM COOT DEC ICM IMR PRS ? SMPD ? ADLT SNR YAD"
Community Howard Regional Health Behavioral Health Inpatient,3500 South Lafountain Street,Kokomo,Indiana 46902,46902,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI PI SCJJ SF SMHA SWFS ? SS ? SED SMI ? CM COOT DEC 
FPSY HS IMR IPC PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Community Howard Regional Health CHRH Behavioral Health,322 North Main Street,Kokomo,Indiana 46901,46901,"? MH SUMH ? HI ? PSY ? AT GT PTM ? CIT ? PVTN ? MC MD MI PI SF SI SMHA VAF ? CM ? 
NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Community Howard Regional Health Frances House,3322 Frances Lane Frances House,Kokomo,Indiana 46902,46902,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG 
MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? CJ CO TRMA PTSD SED SMI ? CM COOT 
IMR SH SPS VRS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
St Josephs Hosp/St Vincent Kokomo Behavioral Services/Trinity House,1907 West Sycamore Street,Kokomo,Indiana 46901,46901,"? MH SUMH ? RES ? RTCA ? GT IPT PTM ? PVTN ? CLF CMHG CSBG MC MD MI OSF PI 
SCJJ SEF SF SI SMHA SWFS ? SS ? SMI ? CM FPSY IMR PEER ? SMPD ? ADLT SNR YAD ? 
AH"
Midwest Ctr for Youth and Families,1012 West Indiana Street,Kouts,Indiana 46347,46347,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM ? CIT WI ? PVTN 
? CMHG CSBG MC MD MI PI SF SI SMHA VAF ? CM FPSY SPS PEER ? NRT NSC STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Sycamore Springs LLC,833 Park East Boulevard,Lafayette,Indiana 47905,47905,"? MH SUMH ? RES ? RTCC ? AT CBT DBT GT IPT PTM TT ? PVTP ? CLF MD MI PI SCJJ SEF 
SF SI SWFS ? GL MF CO TRMA PED PTSD ? CM ES FPSY SPS ? SMON ? CHLD ? SP"
Valley Oaks Health,415 North 26th Street Suite 103,Lafayette,Indiana 47904,47904,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT CFT DBT GT IDD PTM TT ? WI ? PVTP ? MC MD 
MI PI SF SI VAF ? CO SMI ? DEC FPSY ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? SP"
Valley Oaks Health Assertive Community Treatment,610 Main Street,Lafayette,Indiana 47901,47901,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IPT TT ? WI ? PVTN ? CLF CMHG CSBG 
ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CM COOT FPSY ICM PRS 
SPS ? STU TCC ? SMON ? CHLD YAD ? AH"
Valley Oaks Health Comm Supp Prog/Valley Enterprises,217 Farabee Drive North,Lafayette,Indiana 47905,47905,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI SCJJ SF SMHA SWFS ? PA SS ? CJ CO PED SMI ? ACT CM DEC ? 
TCC ? SMON ? ADLT SNR YAD ? AH"
Valley Oaks Health Outpatient Service,610 Main Street,Lafayette,Indiana 47901,47901,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IPT PTM TT ? WI ? PVTN ? MC MD MI PI SF SI 
SMHA SWFS ? SS ? SMI ? CM COOT FPSY ICM PRS SPS VRS ? STU ? SMON ? ADLT SNR 
YAD ? AH ? SP"
