Name,Address,City,State,Zip,Services
Lutheran Social Services of Illinois,4840 West Byron Street,Chicago,Illinois 60641,60641,"? MH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF MC MD 
PI SI SMHA ? TAY SED SMI ? CM COOT DEC FPSY ICM IMR PRS ? SMPD ? ADLT CHLD SNR 
YAD ? SP F28 F66"
Mercy Home for Boys and Girls,1140 West Jackson Boulevard,Chicago,Illinois 60607,60607,"? MH ? RES ? ORES ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? SEF SF ? PA SS ? 
TAY CO TRMA PTSD SED ? CM DEC ES FPSY HS LAD PRS SEMP SH SPS VRS ? STU TCC ? 
SMON ? CHLD YAD ? SP"
Mercy Hospital and Medical Center Mental Health Unit,2525 Michigan Avenue 4th Floor,Chicago,Illinois 60616,60616,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC 
MD MI PI SF SI ? CO ? CM COOT DEC FPSY PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR 
YAD"
Methodist Hospital of Chicago,5025 North Paulina Street,Chicago,Illinois 60640,60640,"? MH SUMH ? HI OP ? PSY ? AT CBT GT IDD IPT PTM ? CIT WI ? PVTN ? MC MD PI SF ? CM 
ES IMR IPC ? STU ? SMON ? ADLT SNR"
Metropolitan Family Services,3062 East 91st Street,Chicago,Illinois 60617,60617,"? MH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? WI ? PVTN ? CMHG MC MD MI PI SF 
SMHA ? VET ADM MF TRMA SED SMI ? CM COOT DEC FPSY LAD PEER ? NSC ? SMPD ? 
ADLT CHLD SNR YAD ? SP"
Metropolitan Family Services North Center,3249 North Central Avenue,Chicago,Illinois 60634,60634,"? MH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT IPT TT ? PVTN ? CLF MC MD MI OSF PI SF 
SI ? SS ? SE ? CM ES FPSY SEMP VRS ? STU ? SMON ? ADLT CHLD SNR YAD ? SP F66 F49"
Mount Sinai Hospital Medical Center Outpatient Treatment Services,15th Street at California,Chicago,Illinois 60608,60608,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT DBT ECT GT IPT PTM TT ? CIT WI ? 
PVTN ? CLF CMHG MC MD OSF PI SF SI SMHA SWFS ? SS ? TAY GL HV TRMA PTSD SED SMI 
? CDM CM COOT ES FPSY ICM IMR IPC PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH ? SP F36 F66 F70"
National Youth Advocate Program Inc,1902 West Cermark Road,Chicago,Illinois 60608,60608,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? MD SCJJ SF 
SMHA SWFS ? TRMA PTSD SED SMI ? CM COOT FPSY PRS SPS TPC ? SMPD ? ADLT CHLD 
SNR YAD ? SP"
Norwegian American Hospital,1044 North Francisco Avenue,Chicago,Illinois 60622,60622,"? MH ? HI OP ? PSY ? AT CBT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF MC MD PI SF 
SI SWFS ? SE CO SMI ? CM ES FPSY HS IMR IPC LAD PRS SH SPS ? NRT NSC STU TCC ? 
SMON ? ADLT SNR YAD ? AH ? SP F66 F81"
Office of Applied Psychological Services (OAPS),"1007 West Harrison Street Room 3011-A, M/C 285",Chicago,Illinois 60607,60607,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IDD IPT TT ? PVTN ? SF ? SS ? ACT DEC FPSY 
? TCC ? SMON ? ADLT CHLD SNR YAD"
Pilsen Wellness Center Inc Brighton Park,2456 West 38th Street,Chicago,Illinois 60632,60632,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? CLF MD PI SI ? PA ? CM 
COOT FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? SP"
Pilsen Wellness Center Inc DSUTS Cmk 3113,3113 West Cermak Road,Chicago,Illinois 60623,60623,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF MD PI SI ? PA 
SS ? CJ CO ? CM COOT FPSY SPS ? SMON ? ADLT SNR YAD ? SP"
Pilsen Wellness Center Inc Gage Park Wellness Services,3232 West 55th Street,Chicago,Illinois 60632,60632,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT DBT IDD IPT PTM TT ? PVTN ? MC MD ? ACT CM 
COOT FPSY SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? SP"
Pilsen Wellness Center Inc Outpatient Recovery Center (ORC),2015 West Cermak Road,Chicago,Illinois 60608,60608,"? MH ? OP TELE ? CMHC ? AT BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? CLF MD PI SI ? 
PA SS ? CM COOT FPSY HS PRS SPS ? SMON ? ADLT CHLD SNR YAD ? SP"
Pilsen Wellness Center Inc Pilsen Inn Residential Program,2635 West 23rd Street,Chicago,Illinois 60608,60608,"? MH ? RES TELE ? RTCA ? AT CBT GT IPT PTM ? CIT ? PVTN ? CLF CMHG MD PI SI ? PA SS 
? HV ? CM DEC IMR PRS SH ? SMON ? ADLT YAD ? SP"
Pilsen Wellness Center Inc Sergeant Lara Center,2316 South Damen Avenue,Chicago,Illinois 60608,60608,"? MH ? RES ? RTCA ? AT BMT CBT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG MD PI 
SI ? PA SS ? CDM DEC ES HS ICM SEMP SH SPS VRS PEER ? SMPD ? ADLT SNR YAD ? SP"
Pilsen Wellness Center Inc Youth Wellness Center,2259 South Damen Avenue,Chicago,Illinois 60608,60608,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? CLF MD PI SCJJ SI ? PA 
? CM COOT FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? SP"
Presence Behavioral Health Saint Marys Outpatient,1127 North Oakley Boulevard 3rd Floor,Chicago,Illinois 60622,60622,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY SE GL CO TRMA PTSD 
SED SMI ? CDM CM COOT DEC FPSY IMR IPC PRS SPS PEER ? SMPD ? ADLT CHLD SNR 
YAD ? AH ? SP F30 F66 F67"
Presence Behavioral Health St Elizabeths Outpatient,1431 North Claremont Avenue 2nd Floor Pavilion,Chicago,Illinois 60622,60622,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY SE GL CO TRMA PTSD 
SED SMI ? CDM COOT DEC FPSY IMR IPC SPS ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP 
F81"
Presence Saint Joseph Hospital Chicago Behavioral Health,2900 North Lake Shore Drive,Chicago,Illinois 60657,60657,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT ECT GT PTM ? CIT WI ? PVTP ? MC MD MI 
PI SF SI ? GL VET ADM MF CO TRMA PTSD SMI ? CM FPSY PRS SPS ? NRT STU TCC ? 
SMON ? ADLT YAD ? AH"
Rush Univ Ambulatory Behav Health Rush University Medical Center,2150 West Harrison Street,Chicago,Illinois 60612,60612,"? MH SUMH ? HI OP PHDT ? PSY ? CBT CFT ECT GT IDD IPT PTM ? CIT ? PVTN ? MC MD PI 
SCJJ SF SI SWFS ? TAY SE GL CO TRMA ALZ PED PTSD SED SMI ? CDM ? NRT STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH ? SP F4 F36"
Rush University Medical Center,1653 West Congress Parkway,Chicago,Illinois 60612,60612,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? WI 
? PVTN ? CLF CMHG CSBG ITU MC MD PI SCJJ SEF SF SI SMHA SWFS ? TAY SE GL VET 
ADM MF CJ CO HV TRMA ALZ PTSD SED SMI ? CDM CM COOT DEC ES FPSY ICM IMR IPC 
LAD PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Saint Anthony Hospital Behavioral Health Services,2875 West 19th Street,Chicago,Illinois 60623,60623,"? MH SUMH ? HI OP TELE ? PSY ? AT BMT CBT DBT IDD IPT PTM TT ? CIT WI ? PVTN ? MC 
MD MI PI SF SI SWFS VAF ? SE GL CO HV TRMA PTSD SMI ? CDM DEC ES HS IMR IPC SPS 
PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH ? SP F25 F28 F30 F35 F36 F42 F66 
F70 F81"
Saint Bernard Hospital Behavioral Health Services,326 West 64th Street,Chicago,Illinois 60621,60621,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT DBT GT IPT PTM ? CIT WI ? PVTN ? MC MD PI SF 
SI SMHA ? SMI ? CDM CM HS ICM IPC SPS ? NRT STU TCC ? SMON ? ADLT SNR YAD"
Saint Mary and Elizabeth Medical Ctr Saint Marys Campus,2233 West Division Street,Chicago,Illinois 60622,60622,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF MC MD PI SF SI SMHA SWFS ? SS ? SE GL CJ CO HV TRMA ALZ PED PTSD SMI ? CDM 
CM COOT DEC ES FPSY HS ICM IMR IPC LAD PRS SH SPS VRS PEER ? NRT NSC STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH ? SP F66 F81"
Sonia Shankman Orthogenic School,6245 South Ingleside Avenue,Chicago,Illinois 60637,60637,"? MH ? PHDT RES ? RTCC ? AT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? PI SEF SF SMHA ? 
GL TRMA PTSD SED ? CM DEC ES FPSY SEMP SPS VRS ? SMON ? CHLD"
South Shore Hospital,8012 South Crandon Avenue,Chicago,Illinois 60617,60617,"? MH SUMH ? HI ? PSY ? AT DBT GT IPT PTM ? CIT ? PVTN ? MC MD PI SF VAF ? SE ? ACT 
CDM CM DEC IPC PRS SPS ? STU TCC ? SMON ? ADLT SNR ? AH"
South Shore Wellness Program,2230 East 71st Street,Chicago,Illinois 60649,60649,"? MH ? OP ? CMHC ? BMT CBT DBT IPT PTM TT ? CIT ? PVTN ? MC MD PI SI ? PA ? SE CO 
SMI ? CM HS ? SMON ? ADLT SNR YAD ? SP"
THC Chicago Inc DBA Kindred Hospital/Chicago North,2544 West Montrose Street,Chicago,Illinois 60618,60618,"? MH ? HI ? PSY ? AT GT PTM ? CIT ? PVTP ? MC MD MI OSF PI SF SI SMHA ? SE PTSD SMI 
? CDM CM PRS SPS ? NRT NSC STU ? SMON ? ADLT SNR YAD"
Thorek Memorial Hospital,850 West Irving Park Road,Chicago,Illinois 60613,60613,"? MH SUMH ? HI OP ? PSY ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? CLF MC MD MI 
PI SCJJ SF SI SMHA VAF ? SE CO SMI ? CDM CM DEC FPSY IMR IPC PRS SPS ? NRT STU 
TCC ? SMON ? ADLT SNR YAD ? AH ? SP F17 F28 F43 F47 F66 F70 F81 F92"
Trilogy Inc,1400 West Greenleaf Avenue,Chicago,Illinois 60626,60626,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? MD SF 
? PA SS ? GL CJ CO TRMA PTSD SMI ? ACT CM COOT DEC FPSY HS IMR IPC LAD SEMP SH 
SPS VRS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? SP"
UCAN,3605 West Fillmore Street,Chicago,Illinois 60624,60624,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT TT ? PVTN ? CLF CMHG CSBG MD OSF PI SCJJ 
SEF SF SWFS ? PA SS ? TAY GL TRMA PTSD SED SMI ? CM FPSY ? SMPD ? ADLT CHLD SNR 
YAD ? AH ? SP"
Uhlich Childrens Advantage Network,10046 South Western Avenue,Chicago,Illinois 60643,60643,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT TT ? PVTN ? CLF CMHG CSBG MD OSF PI SCJJ 
SEF SF SWFS ? PA SS ? TAY GL TRMA PTSD SED SMI ? CM FPSY TPC ? SMPD ? ADLT CHLD 
SNR YAD ? AH ? SP"
Chicago Heights VA CBOC,"30 East 15th Street, Suite 314",Chicago Heights,Illinois 60411,60411,"? MH SUMH ? OP TELE ? BMT CBT GT IPT PTM TT ? CIT ? VAMC ? MC MD MI PI SF VAF ? 
VET ? CM DEC ES FPSY HS SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Grand Prairie Services,450 West Lincoln Highway,Chicago Heights,Illinois 60411,60411,"? MH SUMH ? OP ? CMHC ? AT CFT GT IDD IPT TT ? CIT ? PVTN ? FQHC ? CMHG MC MD MI 
PI SF SI SMHA ? CO ? ACT CM COOT IPC PRS PEER ? SMPD ? ADLT SNR YAD ? AH"
Family Service and MHC of Cicero,5341 West Cermak Road,Cicero,Illinois 60804,60804,"? MH ? OP ? OMH ? CBT CFT DBT GT IPT TT ? CIT ? PVTN ? CLF MC MD MI PI SF ? SS ? CM 
? SMPD ? ADLT CHLD SNR YAD ? SP"
Pilsen Wellness Center Inc TOYS,1407 South 49th Court,Cicero,Illinois 60804,60804,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? CLF MD PI SCJJ SI ? PA 
? CM COOT FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? SP"
Heritage Behavioral Health Center,"40 Clinton Plaza, Highway 45",Clinton,Illinois 61727,61727,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS ? SS ? CO SED SMI ? CDM CM COOT DEC 
IMR IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Rosecrance Dakota Center,620 Dakota Street,Crystal Lake,Illinois 60012,60012,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD PI SF ? 
TAY ? CM ES ICM ? STU ? SMPD ? CHLD YAD ? AH"
Decatur Memorial Hospital Senior Behavioral Health Services,2300 North Edward Street,Decatur,Illinois 62526,62526,"? MH SUMH ? HI OP TELE ? PSY ? AT BMT CBT GT IDD IPT PTM ? WI ? PVTN ? MC MD MI PI 
SF VAF ? SE CO ALZ ? CM DEC IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR"
Heritage Behavioral Health Center,151 North Main Street,Decatur,Illinois 62523,62523,"? MH SUMH ? OP RES TELE ? MSNH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
CLF CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS ? SS ? CO SED SMI ? ACT CDM CM 
COOT DEC HS ICM IMR IPC SEMP SH SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT CHLD 
SNR YAD ? AH"
HSHS Saint Marys Hospital Behavioral Health Services,1800 East Lake Shore Drive,Decatur,Illinois 62521,62521,"? MH ? HI OP ? PSY ? AT BMT CBT CFT ECT GT IPT PTM ? WI ? PVTN ? MC MD MI PI SF SI 
VAF ? TAY SE ALZ SMI ? CDM DEC ES FPSY IMR SPS ? NRT NSC STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH"
Deerfield Behavioral Health Behavioral Health,49 South Waukegan Road,Deerfield,Illinois 60015,60015,"? MH ? OP PHDT ? MSNH ? AT BMT CBT CFT DBT GT IPT PTM ? CIT ? PVTN ? MC MD MI PI 
SF SI ? TAY GL CO TRMA PTSD SED SMI ? ACT CM ES FPSY ICM IPC SPS ? STU ? SMPD ? 
ADLT CHLD YAD ? AH"
Northwestern Medicine Ben Gordon Center,12 Health Services Drive,DeKalb,Illinois 60115,60115,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG MC MD PI SF SMHA SWFS ? PA SS ? TAY SE GL CO TRMA PTSD SMI ? CM 
COOT ES FPSY ICM SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Northwestern Medicine Ben Gordon Ctr Comm Support Prg,631 South 1st Street,DeKalb,Illinois 60115,60115,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF MC MD 
OSF PI SF ? PA SS ? SE VET CO TRMA PTSD SMI ? CM COOT DEC ES FPSY HS ICM PRS 
SEMP SH SPS VRS ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Chicago Behavioral Hospital,555 Wilson Lane,Des Plaines,Illinois 60016,60016,"? MH SUMH ? HI OP PHDT ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP 
? MC MD MI PI SF SI ? TAY SE GL CJ CO HV TRMA ALZ PED PTSD SED SMI ? CDM DEC ES 
FPSY HS ICM IMR LAD PRS SH SPS TPC VRS PEER ? NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH ? SP F4 F17 F25 F28 F31 F36 F42 F66 F70 F81 F11 F65 F91"
Katherine Shaw Bethea Hospital Behavioral Healthcare,403 East 1st Street,Dixon,Illinois 61021,61021,"? MH SUMH ? HI OP TELE ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
MC MD PI SF SI ? SMI ? CDM CM ES IMR IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR 
YAD"
Sinnissippi Centers Inc,325 Illinois Route 2,Dixon,Illinois 61021,61021,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG CSBG MC MD MI OSF PI SEF SF SI SMHA SWFS VAF ? SS ? TAY ? CM COOT 
DEC ES FPSY HS ICM IMR IPC PRS SPS VRS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? 
AH ? SP"
Sinnissippi Centers Inc Recovery Home,922 Washington Street,Dixon,Illinois 61021,61021,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SEF SF SI SMHA SWFS VAF ? SS ? CM COOT DEC ES 
FPSY HS ICM IMR IPC SEMP SPS VRS PEER ? STU ? SMPD ? ADLT SNR YAD ? AH"
Advocate Good Samaritan Hospital Center for Mental Health,3815 Highland Avenue,Downers Grove,Illinois 60515,60515,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT 
WI ? PVTN ? CLF CSBG MC MD OSF PI SF SI SMHA SWFS ? CO TRMA PTSD SMI ? CDM CM 
DEC ES FPSY IMR IPC PRS SPS PEER ? NRT NSC STU ? SMON ? ADLT SNR YAD ? AH"
About Behavioral Change,783 South Route 31,Dundee,Illinois 60118,60118,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CMHG CSBG 
PI SF SI ? PA ? TAY GL CO TRMA PED PTSD ? COOT ES ? SMPD ? ADLT CHLD SNR YAD"
Perry County Counseling Center Inc,"1016 South Madison Street, Suite A",Du Quoin,Illinois 62832,62832,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT TT ? CIT WI ? PVTN ? CLF CMHG 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CDM CM COOT DEC FPSY HS 
IMR PRS SEMP SH SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Tazwood Mental Health Center DBA Tazwood Center for Wellness,111 Washington Street,East Peoria,Illinois 61611,61611,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? CLF CMHG MC MD 
MI OSF PI SF SI SMHA SWFS ? SS ? SMI ? CM COOT FPSY ICM ? STU ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Call for Help Inc,9400 Lebanon Road,East Saint Louis,Illinois 62203,62203,"? MH SUMH ? OP RES ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? 
CLF CMHG CSBG MD MI OSF PI SF SI SMHA VAF ? TAY SE GL VET ADM MF CJ CO TRMA 
PTSD SMI ? CM COOT DEC ES FPSY HS PRS SEMP SPS PEER ? NRT STU TCC ? SMPD ? 
ADLT CHLD SNR YAD"
Comprehensive Behav Hlth Center of Saint Clair County Inc,505 South 8th Street,East Saint Louis,Illinois 62201,62201,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD PI SF SI SMHA SWFS ? PA SS ? CJ CO TRMA SED SMI ? CM COOT FPSY HS 
SH SPS PEER ? NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Touchette Regional Hospital Behavioral Health and Wellness,5900 Bond Avenue,East Saint Louis,Illinois 62207,62207,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT CFT GT IPT PTM ? CIT WI ? PVTN ? MC MD PI SF 
? VET ADM MF CO TRMA SED ? FPSY IPC ? STU ? SMON ? ADLT CHLD YAD"
Heartland Human Services 1,"116 North Wenthe Drive Apartments A, B, C, and D",Effingham,Illinois 62401,62401,"? MH ? RES ? RTCA ? AT BMT CBT GT PTM ? CIT ? PVTN ? CLF MC MD OSF PI SF SI SMHA ? 
SMI ? CM ? SMPD ? ADLT SNR YAD"
Heartland Human Services,3000 Sugar Mill Court,Effingham,Illinois 62401,62401,"? MH ? RES ? RTCA ? AT CBT GT PTM ? CIT ? PVTN ? CLF MC MD OSF PI SF SI SMHA ? SMI 
? CM ? SMPD ? ADLT SNR YAD"
Ecker Center for Mental Health,1845 Grandstand Place,Elgin,Illinois 60123,60123,"? MH ? OP RES ? MSNH ? CBT CFT DBT GT IPT PTM ? CIT WI ? PVTN ? MC MD OSF PI SF 
SMHA ? TAY SED SMI ? CM COOT ICM PRS SH PEER ? SMON ? ADLT CHLD SNR YAD ? AH ? 
SP"
Presence Saint Joseph Hospital Behavioral Health Services,77 North Airlite Street,Elgin,Illinois 60123,60123,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM ? WI ? PVTN ? MC 
MD PI SF SI SMHA SWFS ? TAY ? CM DEC ES FPSY ICM IPC SPS ? NRT NSC STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH"
VNA Healthcare,801 Villa Street,Elgin,Illinois 60120,60120,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT IDD IPT PTM ? WI ? PVTN ? FQHC ? MC MD 
MI PI SF ? PA SS ? CDM CM COOT DEC FPSY IMR IPC SPS ? NRT NSC STU TCC ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
VNA Healthcare,620 Wing Street,Elgin,Illinois 60123,60123,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT IDD IPT PTM ? WI ? PVTN ? FQHC ? MC MD 
MI PI SF ? PA SS ? CDM CM COOT DEC FPSY IMR IPC SPS ? NRT NSC STU TCC ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
Kenneth Young Center,1001 Rohlwing Road,Elk Grove Village,Illinois 60007,60007,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG CSBG 
MC MD OSF PI SF SI SMHA SWFS ? PA ? TAY SE GL CO TRMA PTSD SMI ? CM FPSY ICM IMR 
PRS SEMP SH VRS PEER ? SMPD ? ADLT CHLD SNR YAD ? SP"
Tazwood Mental Health Center Tazwood Center for Wellness,101 South Major Street,Eureka,Illinois 61530,61530,"? MH ? OP ? OMH ? BMT CBT CFT IPT TT ? CIT ? PVTN ? CLF MC MD MI OSF PI SF SI SMHA 
SWFS ? SS ? CM COOT FPSY ICM ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Captain James A Lovell Federal Evanston CBOC,1942 Dempster Street,Evanston,Illinois 60202,60202,"? MH SUMH ? OP ? OMH ? CBT IPT PTM ? VAMC ? VAF ? VET MF ? NRT NSC STU TCC ? 
SMON ? ADLT SNR YAD ? VO"
Childrens Home/Aid Society Rice Child/Family Center,1101 Washington Street,Evanston,Illinois 60202,60202,"? MH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? MD PI SEF SF 
SMHA SWFS ? GL TRMA SED ? CM FPSY ? SMON ? CHLD"
Evanston Hospital Department of Psychiatry,2650 Ridge Avenue,Evanston,Illinois 60201,60201,"? MH ? HI OP PHDT ? PSY ? BMT CBT CFT DBT ECT GT IPT PTM ? CIT ? PVTN ? CMHG MC 
MD MI PI SF SMHA ? SMI ? CM DEC ES FPSY IPC SPS PEER ? STU TCC ? SMON ? ADLT SNR 
YAD ? AH"
Little Company of Mary Hospital Behavioral Health Department,2800 West 95th Street,Evergreen Park,Illinois 60805,60805,"? MH SUMH ? HI PHDT ? MSNH ? BMT CBT ECT GT IDD IPT PTM ? PVTN ? MC PI SF SI ? CO 
? CDM CM ES FPSY IMR IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Chestnut Health Systems,5109 North Illinois Street Apartment 101,Fairview Heights,Illinois 62208,62208,"? MH SUMH ? RES ? RTCA ? GT IPT PTM ? CIT ? PVTN ? MD SF SI SMHA ? SS ? SMI ? CM 
DEC HS SEMP SH ? SMPD ? ADLT SNR YAD ? AH"
Grand Prairie Services Flossmoor Center,19530 Kedzie Avenue,Flossmoor,Illinois 60422,60422,"? MH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CMHG MC MD MI PI 
SF SI SMHA ? CM FPSY SPS ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Riveredge Hospital,8311 Roosevelt Road,Forest Park,Illinois 60130,60130,"? MH SUMH ? HI OP PHDT RES TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI 
? PVTP ? MC MD MI PI SF SI ? CO TRMA SMI ? CM ES FPSY IMR SPS PEER ? STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP F25 F28 F36 F66 F70"
Leyden Family Service and Mental Health Center,"10001 Grand Avenue, Suite 1",Franklin Park,Illinois 60131,60131,"? MH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CMHG MC MD PI 
SF ? SE SED SMI ? CM COOT FPSY SPS ? SMPD ? ADLT CHLD SNR YAD ? SP F70"
Leyden Family Service and MH Ctr Aftercare Dept,10200 Grand Avenue,Franklin Park,Illinois 60131,60131,"? MH SUMH ? OP PHDT ? CMHC ? AT CBT CFT GT IDD IPT TT ? CIT WI ? PVTN ? CLF MC MD 
OSF PI SF SI SMHA ? GL CO TRMA PTSD SMI ? CDM CM DEC FPSY HS ICM IMR IPC PRS 
SEMP SH SPS VRS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? SP F66"
